internal_id,nome_do_artigo,doi,ano,venue,fonte,ft_decision,ft_rationale,ft_matched_ic,ft_matched_ec,tem_pdf_local,abstract,resultados,relevancia_para_slr,metodo,tipo_de_evidencia,ameacas_limitacoes,contexto,fonte_dos_dados,tecnica_principal,rq_atendida,ic_ec_acionados,fase_do_sdlc,nivel_de_integracao,prioridade_de_leitura,QA1,QA2,QA3,QA4,QA5,QA6,QA7,QA8,qa_total,qa_include,qa_status,qa_notes
ee5ccaa2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): QA1: Research objective is clear—discover shortcomings in Change Control Board process and determine improvements. QA2: Software engineering context explicitly stated (software development process improvement, Change Control Board). QA4: Process mining techniques are named as the formal approach. QA5: Application is described as empirical case study in an organization during a real software development project. QA3, QA6, QA7, QA8: No specific data source naming (organization, dataset, or repository not identified); no threats to validity or reproducibility discussion; no process model quality "
7e6b3f9f,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,False,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective (process mining in software maintenance context). Software engineering context is explicit (maintenance project, software metrics, software operation). However, specific PM technique is not named, data source origin is vague ('metrics data from a software maintenance project' with no named system/repository), no quality metrics reported, and no discussion of threats to validity or reproducibility details."
fcc830f6,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Study clearly states research objective (asymptotic stability model for distributed outsourced IT R&D projects). SE context is explicit (multicomponent distributed outsourced software development). Data source is identifiable (observational data from actual industrial projects). Stochastic technique is formally named (empirical production functions, stochastic distributions, Monte Carlo simulations). Empirical validation via comparison of simulations with real industrial project data is present. Threats discussed (departure from linearity causes). Model quality assessment through simulation do"
266210a7,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective stated (simulation model for process-centered SE environments with sensitivity analysis). SE context explicitly mentioned (PSEE database, project management, software development processes). Stochastic technique named (simulation with deterministic/stochastic data manipulation). Real case study provides empirical validation. However, no specific data source details (repository/project names), no process model quality metrics reported (fitness, precision, etc.), no threats to validity discussed, and no mention of data/code availability."
ba2ff831,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): The study proposes a stochastic renewal model for bug patching optimization with clear SE context (software defect lifecycle). Real vulnerability data (Nimda, Debian) provides empirical validation and a named data source. However, no abstract limits QA1 confidence, no specific process quality metrics (fitness, precision, F1, etc.) are mentioned, reproducibility/threats to validity are not stated in the screening text."
ae4f4926,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Research objective clearly stated (uncertainty management in software development). SE context explicitly described (software development process, risk management). Stochastic techniques formally defined (generalized stochastic Petri net, Markov process algorithm). Real-world case study provided for empirical validation. However, data source not reproducibly described, no process model quality metrics (fitness, precision, etc.) reported, no discussion of validity threats, and reproducibility/code availability not mentioned."
be942093,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): The study clearly states objectives in discovering and modeling OSS development processes (NetBeans case study) with detailed SE context (software development, repository mining). Data sources are explicitly described (event logs, version control, project artifacts). However, no formal stochastic/PM technique is named, quality metrics are not reported, threats to validity are not discussed, and reproducibility/data availability is not mentioned."
d7b22f54,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): QA1: Research objective clearly stated (quantitative analysis of VBSPs using DB-SOPN). QA2: Software engineering context explicitly described (value-based software processes, software process lifecycle, stakeholder perspectives, policy comparison). QA4: Specific stochastic technique formally named (Decision-Based Stochastic Object Petri Nets). QA3, QA5, QA6, QA7, QA8: No empirical evaluation case study or experiment mentioned, no data source specified, no threats to validity discussed, no reproducibility statement, and no quality metrics (fitness, precision, recall, etc.) reported—appears to b"
ddeca0e6,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Study clearly states objective to evaluate conformance metrics on noisy data; describes SE context (XP teams developing software); identifies data source (14 teams recording project events); names formal technique (Rozinat and Aalst conformance metrics, fitness); includes empirical case study validation; discusses limitations (metrics ineffectiveness on noisy data); reports quality metrics (fitness and appropriateness values); does not mention data/code availability."
3ddbfd94,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,False,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): QA1: Abstract clearly states research objectives (process mining framework for software processes). QA2: Software engineering context is detailed (SCM systems, software configuration management, software development processes). QA3: Data source is described (SCM systems, which collect process information from software engineering activities). QA4-QA8: No evidence provided—the abstract mentions a framework and algorithmic approach but does not name specific PM techniques (alpha miner, inductive miner, etc.), report empirical validation, discuss validity threats, mention reproducible data/code, "
e9a40e7a,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): QA1: Research objective (economic impact prediction) is clear. QA2: Software development process context explicitly mentioned (BMW real-world setting). QA4: Absorbing Markov chains formally identified as the stochastic technique. QA5: Empirical validation via real industrial case study (BMW) confirmed. QA3, QA7: Data source origin (BMW project details) not reproducibly described or made available. QA6: No threats to validity mentioned. QA8: No process quality metrics (fitness, precision, etc.) reported in the screening rationale."
cdf1f104,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,False,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objectives on process recovery for software process improvement (QA1). Software development context specified as a small organization (QA2). Empirical data collected and pilot case study conducted (QA5). However, no specific data source is named (QA3), no formal PM/stochastic technique is identified (QA4), no quality metrics are reported (QA8), threats to validity not discussed (QA6), and reproducibility information absent (QA7)."
2c280053,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Study clearly addresses process discovery and modeling in OSSD (QA1, QA2). Data source is explicitly identified as public repositories and software artifacts (QA3). Process mining and simulation techniques are mentioned as core methods (QA4). Empirical evaluation is indicated by ""reenacting"" processes and analyzing real open-source projects (QA5). No abstract available limiting visibility of validity discussions and quality metrics; no mention of reproducibility artifacts or specific evaluation metrics (QA6, QA7, QA8)."
40bc718e,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): The abstract clearly states the research objective (quantifying economic benefit of process variations). Software engineering context is described (test/development environments, development process). Absorbing Markov chains are formally defined as the stochastic technique. Empirical validation is present (large-scale commercial organization case study). Process model quality is addressed through effort/duration prediction metrics. However, data source reproducibility and threats to validity are not mentioned."
9c255853,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objectives on empirical issues in software process simulation modeling (QA1). SE context explicitly stated: software development, process improvements, project management (QA2). Stochastic technique formally named: Monte Carlo simulation (QA4). Empirical validation through practical field work applications (QA5). Threats/limitations discussed: small sample sizes, variability, outliers, loosely defined metrics (QA6). Quality metrics mentioned: verification, validation, financial performance measures (NPV, DEA) (QA8). Data source reproducibility and code availability not stated (Q"
96767878,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Title clearly names a stochastic technique (non-homogeneous continuous-time Markov chain) satisfying QA4, but absence of abstract prevents verification of research objectives (QA1), SE context specificity (QA2), data source reproducibility (QA3), empirical validation (QA5), validity discussion (QA6), reproducibility (QA7), and quality metrics (QA8). Full-text review is required to assess these criteria."
07e55287,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective on automated process discovery from event data (QA1). Software process engineering context explicitly stated (QA2). Markov method and additional stochastic techniques formally named (QA4). Industrial case study mentioned indicating empirical validation (QA5). However, specific data source/repository not named (QA3), no explicit discussion of validity threats (QA6), reproducibility not addressed (QA7), and no quantitative quality metrics reported (QA8)."
