internal_id,title,doi,year,source_db,ta_decision,ft_decision,ft_rationale,ft_matched_ic,ft_matched_ec,raw
c51a3585,A process mining based approach to knowledge maintenance,10.1007/s10796-010-9287-4,2010,springer,maybe,pending,"Resumo ausente impossibilita avaliação contra critérios de inclusão/exclusão. Título sugere process mining, potencialmente relevante a IC1, mas sem abstract verifica-se domínio (SW vs BPM genérico), aplicação específica (processos de desenvolvimento de SW vs manutenção genérica de conhecimento) e metodologia. Texto completo necessário para decisão definitiva.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impossibilita avaliação contra critérios de inclusão/exclusão. Título sugere process mining, potencialmente relevante a IC1, mas sem abstract verifica-se domínio (SW vs BPM genérico), aplicação específica (processos de desenvolvimento de SW vs manutenção genérica de conhecimento) e metodologia. Texto completo necessário para decisão definitiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""process_mining"",
  "
a7d5aa15,Formal Knowledge Framework for Software Processes Architecture,10.3233/978-1-61499-611-8-42,2016,wos,maybe,pending,"O resumo está ausente/não verificado e é insuficiente para decisão definitiva. Embora o título sugira relevância marginal a modelagem de processos de software e simulação (potencial IC2), o resumo fornecido não contém evidências concretas sobre (1) aplicação de process mining, (2) modelagem estocástica específica (Markov, Monte Carlo, Petri nets), (3) forecasting de métricas de processo, ou (4) mi",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo está ausente/não verificado e é insuficiente para decisão definitiva. Embora o título sugira relevância marginal a modelagem de processos de software e simulação (potencial IC2), o resumo fornecido não contém evidências concretas sobre (1) aplicação de process mining, (2) modelagem estocástica específica (Markov, Monte Carlo, Petri nets), (3) forecasting de métricas de processo, ou (4) mineração de repositórios. Menções vagas a 'simulat"
b7d42b15,Operational Support for Loosely Framed Knowledge-Intensive Processes,10.1007/978-3-030-66193-9_5,2020,springer,maybe,pending,"Resumo ausente e fonte bibliográfica não verificável. O título sugere foco em processos knowledge-intensive e suporte operacional, mas sem acesso ao conteúdo completo não é possível confirmar se aborda processos de SW, aplica process mining, modelagem estocástica ou forecasting conforme escopo PATHCAST. Full text é essencial para avaliação robusta.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente e fonte bibliográfica não verificável. O título sugere foco em processos knowledge-intensive e suporte operacional, mas sem acesso ao conteúdo completo não é possível confirmar se aborda processos de SW, aplica process mining, modelagem estocástica ou forecasting conforme escopo PATHCAST. Full text é essencial para avaliação robusta."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract"", ""full_text_"
52f7af43,The Agent-Based Business Process Simulation Approach,10.1007/978-3-030-98816-6_6,2022,springer,maybe,pending,"Resumo não disponível impede avaliação robusta dos critérios de inclusão/exclusão. Título sugere modelagem de processos de negócio com abordagem agent-based e simulação, potencialmente relevante para IC2 (modelagem estocástica) ou IC4 (mineração de repositórios), mas sem conteúdo verificável não é possível confirmar: (1) aplicação específica a processos de desenvolvimento de software vs. BPM genér",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo não disponível impede avaliação robusta dos critérios de inclusão/exclusão. Título sugere modelagem de processos de negócio com abordagem agent-based e simulação, potencialmente relevante para IC2 (modelagem estocástica) ou IC4 (mineração de repositórios), mas sem conteúdo verificável não é possível confirmar: (1) aplicação específica a processos de desenvolvimento de software vs. BPM genérico; (2) uso de técnicas estocásticas/forecasting"
5bf24d81,Workflow Mining: Current Status and Future Directions,10.1007/978-3-540-39964-3_25,2003,springer,maybe,pending,"Título sugere alta relevância para IC1 (process mining / workflow mining), porém abstract completamente ausente impede verificação de aplicação específica a processos de software, escopo estocástico ou forecasting. Requer texto completo para distinguir entre workflow mining genérico (BPM) e aplicação a SE.",IC1,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título sugere alta relevância para IC1 (process mining / workflow mining), porém abstract completamente ausente impede verificação de aplicação específica a processos de software, escopo estocástico ou forecasting. Requer texto completo para distinguir entre workflow mining genérico (BPM) e aplicação a SE."",
  ""matched_ic"": [""IC1""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""insufficient_abstract"", ""full_text_required""],
  ""softw"
43977ab5,Execution-Based Model Profiling,10.1007/978-3-319-74161-1_3,2018,springer,maybe,pending,"Resumo ausente torna impossível confirmar se o paper aborda process mining, modelagem estocástica ou forecasting em processos de software. O título 'Execution-Based Model Profiling' é ambíguo e pode referir-se a profiling de modelos em qualquer domínio. A venue mencionada na fase 1 ('Data-Driven Process Discovery and Analysis') sugere possível relevância a process mining, mas sem abstract verificá",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente torna impossível confirmar se o paper aborda process mining, modelagem estocástica ou forecasting em processos de software. O título 'Execution-Based Model Profiling' é ambíguo e pode referir-se a profiling de modelos em qualquer domínio. A venue mencionada na fase 1 ('Data-Driven Process Discovery and Analysis') sugere possível relevância a process mining, mas sem abstract verificável não há como confirmar aplicação em SW ou aten"
9ada26eb,"Understanding software process redesign using modeling, analysis and simulation",10.1002/1099-1670(200006/09)5:2/3<183::aid-spip115>3.0.co;2-d,2000,snowball,maybe,pending,"O abstract está ausente/não verificado e o texto fornecido é genérico, mencionando apenas 'modelagem, análise e simulação' de processos de software sem especificar se aborda modelagem estocástica, forecasting de métricas de processo, ou análise de event logs conforme escopo PATHCAST. O título sugere potencial relevância para IC2, mas confiança insuficiente para inclusão na fase de texto completo.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O abstract está ausente/não verificado e o texto fornecido é genérico, mencionando apenas 'modelagem, análise e simulação' de processos de software sem especificar se aborda modelagem estocástica, forecasting de métricas de processo, ou análise de event logs conforme escopo PATHCAST. O título sugere potencial relevância para IC2, mas confiança insuficiente para inclusão na fase de texto completo."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evid"
0084a733,Cost Prediction and Software Project Management,10.1007/978-3-642-55035-5_3,2014,springer,maybe,pending,"O resumo está ausente e o título sozinho é insuficiente para confirmar atendimento a critérios de inclusão específicos da SLR PATHCAST. Embora 'Cost Prediction' sugira forecasting (IC3) e 'Software Project Management' indique contexto de SW, sem acesso ao texto completo ou resumo não é possível confirmar se a abordagem envolve process mining, modelagem estocástica ou análise de event logs — elemen",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo está ausente e o título sozinho é insuficiente para confirmar atendimento a critérios de inclusão específicos da SLR PATHCAST. Embora 'Cost Prediction' sugira forecasting (IC3) e 'Software Project Management' indique contexto de SW, sem acesso ao texto completo ou resumo não é possível confirmar se a abordagem envolve process mining, modelagem estocástica ou análise de event logs — elementos essenciais do escopo. O título é marginalment"
c1674a33,Towards discovering erratic behavior in robotic process automation with statistical process control,10.1007/s10257-024-00686-y,2024,springer,maybe,pending,"O título sugere aplicação de statistical process control e descoberta de anomalias em RPA, potencialmente relevante ao escopo de process mining. Porém, o abstract está ausente e não é possível confirmar se o foco é em processos de software (IC1, IC4) ou se RPA é tratado como domínio genérico (EC1). Texto completo necessário para avaliar rigorosamente.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O título sugere aplicação de statistical process control e descoberta de anomalias em RPA, potencialmente relevante ao escopo de process mining. Porém, o abstract está ausente e não é possível confirmar se o foco é em processos de software (IC1, IC4) ou se RPA é tratado como domínio genérico (EC1). Texto completo necessário para avaliar rigorosamente."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""process_mining"",
    ""stati"
4f5b669d,Exploiting Temporal Convolution for Activity Prediction in Process Analytics,10.1007/978-3-030-65965-3_17,2020,springer,maybe,pending,"O título sugere forte relevância para IC3 (forecasting/activity prediction em processos) e potencialmente IC1 (process mining/activity analysis). Contudo, o resumo está ausente e não é possível confirmar: (1) se o trabalho aborda processos de software especificamente, (2) qual é a fonte de dados (event logs de SW vs. domínio genérico), (3) se temporal convolution é aplicado a artefatos ou logs de ",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O título sugere forte relevância para IC3 (forecasting/activity prediction em processos) e potencialmente IC1 (process mining/activity analysis). Contudo, o resumo está ausente e não é possível confirmar: (1) se o trabalho aborda processos de software especificamente, (2) qual é a fonte de dados (event logs de SW vs. domínio genérico), (3) se temporal convolution é aplicado a artefatos ou logs de desenvolvimento de software. A ausência de abstra"
846f3b24,Rule-Based Business Process Mining: Applications for Management,10.1007/978-3-642-30864-2_26,2012,springer,maybe,pending,"Título indica process mining aplicado a processos de negócio, potencialmente relevante ao escopo. Porém, o resumo está completamente ausente, impossibilitando verificação de: (1) se o domínio é especificamente software; (2) aplicação a artefatos de SW (commits, issues, logs); (3) método estocástico ou forecasting. A data (2012) e venue (Management/BPM) sugerem possível foco em BPM genérico sem con",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título indica process mining aplicado a processos de negócio, potencialmente relevante ao escopo. Porém, o resumo está completamente ausente, impossibilitando verificação de: (1) se o domínio é especificamente software; (2) aplicação a artefatos de SW (commits, issues, logs); (3) método estocástico ou forecasting. A data (2012) e venue (Management/BPM) sugerem possível foco em BPM genérico sem conexão com SW. Texto completo é necessário para ava"
00c0f31c,A Market Based Approach for Resolving Resource Constrained Task Allocation Problems in a Software Development Process,10.1007/978-3-642-31199-4_3,2012,springer,maybe,pending,"O abstract está ausente e a fonte bibliográfica é não-verificada. O título sugere foco em alocação de recursos em processos de desenvolvimento de SW, o que é marginalmente relevante para IC2 (modelagem de processos) ou IC4 (mineração de repositórios), mas sem acesso ao conteúdo completo não é possível confirmar se o paper aborda process mining, modelagem estocástica ou forecasting conforme escopo ",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O abstract está ausente e a fonte bibliográfica é não-verificada. O título sugere foco em alocação de recursos em processos de desenvolvimento de SW, o que é marginalmente relevante para IC2 (modelagem de processos) ou IC4 (mineração de repositórios), mas sem acesso ao conteúdo completo não é possível confirmar se o paper aborda process mining, modelagem estocástica ou forecasting conforme escopo PATHCAST. Full text review é necessário para deci"
dbb47cfa,Key Technologies of Data Preparation for Simulation Systems,10.1007/978-1-4614-7010-6_74,2013,springer,maybe,pending,"Resumo completamente ausente impede avaliação confiável contra critérios IC/EC específicos. Título menciona 'simulação' e 'preparação de dados', potencialmente relevante para IC2 (modelagem estocástica), mas sem abstract é impossível confirmar aplicação a processos de SW ou qualquer contexto específico. Evidência insuficiente para decisão definitiva.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo completamente ausente impede avaliação confiável contra critérios IC/EC específicos. Título menciona 'simulação' e 'preparação de dados', potencialmente relevante para IC2 (modelagem estocástica), mas sem abstract é impossível confirmar aplicação a processos de SW ou qualquer contexto específico. Evidência insuficiente para decisão definitiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""simulation"", ""insufficient_abstra"
c540bbfa,Evaluation Methods in Process-Aware Information Systems Research with a Perspective on Human Orientation,10.1007/s12599-016-0427-3,2016,springer,maybe,pending,"O resumo está ausente e a fonte bibliográfica é não verificada. O título menciona 'Process-Aware Information Systems (PAIS)' e 'métodos de avaliação', que são conceitos relacionados a BPM e process mining, mas sem o texto completo é impossível confirmar: (1) se o foco é realmente em processos de software versus PAIS genérico em outros domínios, (2) se há aplicação de process mining, modelagem esto",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo está ausente e a fonte bibliográfica é não verificada. O título menciona 'Process-Aware Information Systems (PAIS)' e 'métodos de avaliação', que são conceitos relacionados a BPM e process mining, mas sem o texto completo é impossível confirmar: (1) se o foco é realmente em processos de software versus PAIS genérico em outros domínios, (2) se há aplicação de process mining, modelagem estocástica ou forecasting conforme escopo PATHCAST. "
0b80469e,A Review of Prominent Work on Agile Processes Software Process Improvement and Process Tailoring Practices,10.1007/978-3-642-22203-0_49,2011,springer,maybe,pending,"Resumo ausente impede avaliação conclusiva. Título sugere revisão sobre Agile e melhoria de processos de SW, potencialmente relevante para IC4 (mineração de repositórios para processo) ou IC2 (modelagem estocástica em processos de SW), mas sem acesso ao texto completo não é possível confirmar se o escopo aborda process mining, modelagem estocástica, forecasting ou análise de event logs. A natureza",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impede avaliação conclusiva. Título sugere revisão sobre Agile e melhoria de processos de SW, potencialmente relevante para IC4 (mineração de repositórios para processo) ou IC2 (modelagem estocástica em processos de SW), mas sem acesso ao texto completo não é possível confirmar se o escopo aborda process mining, modelagem estocástica, forecasting ou análise de event logs. A natureza de revisão secundária requer verificação de EC4."
d0534884,GA-ProM: A Genetic Algorithm for Discovery of Complete Process Models from Unbalanced Logs,10.1007/978-3-030-96600-3_15,2022,springer,maybe,pending,"Título fortemente sugere process mining (GA-ProM, discovery de process models, event logs), atendendo potencialmente IC1. Porém, a ausência total de abstract impede confirmação se a aplicação é em processos de software ou em domínio genérico (manufatura, saúde, etc.), impossibilitando descartar EC1. Dado o suporte do título a relevância marginal, é necessário acesso ao texto completo para confirma",IC1,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título fortemente sugere process mining (GA-ProM, discovery de process models, event logs), atendendo potencialmente IC1. Porém, a ausência total de abstract impede confirmação se a aplicação é em processos de software ou em domínio genérico (manufatura, saúde, etc.), impossibilitando descartar EC1. Dado o suporte do título a relevância marginal, é necessário acesso ao texto completo para confirmação do contexto de aplicação."",
  ""matched_ic"": ["
4f85f388,Specification and use of concern metrics for supporting modularity-oriented modernizations,10.1007/s11219-020-09528-9,2020,springer,maybe,pending,"Resumo completamente ausente. O título sugere modernização e modularidade de software, mas sem acesso ao conteúdo do paper não é possível determinar se aborda process mining, modelagem estocástica ou forecasting de processos de SW conforme escopo PATHCAST. Texto completo é necessário para avaliação rigorosa.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo completamente ausente. O título sugere modernização e modularidade de software, mas sem acesso ao conteúdo do paper não é possível determinar se aborda process mining, modelagem estocástica ou forecasting de processos de SW conforme escopo PATHCAST. Texto completo é necessário para avaliação rigorosa."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"""
4f56a9b6,"A Software Reliability Prediction Method Based on Software Development
Process",,2013,wos,maybe,pending,"O abstract está ausente ou não verificado (conforme metadados). Embora o título sugira forecasting de confiabilidade de software durante o desenvolvimento (potencial IC3), não é possível confirmar se a metodologia utiliza dados reais de processo (event logs, repositórios) ou apenas modelos teóricos genéricos. A menção a DPPM, Rayleigh e CASRE não esclarece suficientemente a fonte de dados ou aplic",IC3,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O abstract está ausente ou não verificado (conforme metadados). Embora o título sugira forecasting de confiabilidade de software durante o desenvolvimento (potencial IC3), não é possível confirmar se a metodologia utiliza dados reais de processo (event logs, repositórios) ou apenas modelos teóricos genéricos. A menção a DPPM, Rayleigh e CASRE não esclarece suficientemente a fonte de dados ou aplicação a artefatos de SW reais. Necessário acesso a"
704e72f9,Developing a Multi-facet Abstractions Framework for Designing a New Class of Traceability Applications,10.1007/978-3-642-41638-5_8,2013,springer,maybe,pending,"Abstract completamente ausente. Título menciona 'traceability applications' e 'abstractions framework', sugerindo possível relevância a processos ou engenharia de software, mas sem conteúdo textual (resumo, introdução ou metodologia) é impossível determinar se aborda process mining, modelagem estocástica, forecasting ou processos de desenvolvimento de SW. Texto completo é necessário para avaliar a",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract completamente ausente. Título menciona 'traceability applications' e 'abstractions framework', sugerindo possível relevância a processos ou engenharia de software, mas sem conteúdo textual (resumo, introdução ou metodologia) é impossível determinar se aborda process mining, modelagem estocástica, forecasting ou processos de desenvolvimento de SW. Texto completo é necessário para avaliar adequadamente contra critérios IC1-IC4."",
  ""match"
628d9aea,Mining Hierarchies of Models: From Abstract Views to Concrete Specifications,10.1007/11538394_3,2005,springer,maybe,pending,"Abstract ausente impede avaliação confiável do escopo. Título menciona 'Mining Hierarchies of Models', sugerindo potencial relevância a process mining, mas sem conteúdo não é possível confirmar se trata de processos de software, BPM genérico ou outro domínio. Fase de texto completo requer acesso ao artigo para decisão conclusiva.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente impede avaliação confiável do escopo. Título menciona 'Mining Hierarchies of Models', sugerindo potencial relevância a process mining, mas sem conteúdo não é possível confirmar se trata de processos de software, BPM genérico ou outro domínio. Fase de texto completo requer acesso ao artigo para decisão conclusiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insufficient_abstract"",
    ""full_text_required""
"
82c4c5aa,Leveraging Digital Trace Data to&#xa0;Investigate and&#xa0;Support Human-Centered Work Processes,10.1007/978-3-031-64182-4_1,2024,springer,maybe,pending,"O resumo está ausente e não pode ser verificado. Embora o título sugira análise de processos de trabalho humano usando dados digitais (trace data), o que poderia ser potencialmente relevante a process mining, a falta de informação específica sobre aplicação em processos de desenvolvimento de software, modelagem estocástica ou forecasting impede decisão segura nesta fase de texto completo. Acesso a",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo está ausente e não pode ser verificado. Embora o título sugira análise de processos de trabalho humano usando dados digitais (trace data), o que poderia ser potencialmente relevante a process mining, a falta de informação específica sobre aplicação em processos de desenvolvimento de software, modelagem estocástica ou forecasting impede decisão segura nesta fase de texto completo. Acesso ao texto completo seria necessário para confirmar "
0bd46374,Mining Developers’ Workflows from IDE Usage,10.1007/978-3-319-92898-2_14,2018,springer,maybe,pending,"O título sugere fortemente process mining aplicado a workflows de desenvolvimento (IDE usage), potencialmente atendendo IC1 e IC4. Contudo, com abstract completamente ausente e sem acesso ao texto completo, não é possível confirmar: (1) se efetivamente aplica técnicas de process mining, (2) se minera dados de repositórios ou logs de IDE, (3) o escopo exato e metodologia, ou (4) se há componentes d",IC1|IC4,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O título sugere fortemente process mining aplicado a workflows de desenvolvimento (IDE usage), potencialmente atendendo IC1 e IC4. Contudo, com abstract completamente ausente e sem acesso ao texto completo, não é possível confirmar: (1) se efetivamente aplica técnicas de process mining, (2) se minera dados de repositórios ou logs de IDE, (3) o escopo exato e metodologia, ou (4) se há componentes de modelagem estocástica ou forecasting. Classific"
4e23dcf2,Overview of the Process Inventory Framework,10.1007/978-1-4842-9816-9_2,2023,springer,maybe,pending,"Resumo completamente ausente. Título 'Overview of the Process Inventory Framework' sugere possível relevância para BPM/processos, mas sem acesso ao conteúdo é impossível confirmar se aborda process mining, modelagem estocástica, forecasting ou software development processes conforme escopo PATHCAST. Texto completo necessário para avaliação conclusiva.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo completamente ausente. Título 'Overview of the Process Inventory Framework' sugere possível relevância para BPM/processos, mas sem acesso ao conteúdo é impossível confirmar se aborda process mining, modelagem estocástica, forecasting ou software development processes conforme escopo PATHCAST. Texto completo necessário para avaliação conclusiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insufficient_abstract"",
   "
672a3b06,Combining Semantic Lifting and Ad-hoc Contextual Analysis in a Data Loss Scenario,10.1007/978-3-662-46436-6_5,2015,springer,maybe,pending,"Abstract ausente impede avaliação confiável dos critérios de inclusão/exclusão. O título menciona 'Semantic Lifting' e 'Contextual Analysis' em cenário de 'Data Loss', que não fornece indicadores claros de relevância para process mining em software ou modelagem estocástica de processos de desenvolvimento. Sem o resumo, não é possível confirmar aplicação a processos de SW ou presença de IC específi",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente impede avaliação confiável dos critérios de inclusão/exclusão. O título menciona 'Semantic Lifting' e 'Contextual Analysis' em cenário de 'Data Loss', que não fornece indicadores claros de relevância para process mining em software ou modelagem estocástica de processos de desenvolvimento. Sem o resumo, não é possível confirmar aplicação a processos de SW ou presença de IC específicos."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  "
4a1e20b1,SQME: a framework for modeling and evaluation of software architecture quality attributes,10.1007/s10270-018-0684-3,2018,springer,maybe,pending,"Resumo ausente impede avaliação confiável contra critérios de inclusão. O título sugere modelagem de qualidade de arquitetura de software, sem indicação clara de process mining, modelagem estocástica ou forecasting de processos de desenvolvimento. Texto completo necessário para determinar relevância ao escopo PATHCAST.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impede avaliação confiável contra critérios de inclusão. O título sugere modelagem de qualidade de arquitetura de software, sem indicação clara de process mining, modelagem estocástica ou forecasting de processos de desenvolvimento. Texto completo necessário para determinar relevância ao escopo PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insufficient_abstract"",
    ""full_text_required""
  ],
  ""sof"
4690448d,Time patterns for process-aware information systems,10.1007/s00766-012-0162-3,2012,springer,maybe,pending,"Abstract ausente impossibilita avaliação confiável contra critérios de inclusão específicos. Título 'Time patterns for process-aware information systems' sugere potencial relevância a padrões temporais em sistemas orientados a processos, podendo intersectar com process mining e modelagem estocástica em processos de software, mas sem resumo não há evidência suficiente para inclusão segura. Texto co",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente impossibilita avaliação confiável contra critérios de inclusão específicos. Título 'Time patterns for process-aware information systems' sugere potencial relevância a padrões temporais em sistemas orientados a processos, podendo intersectar com process mining e modelagem estocástica em processos de software, mas sem resumo não há evidência suficiente para inclusão segura. Texto completo é necessário para decidir se aborda SW ou "
042ece55,Data Science Challenges to Improve Quality Assurance of Internet of Things Applications,10.1007/978-3-319-47169-3_54,2016,springer,maybe,pending,"O abstract está ausente e não é possível verificar se o paper aborda process mining, modelagem estocástica ou forecasting em processos de desenvolvimento de software. O título menciona 'Quality Assurance' e 'Data Science' em IoT, domínio que pode estar fora do escopo (EC1). Requer acesso ao texto completo para confirmar presença de ≥1 IC e ausência de EC.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O abstract está ausente e não é possível verificar se o paper aborda process mining, modelagem estocástica ou forecasting em processos de desenvolvimento de software. O título menciona 'Quality Assurance' e 'Data Science' em IoT, domínio que pode estar fora do escopo (EC1). Requer acesso ao texto completo para confirmar presença de ≥1 IC e ausência de EC."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insufficient_abstract"","
1bdb354e,MINERVA: Model drIveN and sErvice oRiented Framework for the Continuous Business Process improVement and relAted Tools,10.1007/978-3-642-16132-2_43,2010,springer,maybe,pending,"Abstract ausente impede avaliação confiável. Título menciona 'business process improvement' e 'framework model-driven', mas não esclarece: (1) se aplicável a processos de SW especificamente ou domínios genéricos; (2) presença de process mining, modelagem estocástica ou forecasting; (3) avaliação empírica em repositórios ou event logs de SW. Sem full text, não é possível confirmar ou descartar IC1–",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente impede avaliação confiável. Título menciona 'business process improvement' e 'framework model-driven', mas não esclarece: (1) se aplicável a processos de SW especificamente ou domínios genéricos; (2) presença de process mining, modelagem estocástica ou forecasting; (3) avaliação empírica em repositórios ou event logs de SW. Sem full text, não é possível confirmar ou descartar IC1–IC4."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  "
7f8d2b91,Toward metrics for process validation,10.1109/spcon.1994.344426,2002,snowball,maybe,pending,"O abstract é marcado como ausente/não verificado na fonte bibliográfica. Embora o título ""Toward metrics for process validation"" e a justificativa da fase 1 sugiram potencial relevância a conformance checking (aspecto de process mining), o resumo disponível é genérico e não fornece detalhes suficientes sobre métodos (algoritmos, modelagem estocástica), dados concretos (event logs, repositórios) ou",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O abstract é marcado como ausente/não verificado na fonte bibliográfica. Embora o título \""Toward metrics for process validation\"" e a justificativa da fase 1 sugiram potencial relevância a conformance checking (aspecto de process mining), o resumo disponível é genérico e não fornece detalhes suficientes sobre métodos (algoritmos, modelagem estocástica), dados concretos (event logs, repositórios) ou avaliação em processos de software reais. Sem "
9f023431,On the reproducibility of empirical software engineering studies based on data retrieved from development repositories,10.1007/s10664-011-9181-9,2011,springer,maybe,pending,"O resumo está ausente e não foi possível verificar o conteúdo completo do artigo. Embora o título sugira mineração de repositórios de desenvolvimento (IC4 potencial), sem acesso ao texto completo não é possível confirmar se o foco é em descoberta/modelagem de processos de SW, reprodutibilidade metodológica geral, ou outro aspecto. O texto completo é necessário para decisão definitiva.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo está ausente e não foi possível verificar o conteúdo completo do artigo. Embora o título sugira mineração de repositórios de desenvolvimento (IC4 potencial), sem acesso ao texto completo não é possível confirmar se o foco é em descoberta/modelagem de processos de SW, reprodutibilidade metodológica geral, ou outro aspecto. O texto completo é necessário para decisão definitiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": "
68f90e4d,A Grid-Based Multi-relational Approach to Process Mining,10.1007/978-3-540-85654-2_61,2008,springer,maybe,pending,"O resumo está ausente, impedindo avaliação rigorosa dos critérios de inclusão/exclusão. O título sugere relevância a process mining, mas sem acesso ao conteúdo completo não é possível confirmar: (1) aplicação a processos de SW, (2) presença de modelagem estocástica, forecasting ou repository mining, ou (3) exclusões críticas como domínio não-SW. Classificação 'pending' é apropriada dado o vácuo de",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo está ausente, impedindo avaliação rigorosa dos critérios de inclusão/exclusão. O título sugere relevância a process mining, mas sem acesso ao conteúdo completo não é possível confirmar: (1) aplicação a processos de SW, (2) presença de modelagem estocástica, forecasting ou repository mining, ou (3) exclusões críticas como domínio não-SW. Classificação 'pending' é apropriada dado o vácuo de informação e relevância marginal do título para "
aa9ab6c9,"Process Querying: Methods, Techniques, and Applications",10.1007/978-3-030-92875-9_18,2022,springer,maybe,pending,"O resumo está ausente, impossibilitando avaliação definitiva contra os critérios de inclusão/exclusão da SLR PATHCAST. O título 'Process Querying: Methods, Techniques, and Applications' sugere possível relevância para process mining, mas pode também referir-se a BPM genérico, bancos de dados de processos, ou querying abstrato sem conexão com software. Texto completo é necessário para determinar se",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo está ausente, impossibilitando avaliação definitiva contra os critérios de inclusão/exclusão da SLR PATHCAST. O título 'Process Querying: Methods, Techniques, and Applications' sugere possível relevância para process mining, mas pode também referir-se a BPM genérico, bancos de dados de processos, ou querying abstrato sem conexão com software. Texto completo é necessário para determinar se trata aplicações em contexto de engenharia de so"
9cc64d94,Process Discovery Using Localized Events,10.1007/978-3-319-19488-2_15,2015,springer,maybe,pending,"Título sugere alta relevância para process mining (IC1), mas abstract está ausente, impossibilitando verificação rigorosa de aplicação a processos de software versus BPM genérico. Venue (Petri Nets, 2015, Springer) indica contexto técnico potencialmente relevante, mas sem resumo não é possível confirmar critérios de inclusão ou exclusão com confiança exigida na fase de texto completo.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título sugere alta relevância para process mining (IC1), mas abstract está ausente, impossibilitando verificação rigorosa de aplicação a processos de software versus BPM genérico. Venue (Petri Nets, 2015, Springer) indica contexto técnico potencialmente relevante, mas sem resumo não é possível confirmar critérios de inclusão ou exclusão com confiança exigida na fase de texto completo."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": "
