internal_id,title,doi,year,source_db,abstract,ta_decision,ta_rationale,ta_matched_ic,ta_matched_ec,raw
452cc521,"Valuable Business Knowledge Asset Discovery by Processing Unstructured
Data",10.3390/su142012971,2022,wos,"Modern organizations are challenged to enact a digital transformation
and improve their competitiveness while contributing to the ninth
Sustainable Development Goal (SGD), ``Build resilient infrastructure,
promote sustainable industrialization and foster innovation″. The
discovery of hidden process data's knowledge assets may help to
digitalize processes. Working on a valuable knowledge asset discovery
process, we found a major challenge in that organizational data and
knowledge are likely to be unstructured and undigitized, constraining
the power of today's process mining methodologies (PMM). Whereas it has
been proved in digitally mature companies, the scope of PMM becomes
wider with the complement proposed in this paper, embracing
organizations in the process of improving their digital maturity based
on available data. We propose the C4PM method, which integrates agile
principles, systems thinking and natural language processing techniques
to analyze the behavioral patterns of organizational semi-structured or
unstructured data from a holistic perspective to discover valuable
hidden information and uncover the related knowledge assets aligned with
the organization strategic or business goals. Those assets are the key
to pointing out potential processes susceptible to be handled using PMM,
empowering a sustainable organizational digital transformation. A case
study analysis from a dataset containing information on employees'
emails in a multinational company was conducted.",maybe,"O artigo propõe C4PM, método que integra process mining com NLP para análise de dados não estruturados em organizações. Embora mencione PMM e descoberta de conhecimento em processos, o abstract não especifica claramente se o contexto é processos de software ou apenas processos organizacionais genéricos. A fonte bibliográfica é verificável (WoS), mas o abstract está marcado como 'missing_or_unverif",,EC1,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O artigo propõe C4PM, método que integra process mining com NLP para análise de dados não estruturados em organizações. Embora mencione PMM e descoberta de conhecimento em processos, o abstract não especifica claramente se o contexto é processos de software ou apenas processos organizacionais genéricos. A fonte bibliográfica é verificável (WoS), mas o abstract está marcado como 'missing_or_unverified', gerando incerteza sobre conteúdo completo e a"
927817d5,"Evaluation of simulation-assisted value stream mapping for software
product development: Two industrial cases",10.1016/j.infsof.2015.08.005,2015,wos,"Context: Value stream mapping (VSM) as a tool for lean development has
led to significant improvements in different industries. In a few
studies, it has been successfully applied in a software engineering
context. However, some shortcomings have been observed in particular
failing to capture the dynamic nature of the software process to
evaluate improvements i.e. such improvements and target values are based
on idealistic situations.
Objective: To overcome the shortcomings of VSM by combining it with
software process simulation modeling, and to provide reflections on the
process of conducting VSM with simulation.
Method: Using case study research, VSM was used for two products at
Ericsson AB, Sweden. Ten workshops were conducted in this regard.
Simulation in this study was used as a tool to support discussions
instead of as a prediction tool. The results have been evaluated from
the perspective of the participating practitioners, an external
observer, and reflections of the researchers conducting the simulation
that was elicited by the external observer.
Results: Significant constraints hindering the product development from
reaching the stated improvement goals for shorter lead time were
identified. The use of simulation was particularly helpful in having
more insightful discussions and to challenge assumptions about the
likely impact of improvements. However, simulation results alone were
found insufficient to emphasize the importance of reducing waiting times
and variations in the process.
Conclusion: The framework to assist VSM with simulation presented in
this study was successfully applied in two cases. The involvement of
various stakeholders, consensus building steps, emphasis on flow
(through waiting time and variance analysis) and the use of simulation
proposed in the framework led to realistic improvements with a high
likelihood of implementation. (C) 2015 Elsevier B.V. All rights
reserved.",include,"O paper aplica simulação estocástica a processos de desenvolvimento de software (VSM + simulation modeling) para análise de lead time e fluxo, atendendo IC2 (modelagem estocástica em processos de SW) e IC3 (forecasting de lead time em processos de SW). Não há exclusões aplicáveis.",IC2|IC3,,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper aplica simulação estocástica a processos de desenvolvimento de software (VSM + simulation modeling) para análise de lead time e fluxo, atendendo IC2 (modelagem estocástica em processos de SW) e IC3 (forecasting de lead time em processos de SW). Não há exclusões aplicáveis."",
  ""matched_ic"": [""IC2"", ""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""software_process"",
    ""stochastic_modeling"",
    ""simulation"",
    ""lead_time"",
    ""s"
bc9498ef,"bSTAB: an open-source software for computing the basin stability of
multi-stable dynamical systems",10.1007/s11071-021-06786-5,2022,wos,"The pervasiveness of multi-stability in nonlinear dynamical systems
calls for novel concepts of stability and a consistent quantification of
long-term behavior. The basin stability is a global stability metric
that builds on estimating the basin of attraction volumes by Monte Carlo
sampling. The computation involves extensive numerical time
integrations, attractor characterization, and clustering of
trajectories. We introduce bSTAB, an open-source software project that
aims at enabling researchers to efficiently compute the basin stability
of their dynamical systems with minimal efforts and in a highly
automated manner. The source code, available at , is available for the
programming language Matlab featuring parallelization for distributed
computing, automated sensitivity and bifurcation analysis as well as
plotting functionalities. We illustrate the versatility and robustness
of bSTAB for four canonical dynamical systems from several fields of
nonlinear dynamics featuring periodic and chaotic dynamics, complicated
multi-stability, non-smooth dynamics, and fractal basins of attraction.
The bSTAB projects aims at fostering interdisciplinary scientific
collaborations in the field of nonlinear dynamics and is driven by the
interaction and contribution of the community to the software package.",exclude,"O artigo trata de estabilidade de sistemas dinâmicos não-lineares usando Monte Carlo para análise de bacias de atração. Não há qualquer conexão com processos de software, engenharia de software, ou análise de artefatos de desenvolvimento (logs de eventos, repositórios, CI/CD). O domínio é física/dinâmica não-linear, não engenharia de software.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de estabilidade de sistemas dinâmicos não-lineares usando Monte Carlo para análise de bacias de atração. Não há qualquer conexão com processos de software, engenharia de software, ou análise de artefatos de desenvolvimento (logs de eventos, repositórios, CI/CD). O domínio é física/dinâmica não-linear, não engenharia de software."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_softwa"
917bb58d,"Uncertainty Analysis in Socio-economic Dynamic Microsimulation Models: A
Literature Review",10.1007/978-3-032-06878-1_13,2026,wos,"This paper investigates the use of dynamic microsimulation (DM) models
and the application of Monte Carlo (MC) simulation as an uncertainty
analysis (UA) technique in socio-economic policy analysis. Based on a
structured review of 44 studies, the analysis identifies key
shortcomings in how uncertainty is addressed in existing modeling
practices and related reporting of probabilistic outcomes. Key findings
reveal also a lack of standardized guidelines for validating simulation
results, as well as a use of updated data and finer temporal resolution
in models. The paper advocates for a methodological shift toward more
agile, transparent, and frequently updated models that can better
support timely, evidence-based policymaking. Establishing common
standards for UA and related reporting would enhance both the
interpretability and policy relevance of DM-based research.",exclude,"O artigo trata de modelagem microsimulação dinâmica e análise de incerteza em políticas socioeconômicas, não em processos de desenvolvimento de software. Não há evidência de aplicação a artefatos de SW (commits, issues, CI/CD, event logs) ou processos de desenvolvimento de software.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de modelagem microsimulação dinâmica e análise de incerteza em políticas socioeconômicas, não em processos de desenvolvimento de software. Não há evidência de aplicação a artefatos de SW (commits, issues, CI/CD, event logs) ou processos de desenvolvimento de software."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""monte_carlo"", ""simulation""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"":"
68ab2445,"LINKERS - A SIMULATION PROGRAMMING SYSTEM FOR GENERATING POPULATIONS
WITH GENETIC-STRUCTURE",10.1016/0010-4825(90)90036-O,1990,wos,"Significant features are described of a Monte Carlo simulation system,
LINKERS, that generates nuclear family data conforming to one locus and
two loci genetic models. Software engineering techniques help to produce
a user friendly environment for studies of genetic ascertainment.
LINKERS'' 39 code modules are maintained and optimized using VAXset.
Within a VAX/VMS workstation environment LINKERS generates a useful
population of 10,000 families in 1 min. An example is presented to
illustrate the use of LINKERS. Generated data were analysed using the
segregation program POINTER. Likelihood ratio tests showed the effects
of multiple alleles, gene frequency and incorrect specification of
disease prevalence.",exclude,"O artigo trata de simulação genética em biologia, não de processos de software. Embora use Monte Carlo e engenharia de software para implementar o sistema LINKERS, o domínio de aplicação é genética/biologia, não processos de desenvolvimento de software, e portanto EC1 se aplica.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de simulação genética em biologia, não de processos de software. Embora use Monte Carlo e engenharia de software para implementar o sistema LINKERS, o domínio de aplicação é genética/biologia, não processos de desenvolvimento de software, e portanto EC1 se aplica."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""monte_carlo""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""monte_carlo"",
  "
608b005d,"Using simulation for understanding and reproducing distributed software
development processes in the cloud",10.1016/j.infsof.2018.07.004,2018,wos,"Context Organizations increasingly develop software in a distributed
manner. The Cloud provides an environment to create and maintain
software-based products and services. Currently, it is unknown which
software processes are suited for Cloud-based development and what their
effects in specific contexts are.
Objective: We aim at better understanding the software process applied
to distributed software development using the Cloud as development
environment. We further aim at providing an instrument, which helps
project managers comparing different solution approaches and to adapt
team processes to improve future project activities and outcomes.
Method: We provide a simulation model, which helps analyzing different
project parameters and their impact on projects performed in the Cloud.
To evaluate the simulation model, we conduct different analyses using a
Scrumban process and data from a project executed in Finland and Spain.
An extra adaptation of the simulation model for Scrum and Kanban was
used to evaluate the suitability of the simulation model to cover
further process models.
Results: A comparison of the real project data with the results obtained
from the different simulation runs shows the simulation producing
results close to the real data, and we could successfully replicate a
distributed software project. Furthermore, we could show that the
simulation model is suitable to address further process models.
Conclusion: The simulator helps reproducing activities, developers, and
events in the project, and it helps analyzing potential tradeoffs, e.g.,
regarding throughput, total time, project size, team size and
work-in-progress limits. Furthermore, the simulation model supports
project managers selecting the most suitable planning alternative thus
supporting decision-making processes.",include,"O paper aplica modelagem estocástica (simulação) para analisar e reproduzir processos de desenvolvimento de software distribuído, atendendo IC2. Utiliza dados reais de projetos e compara resultados simulados com dados reais, permitindo forecasting de métricas de processo (throughput, tempo total).",IC2|IC3,,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper aplica modelagem estocástica (simulação) para analisar e reproduzir processos de desenvolvimento de software distribuído, atendendo IC2. Utiliza dados reais de projetos e compara resultados simulados com dados reais, permitindo forecasting de métricas de processo (throughput, tempo total)."",
  ""matched_ic"": [""IC2"", ""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""stochastic_modeling"",
    ""simulation"",
    ""software_process"",
    ""f"
53434e77,"Modeling and simulation of open source development using an agile
practice",10.1016/j.sysarc.2006.06.005,2006,wos,"The goal of this work is to study the effects of the adoption of agile
practices on open source development. In particular, we started to
evaluate the effects of TDD (Test Driven Development) since it is easier
to apply in a distributed environment than most other agile practices.
In order to reach this goal we used the simulation modeling approach. We
developed a simulation model of open source software development
process. The model was tuned using data from a real FLOSS project:
Apache HTTP Server. To introduce the TDD practice in our FLOSS
simulation model, we made some assumptions based on empirical results.
The two FLOSS development models (nonTDD and TDD) were compared. The one
incorporating the agile practice yields better results in terms of code
quality. (C) 2006 Elsevier B.V. All rights reserved.",include,"O artigo aplica modelagem e simulação estocástica ao processo de desenvolvimento de software de código aberto, comparando modelos com e sem TDD. Atende IC2 (modelagem estocástica em processos de SW) e IC4 (mineração de repositório real para validação do modelo). Não há exclusões decisivas.",IC2|IC4,,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O artigo aplica modelagem e simulação estocástica ao processo de desenvolvimento de software de código aberto, comparando modelos com e sem TDD. Atende IC2 (modelagem estocástica em processos de SW) e IC4 (mineração de repositório real para validação do modelo). Não há exclusões decisivas."",
  ""matched_ic"": [""IC2"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_modeling"", ""software_process"", ""simulation"", ""repository_mining""],
  ""so"
04504445,Simulation-Based Software Engineering,10.1007/978-3-319-61264-5_7,2017,wos,"Software Engineering is the application of methodical principles to the
planning, design, development, testing, implementation, and maintenance
of software-based systems. Each phase of the Software Design Life Cycle
(SDLC) addresses a different set of problems, commencing from an
abstract need with the eventual goal of producing a stable working
solution. To accomplish this, many different tools and techniques may be
employed, from project management planning estimators to automated code
testers. However, a specific tool-simulation has found its way into
almost every phase of the SDLC. As a general-purpose technique, it can
be invaluable for assessing complex multifaceted solution spaces early
on during the planning and design phases in a cost-effective and timely
manner without the need for physically deploying possible design
alternatives. A major and often overlooked element in the design of a
new complex solution is the impact on the business and information
technology processes. Simulation can help assess these impacts along
with any process redesign that may be required. This chapter addressed
these and other applications of simulation in Software Engineering.",maybe,"O artigo é um capítulo de livro sobre simulação em Engenharia de Software com escopo genérico. Embora mencione simulação em processos de negócio e TI, o resumo não fornece evidências específicas de aplicação a process mining, modelagem estocástica quantificada, forecasting de métricas de processo ou mineração de repositórios de SW. Requer texto completo para avaliar se há intersecção real com PATH",,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O artigo é um capítulo de livro sobre simulação em Engenharia de Software com escopo genérico. Embora mencione simulação em processos de negócio e TI, o resumo não fornece evidências específicas de aplicação a process mining, modelagem estocástica quantificada, forecasting de métricas de processo ou mineração de repositórios de SW. Requer texto completo para avaliar se há intersecção real com PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  """
b45c40ff,"A Quantitative Function for Estimating the Comparative Values of
Software Test Cases",10.4018/JDM.299559,2022,wos,"Software testing is becoming more critical to ensure that software
functions properly. As the time, effort, and funds invested in software
testing activities have been increased significantly, these resources
still cannot meet the increasing demand of software testing. Managers
must allocate testing resources to the test cases effectively in
uncovering important defects. This study builds a value function that
can quantify the relative value of a test case and thus play a
significant role in prioritizing test cases, addressing the resource
constraint issues in software testing and serving as a foundation of AI
for software testing. The authors conducted a Monte Carlo simulation to
exhibit application of the final value function.",exclude,"O paper trata de priorização de casos de teste e alocação de recursos em testing, não de modelagem ou descoberta de processos de desenvolvimento de software. Embora use Monte Carlo, não há evidence de aplicação a process mining, event logs, repositórios ou forecasting de métricas de processo de SW (lead time, cycle time, throughput).",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de priorização de casos de teste e alocação de recursos em testing, não de modelagem ou descoberta de processos de desenvolvimento de software. Embora use Monte Carlo, não há evidence de aplicação a process mining, event logs, repositórios ou forecasting de métricas de processo de SW (lead time, cycle time, throughput)."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC3""
  ],
  ""evidence_tags"": [
    ""monte_carlo"",
    ""insufficient_"
3c32e186,"Probabilistic Model Checking GitHub Repositories for Software Project
Analysis",10.3390/app14031260,2024,wos,"GitHub serves as a platform for collaborative software development,
where contributors engage, evolve projects, and shape the community.
This study presents a novel approach to analyzing GitHub activity that
departs from traditional methods. Using Discrete-Time Markov Chains and
probabilistic Computation Tree Logic for model checking, we aim to
uncover temporal dynamics, probabilities, and key factors influencing
project behavior. By explicitly modeling state transitions, our approach
provides transparency and explainability for sequential properties. The
application of our method to five repositories demonstrates its
feasibility and scalability and provides insights into the long-term
probabilities of various activities. In particular, the analysis
provides valuable perspectives for project managers to optimize team
dynamics and resource allocation. The query specifications developed for
model checking allow users to generate and execute queries for specific
aspects, demonstrating scalability beyond the queries we present. In
conclusion, our analysis provides an understanding of GitHub repository
properties, branch management, and subscriber behavior. We anticipate
its applicability to various open-source projects, revealing trends
among contributors based on the unique characteristics of repositories.",include,"O artigo aplica Discrete-Time Markov Chains e model checking probabilístico para analisar repositórios GitHub, extraindo dinâmicas temporais e probabilidades de atividades de desenvolvimento. Atende IC2 (modelagem estocástica em processos de SW) e IC4 (mineração de repositórios para descobrir modelos de processo), sem exclusões decisivas.",IC2|IC4,,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O artigo aplica Discrete-Time Markov Chains e model checking probabilístico para analisar repositórios GitHub, extraindo dinâmicas temporais e probabilidades de atividades de desenvolvimento. Atende IC2 (modelagem estocástica em processos de SW) e IC4 (mineração de repositórios para descobrir modelos de processo), sem exclusões decisivas."",
  ""matched_ic"": [""IC2"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""process_mining"",
    ""reposi"
a18bdf86,"Instrumental and Astrophysical Performances of SuperAGILE
on-board AGILE gamma-ray mission",10.1117/12.409122,2000,wos,"SuperAGILE is the X-ray stage of AGILE gamma-ray mission. It is devoted
to monitor X-ray (10-40 keV) sources with a sensitivity better than 10
mCrab in one observing day and to detect X-ray transients in a field of
view of 1.8 sr, well matched to that of the gamma ray tracker, with few
are-minutes position resolution. SuperAGILE is designed to exploit one
additional layer of four silicon micro-strip detectors, for 1444 cm(2)
of total geometrical area, on top of the AGILE tracker and a system of
four mutually orthogonal one-dimensional coded masks to encode the X-ray
sky. Low noise electronics based on ASICs technology is the front- end
read out. We present here the instrumental and astrophysical
performances of SuperAGILE as derived by Monte Carlo simulation and
experimental tests.",exclude,"Paper sobre instrumentação de raios-X e gama para astronomia. Domínio completamente fora de engenharia de software e processos de desenvolvimento; não há qualquer relação com process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios de software.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Paper sobre instrumentação de raios-X e gama para astronomia. Domínio completamente fora de engenharia de software e processos de desenvolvimento; não há qualquer relação com process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios de software."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC1""
  ],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_"
279159ad,"Automatically checking visual conformance for pushdown reactive systems
based on VPLs",10.1016/j.scico.2026.103467,2026,wos,"Testing pushdown reactive systems is both an important and challenging
activity that guarantees a precise and robust software development
process. These systems are complex applications whose interaction with
the environment is regulated by a pushdown memory and, in general, can
be specified by the formalism of Input/Output Visibly Pushdown Labeled
Transition System (IOVPTS). Conformance checking, a model-based testing
technique, is used to verify whether an implementation under test (IUT)
complies with a given specification, using an appropriate conformance
relation. In this work, we establish a conformance relation based on
Visibly Pushdown Languages (VPLs) to model sets of desirable and
undesirable behaviors for such systems. We also show that complete test
suites can be generated using this new conformance relation over IOVPTS
models for pushdown reactive systems. Additionally, we implement an
automatic tool to check the proposed conformance relation and report
some experimental results.",exclude,"O artigo trata de conformance checking e teste de sistemas reativos pushdown usando VPLs, mas não aborda process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios. O foco é em verificação formal e testing baseado em modelos, não em análise ou predição de processos de desenvolvimento de software.",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de conformance checking e teste de sistemas reativos pushdown usando VPLs, mas não aborda process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios. O foco é em verificação formal e testing baseado em modelos, não em análise ou predição de processos de desenvolvimento de software."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC3""
  ],
  ""evidence_tags"": [],
  ""softwa"
2ded7373,Warnings: Violation symptoms indicating architecture erosion,10.1016/j.infsof.2023.107319,2023,wos,"Context: As a software system evolves, its architecture tends to
degrade, and gradually impedes software maintenance and evolution
activities and negatively impacts the quality attributes of the system.
The main root cause behind architecture erosion phenomenon derives from
violation symptoms (i.e., various architecturallyrelevant violations,
such as violations of architecture pattern). Previous studies focus on
detecting violations in software systems using architecture conformance
checking approaches. However, code review comments are also rich sources
that may contain extensive discussions regarding architecture
violations, while there is a limited understanding of violation symptoms
from the viewpoint of developers. Objective: In this work, we
investigated the characteristics of architecture violation symptoms in
code review comments from the developers' perspective. Methods: We
employed a set of keywords Related to violation symptoms to collect 606
(out of 21,583) code review comments from four popular OSS projects in
the openStack and qt communities. We manually analyzed the collected 606
review comments to provide the categories and linguistic patterns of
violation symptoms, as well as the reactions how developers addressed
them. Results: Our findings show that: (1) three main categories of
violation symptoms are discussed by developers during the code review
process; (2) The frequently-used terms of expressing violation symptoms
are ``inconsistent ``and ``violate″, and the most common linguistic
pattern is Problem Discovery; (3) Refactoring and removing code are the
major measures (90%) to tackle violation symptoms, while a few
violation symptoms were ignored by developers. Conclusions: Our findings
suggest that the investigation of violation symptoms can help
researchers better understand the characteristics of architecture
erosion and facilitate the development and maintenance activities, and
developers should explicitly manage violation symptoms, not only for
addressing the existing architecture violations but also preventing
future violations.",exclude,"O paper estuda violações de arquitetura em comentários de code review, mas não aplica process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios para descobrir/prever características de processos de desenvolvimento de SW. Foca em detecção de padrões linguísticos em reviews, não em análise de processos.",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper estuda violações de arquitetura em comentários de code review, mas não aplica process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios para descobrir/prever características de processos de desenvolvimento de SW. Foca em detecção de padrões linguísticos em reviews, não em análise de processos."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC3""],
  ""evidence_tags"": [],
  ""software_context"": ""softwar"
6dfd60b4,SOFTWARE FOR RELIABILITY-BASED ANALYSIS,10.1016/0167-4730(94)00025-L,1994,wos,"The paper presents a concept for software designed specifically for
reliability based structural analysis. While incorporating traditional
Finite-Element-Analysis (FE), the software concentrates on the treatment
of the randomness of loads and structural parameters as extension of the
usual design variables. A completely interactive program structure based
on the so-called Structural Language (SLang) enables the transfer of
data between different computational tasks. In this context, the
utilization of third-party FE-codes is possible and has been
successfully tested. In its final form, the software will rely on
specifically designed FE software currently under development. This will
enable the realization of a COSSAN (Computational Stochastic Structural
Analysis) package. Several examples show the realization of the software
and application to engineering problems.",exclude,"O artigo trata de análise estrutural baseada em confiabilidade usando métodos estocásticos em engenharia civil/estrutural, não de processos de software ou mineração de repositórios. A palavra 'software' refere-se à implementação de ferramentas computacionais (FEA), não ao processo de desenvolvimento de SW sendo estudado.",,EC1|EC2,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de análise estrutural baseada em confiabilidade usando métodos estocásticos em engenharia civil/estrutural, não de processos de software ou mineração de repositórios. A palavra 'software' refere-se à implementação de ferramentas computacionais (FEA), não ao processo de desenvolvimento de SW sendo estudado."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  """
7a95f96f,"Exploring the impact of situational context - A case study of a software
development process for a microservices architecture",10.1145/2904354.2904368,2016,wos,"Over the decades, a variety of software development processes have been
proposed, each with their own advantages and disadvantages. It is
however widely accepted that there is no single process that is
perfectly suited to all settings, thus a software process should be
molded to the needs of its situational context. In previous work, we
have consolidated a substantial body of related research into an initial
reference framework of the situational factors affecting the software
development process. Practitioners can consult this framework in order
to profile their context, a step necessary for effective software
process decision making. In this paper, we report on the findings from a
case study involving process discovery in a small but successful and
growing software development firm. In this organization, which has a
focus on continuous software evolution and delivery, we also applied the
situational factors reference framework, finding that context is a
complex and key informant for software process decisions. Studies of
this type highlight the role of situational context in software process
definition and evolution, and they raise awareness not just of the
importance of situational context, but also of the complexity
surrounding software process contexts, a complexity which may not be
fully appreciated in all software development settings.",maybe,"O artigo menciona 'process discovery' em um contexto de desenvolvimento de software com foco em continuous delivery, o que sugere potencial relevância a IC1 (process mining). Contudo, o abstract não fornece evidências claras sobre técnicas de process mining efetivamente aplicadas, modelagem estocástica, ou forecasting de métricas de processo. A ênfase parece ser em análise qualitativa de fatores s",IC1,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O artigo menciona 'process discovery' em um contexto de desenvolvimento de software com foco em continuous delivery, o que sugere potencial relevância a IC1 (process mining). Contudo, o abstract não fornece evidências claras sobre técnicas de process mining efetivamente aplicadas, modelagem estocástica, ou forecasting de métricas de processo. A ênfase parece ser em análise qualitativa de fatores situacionais e contexto organizacional, não em desco"
e7247b47,Maintenance schedule optimisation for manufacturing systems,10.1016/j.ifacol.2020.11.051,2020,wos,"The paper presents an integrated software platform developed within the
framework of the EU project PROGRAMS, called Maintenance Schedule
Optimisation (MSO), which comprises a set of software tools. The Tree
Editing System (TES) is used to provide a structure of the system in the
form of a hierarchical machine decomposition. The Life Data Analysis
tool estimates reliability model parameters based on historical
maintenance reports. The Reliability and Maintainability (R&M)
Simulator evaluates the effect of the application of various maintenance
strategies and policies and calculates relevant R&M KPIs. The Life
Cycle Cost (LCC) Calculator estimates the maintenance related life cycle
cost based on the R&M simulation results. The Optimisation Engine aims
to select the most appropriate and cost-effective strategies and
policies, to find the optimal preventive maintenance intervals, as well
as to cluster the maintenance actions to reduce cost and the number of
machine stops. Copyright (C) 2020 The Authors.",exclude,"O artigo trata de otimização de manutenção em sistemas de manufatura, não em processos de desenvolvimento de software. Embora use modelagem estocástica (simulação R&M), o domínio é manufatura/produção, não engenharia de software, caracterizando exclusão por EC1.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de otimização de manutenção em sistemas de manufatura, não em processos de desenvolvimento de software. Embora use modelagem estocástica (simulação R&M), o domínio é manufatura/produção, não engenharia de software, caracterizando exclusão por EC1."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""simulation""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""simulation"",
  ""forecast_target"": "
ca996fb6,"How to Welcome Software Process Improvement and Avoid Resistance to
Change",,2010,wos,"Pressures for more complex products, customer dissatisfaction and
problems related to cost and schedule overruns increase the need for
effective management response and for improvement of software
development practices. In this context, cultural aspects can influence
and interfere in a successful implementation of a software process
improvement program. This paper explores cultural issues, discussing in
a detailed way one de-motivator factor to implement successfully a
software process improvement action. The analysis was carried out in a
software development organization and provided some insights into how
this organization would overcome it. We backed our studies conducting a
process simulation. Our findings suggest that other than finance,
technology and other issues, the cultural aspects should be among the
first concerns to be taken into account when implementing a Software
Process Improvement program. Our main contribution is to give evidences
that a small change in the behavior of the software development team
members can improve the quality of the product and reduce development
rework.",maybe,"O paper menciona 'process simulation' e melhoria de processos de software, potencialmente alinhado com IC2 (modelagem estocástica). Contudo, o abstract é insuficiente para confirmar se a simulação utiliza técnicas estocásticas formais (Markov, Petri nets, etc.) ou é apenas simulação genérica. Não há evidência clara de process mining, forecasting de métricas específicas ou análise de event logs.",,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O paper menciona 'process simulation' e melhoria de processos de software, potencialmente alinhado com IC2 (modelagem estocástica). Contudo, o abstract é insuficiente para confirmar se a simulação utiliza técnicas estocásticas formais (Markov, Petri nets, etc.) ou é apenas simulação genérica. Não há evidência clara de process mining, forecasting de métricas específicas ou análise de event logs."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence"
dd7a035d,Addressing current issues in structural design software,10.1061/(ASCE)0887-3801(1996)10:4(286),1996,wos,"Software for detailed structural design has advanced considerably in the
last 20 years, with progress being primarily related to the numerically
intensive tasks of structural analysis, design optimization, and
conformance checking. Despite these advances, there remain many areas
where improvements can still be realized. Current challenges facing
researchers in this area include the additional representation of
nonnumerical design knowledge, managing complexity of software
development and maintenance, and the production of systems that
incorporate reusability. A prototype system for detailed building design
is presented that addresses these issues through the generic and
object-oriented approach taken in its design and development. To this
end, the classes of objects and their relationships involved in
structural design are identified, the representation and utilization of
different types of structural design knowledge are discussed, and it is
shown how the system incorporates reuse as it is easily extended to
apply to different building types. A building design example is given to
illustrate the system's capabilities.",exclude,"O artigo trata de engenharia de software estrutural (design de edifícios), não de processos de desenvolvimento de software. Não há qualquer menção a process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo, ou mineração de repositórios de desenvolvimento. O 'software' aqui é a ferramenta/sistema de design, não o processo de desenvolvimento sendo estudado.",,EC1|EC2,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de engenharia de software estrutural (design de edifícios), não de processos de desenvolvimento de software. Não há qualquer menção a process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo, ou mineração de repositórios de desenvolvimento. O 'software' aqui é a ferramenta/sistema de design, não o processo de desenvolvimento sendo estudado."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
"
