internal_id,title,doi,year,source_db,ta_decision,ft_decision,ft_rationale,ft_matched_ic,ft_matched_ec,raw
1c1ae371,Understanding the Dynamics of Requirements Process Improvement: A New Approach,10.1007/978-3-642-21843-9_22,2011,springer,maybe,pending,"Resumo completamente ausente e origem não verificável. Título sugere foco em dinâmica e melhoria de processo de requisitos em SW, potencialmente relevante para IC2 (modelagem estocástica) ou IC4 (mineração de repositórios), mas sem acesso ao conteúdo é impossível confirmar metodologia (process mining, estocástico, forecasting) ou dados reais de processo. Texto completo necessário para triagem rigo",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo completamente ausente e origem não verificável. Título sugere foco em dinâmica e melhoria de processo de requisitos em SW, potencialmente relevante para IC2 (modelagem estocástica) ou IC4 (mineração de repositórios), mas sem acesso ao conteúdo é impossível confirmar metodologia (process mining, estocástico, forecasting) ou dados reais de processo. Texto completo necessário para triagem rigorosa."",
  ""matched_ic"": [],
  ""matched_ec"": [],
 "
610efd07,Enacted Software Development Routines Based on Waterfall and Agile Software Methods: Socio-Technical Event Sequence Study,10.1007/978-3-642-20633-7_15,2011,springer,maybe,pending,"Título sugere análise de sequências de eventos em processos de desenvolvimento de software (waterfall vs. agile), potencialmente alinhado com IC1 (process mining em SW) ou IC4 (mineração de repositórios para processo), mas o abstract está ausente, impedindo confirmação de aplicação de process mining, modelagem estocástica ou forecasting conforme escopo PATHCAST. Necessário acesso ao texto completo",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título sugere análise de sequências de eventos em processos de desenvolvimento de software (waterfall vs. agile), potencialmente alinhado com IC1 (process mining em SW) ou IC4 (mineração de repositórios para processo), mas o abstract está ausente, impedindo confirmação de aplicação de process mining, modelagem estocástica ou forecasting conforme escopo PATHCAST. Necessário acesso ao texto completo para decisão fundamentada."",
  ""matched_ic"": [],"
40c83fba,Some Future Software Engineering Opportunities and Challenges,10.1007/978-3-642-15187-3_1,2011,springer,maybe,pending,"Resumo completamente ausente e título genérico ('Future Opportunities and Challenges') não permite identificação confiável de abordagem em process mining, modelagem estocástica ou forecasting de processos de SW. Texto completo necessário para avaliação rigorosa contra critérios de inclusão.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo completamente ausente e título genérico ('Future Opportunities and Challenges') não permite identificação confiável de abordagem em process mining, modelagem estocástica ou forecasting de processos de SW. Texto completo necessário para avaliação rigorosa contra critérios de inclusão."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""unclear"",
  ""fo"
45ff26ba,"A second look at Faster, Better, Cheaper",10.1007/s11334-010-0137-9,2010,springer,maybe,pending,"Abstract ausente impede avaliação confiável contra critérios IC/EC. Título 'A second look at Faster, Better, Cheaper' sugere análise de trade-offs em otimização de processos, potencialmente relevante a process mining ou modelagem de processos de SW, mas sem resumo não é possível confirmar escopo, metodologia ou domínio de aplicação.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente impede avaliação confiável contra critérios IC/EC. Título 'A second look at Faster, Better, Cheaper' sugere análise de trade-offs em otimização de processos, potencialmente relevante a process mining ou modelagem de processos de SW, mas sem resumo não é possível confirmar escopo, metodologia ou domínio de aplicação."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""full_text_required"", ""insufficient_abstract""],
  ""s"
00c0f31c,A Market Based Approach for Resolving Resource Constrained Task Allocation Problems in a Software Development Process,10.1007/978-3-642-31199-4_3,2012,springer,maybe,pending,"O abstract está ausente e a fonte bibliográfica é não-verificada. O título sugere foco em alocação de recursos em processos de desenvolvimento de SW, o que é marginalmente relevante para IC2 (modelagem de processos) ou IC4 (mineração de repositórios), mas sem acesso ao conteúdo completo não é possível confirmar se o paper aborda process mining, modelagem estocástica ou forecasting conforme escopo ",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O abstract está ausente e a fonte bibliográfica é não-verificada. O título sugere foco em alocação de recursos em processos de desenvolvimento de SW, o que é marginalmente relevante para IC2 (modelagem de processos) ou IC4 (mineração de repositórios), mas sem acesso ao conteúdo completo não é possível confirmar se o paper aborda process mining, modelagem estocástica ou forecasting conforme escopo PATHCAST. Full text review é necessário para deci"
76a4ac4d,Modelling Failures Occurrences of Open Source Software with Reliability Growth,10.1007/978-3-642-13244-5_21,2010,springer,maybe,pending,"Resumo completamente ausente. O título sugere modelagem estocástica (reliability growth models) aplicada a software de código aberto, potencialmente alinhado com IC2 (modelagem estocástica) ou IC3 (forecasting de métricas), mas é impossível determinar se o foco é em processos de desenvolvimento de SW ou apenas em confiabilidade/defeitos de produto final sem acesso ao texto completo ou resumo.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo completamente ausente. O título sugere modelagem estocástica (reliability growth models) aplicada a software de código aberto, potencialmente alinhado com IC2 (modelagem estocástica) ou IC3 (forecasting de métricas), mas é impossível determinar se o foco é em processos de desenvolvimento de SW ou apenas em confiabilidade/defeitos de produto final sem acesso ao texto completo ou resumo."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence"
499743fe,Engineering Self-organising Systems,10.1007/978-3-642-17348-6_12,2011,springer,maybe,pending,"Resumo ausente impossibilita avaliação confiável contra critérios IC/EC. Título 'Engineering Self-organising Systems' é ambíguo: pode tratar sistemas adaptativos em geral, sistemas distribuídos, ou engenharia de software, sem evidência clara de conexão com process mining, modelagem estocástica, forecasting ou mineração de repositórios. Análise de texto completo necessária para confirmar escopo de ",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impossibilita avaliação confiável contra critérios IC/EC. Título 'Engineering Self-organising Systems' é ambíguo: pode tratar sistemas adaptativos em geral, sistemas distribuídos, ou engenharia de software, sem evidência clara de conexão com process mining, modelagem estocástica, forecasting ou mineração de repositórios. Análise de texto completo necessária para confirmar escopo de SW e aplicabilidade a PATHCAST."",
  ""matched_ic"":"
fd3b8bd5,A multi-criteria distribution model for global software development projects,10.1007/s13173-010-0010-6,2010,springer,maybe,pending,"Resumo ausente e impossível de verificar. Título sugere possível relevância a processos de desenvolvimento de software global (IC4 potencial), porém sem conteúdo do abstract ou texto completo, não é possível confirmar se envolve process mining, modelagem estocástica, forecasting ou mineração de repositórios, nem descartar exclusões (EC1 domínio fora de SW, EC3 algoritmo sem aplicação a processos d",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente e impossível de verificar. Título sugere possível relevância a processos de desenvolvimento de software global (IC4 potencial), porém sem conteúdo do abstract ou texto completo, não é possível confirmar se envolve process mining, modelagem estocástica, forecasting ou mineração de repositórios, nem descartar exclusões (EC1 domínio fora de SW, EC3 algoritmo sem aplicação a processos de SW). Requer acesso ao texto completo para decis"
021fb67b,Semantics of Business Process Models,10.1007/978-3-642-01588-5_4,2010,springer,maybe,exclude,Título refere-se a 'Semântica de Modelos de Processos de Negócio' sem contexto de software. Resumo ausente impede confirmação de aplicação a processos de SW ou use de process mining/modelagem estocástica. Capítulo de livro genérico sobre semântica formal de BPM típico de EC3 (algoritmo/teoria sem aplicação a SW).,,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Título refere-se a 'Semântica de Modelos de Processos de Negócio' sem contexto de software. Resumo ausente impede confirmação de aplicação a processos de SW ou use de process mining/modelagem estocástica. Capítulo de livro genérico sobre semântica formal de BPM típico de EC3 (algoritmo/teoria sem aplicação a SW)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC3""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_meth"
8b608c2a,On the Relative Merits of Software Reuse,10.1007/978-3-642-01680-6_18,2009,springer,maybe,pending,"Resumo completamente ausente e título genérico ('On the Relative Merits of Software Reuse') não fornece evidência suficiente de conexão com process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios. Full text é necessário para confirmar relevância ao escopo PATHCAST.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo completamente ausente e título genérico ('On the Relative Merits of Software Reuse') não fornece evidência suficiente de conexão com process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios. Full text é necessário para confirmar relevância ao escopo PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_met"
eeed2f5d,Investigating the Gap between Quantitative and Qualitative/Semi-quantitative Software Process Simulation Models: An Explorative Study,10.1007/978-3-642-01680-6_19,2009,springer,maybe,pending,"Título sugere foco em software process simulation models com comparação entre abordagens quantitativas e qualitativas, indicando possível alinhamento com IC2 (modelagem estocástica). Porém, abstract está ausente e a fonte bibliográfica não foi verificada, impossibilitando confirmação de: (1) uso de process mining ou dados de repositórios reais; (2) aplicação a processos de desenvolvimento de SW; (",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título sugere foco em software process simulation models com comparação entre abordagens quantitativas e qualitativas, indicando possível alinhamento com IC2 (modelagem estocástica). Porém, abstract está ausente e a fonte bibliográfica não foi verificada, impossibilitando confirmação de: (1) uso de process mining ou dados de repositórios reais; (2) aplicação a processos de desenvolvimento de SW; (3) presença de forecasting. Texto completo é nece"
8f1fb42b,A Hybrid Model for Dynamic Simulation of Custom Software Projects in a Multiproject Environment,10.1007/978-3-642-01680-6_17,2009,springer,maybe,pending,"O resumo está ausente e a fonte bibliográfica é apenas 'springer' sem identificador claro. O título sugere modelagem dinâmica (hybrid model, dynamic simulation) aplicada a projetos de software customizado em ambiente multiproject, alinhando potencialmente com IC2 (modelagem estocástica em processos de SW) e IC3 (forecasting). Porém, sem acesso ao texto completo ou abstract verificável, não é possí",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo está ausente e a fonte bibliográfica é apenas 'springer' sem identificador claro. O título sugere modelagem dinâmica (hybrid model, dynamic simulation) aplicada a projetos de software customizado em ambiente multiproject, alinhando potencialmente com IC2 (modelagem estocástica em processos de SW) e IC3 (forecasting). Porém, sem acesso ao texto completo ou abstract verificável, não é possível confirmar se a simulação é baseada em dados r"
8fc8cf4c,Evaluation of Software Process Improvement in Small Organizations,10.1007/978-3-642-01856-5_5,2009,springer,maybe,pending,"Resumo ausente impossibilita confirmação de atendimento aos critérios IC1-IC4 (process mining, modelagem estocástica, forecasting, mineração de repositórios). Título sugere relevância marginal a processos de SW, mas sem conteúdo verificável não é possível descartar exclusões (EC2: SW como ferramenta; EC3: algoritmo sem aplicação a processos). Texto completo necessário para avaliação definitiva.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impossibilita confirmação de atendimento aos critérios IC1-IC4 (process mining, modelagem estocástica, forecasting, mineração de repositórios). Título sugere relevância marginal a processos de SW, mas sem conteúdo verificável não é possível descartar exclusões (EC2: SW como ferramenta; EC3: algoritmo sem aplicação a processos). Texto completo necessário para avaliação definitiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""eviden"
069b06f9,Managing Uncertainty in ERP Project Estimation Practice: An Industrial Case Study,10.1007/978-3-540-69566-0_10,2008,springer,maybe,pending,"Abstract ausente impede avaliação conclusiva. Título sugere relevância marginal para IC3 (forecasting em processos de SW/ERP), mas sem conteúdo verificável não é possível confirmar se utiliza process mining, modelagem estocástica ou data-driven forecasting em artefatos de SW, ou se é apenas análise qualitativa de prática industrial. Texto completo necessário para decisão fundamentada.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente impede avaliação conclusiva. Título sugere relevância marginal para IC3 (forecasting em processos de SW/ERP), mas sem conteúdo verificável não é possível confirmar se utiliza process mining, modelagem estocástica ou data-driven forecasting em artefatos de SW, ou se é apenas análise qualitativa de prática industrial. Texto completo necessário para decisão fundamentada."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": "
9ca04275,Uncertainty in ERP Effort Estimation: A Challenge or an Asset?,10.1007/978-3-540-89403-2_18,2008,springer,maybe,pending,"Abstract ausente impede avaliação confiável. Título menciona 'ERP Effort Estimation', que pode ser interpretado como forecasting de métricas (IC3), mas contexto ERP é típico de sistemas empresariais, não necessariamente processos de desenvolvimento de SW. Sem acesso ao texto completo ou resumo, não é possível confirmar se trata-se de (a) modelagem de processos de SW com técnicas estocásticas, (b) ",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente impede avaliação confiável. Título menciona 'ERP Effort Estimation', que pode ser interpretado como forecasting de métricas (IC3), mas contexto ERP é típico de sistemas empresariais, não necessariamente processos de desenvolvimento de SW. Sem acesso ao texto completo ou resumo, não é possível confirmar se trata-se de (a) modelagem de processos de SW com técnicas estocásticas, (b) mineração de repositórios, ou (c) aplicação fora "
e973ef79,Accurate Estimates without Calibration?,10.1007/978-3-540-79588-9_19,2008,springer,maybe,pending,"Resumo completamente ausente impede avaliação confiável contra critérios IC/EC. Título genérico 'Accurate Estimates without Calibration?' é insuficiente para determinar se o artigo trata de forecasting em processos de software, modelagem estocástica ou process mining. Texto completo é necessário para decisão fundamentada.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo completamente ausente impede avaliação confiável contra critérios IC/EC. Título genérico 'Accurate Estimates without Calibration?' é insuficiente para determinar se o artigo trata de forecasting em processos de software, modelagem estocástica ou process mining. Texto completo é necessário para decisão fundamentada."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract"", ""full_text_required""],
  ""software_con"
437dee71,Framework to Evaluate Software Process Improvement in Small Organizations,10.1007/978-3-540-79588-9_5,2008,springer,maybe,pending,"Abstract ausente impossibilita confirmação de alinhamento com critérios de inclusão (process mining, modelagem estocástica, forecasting). Título sugere relevância marginal a processo de SW (avaliação de melhoria), mas sem conteúdo verificável não é possível descartar ou incluir com confiança. Full text é necessário para decisão definitiva.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente impossibilita confirmação de alinhamento com critérios de inclusão (process mining, modelagem estocástica, forecasting). Título sugere relevância marginal a processo de SW (avaliação de melhoria), mas sem conteúdo verificável não é possível descartar ou incluir com confiança. Full text é necessário para decisão definitiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract"", ""full_text_required"""
4e16e2bb,Simulation Methods,10.1007/978-1-84800-044-5_5,2008,springer,maybe,pending,Abstract completamente ausente e título genérico 'Simulation Methods' de capítulo de guia (2008) sem informações suficientes para avaliação rigorosa. Impossível confirmar se aborda simulação estocástica de processos de software ou é conteúdo genérico de métodos de simulação. Acesso ao texto completo é necessário.,,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract completamente ausente e título genérico 'Simulation Methods' de capítulo de guia (2008) sem informações suficientes para avaliação rigorosa. Impossível confirmar se aborda simulação estocástica de processos de software ou é conteúdo genérico de métodos de simulação. Acesso ao texto completo é necessário."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insufficient_abstract"",
    ""full_text_required""
  ],
  ""software_"
b2eade0e,Simulating Worst Case Scenarios and Analyzing Their Combined Effect in Operational Release Planning,10.1007/978-3-540-79588-9_24,2008,springer,maybe,pending,"O resumo está ausente, impossibilitando verificação confiável dos critérios de inclusão. O título sugere simulação de cenários e análise de efeitos em planejamento de release, potencialmente relevante para IC2 (modelagem estocástica) ou IC3 (forecasting), mas sem acesso ao conteúdo completo não é possível confirmar se aplica-se especificamente a processos de desenvolvimento de software ou se usa m",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo está ausente, impossibilitando verificação confiável dos critérios de inclusão. O título sugere simulação de cenários e análise de efeitos em planejamento de release, potencialmente relevante para IC2 (modelagem estocástica) ou IC3 (forecasting), mas sem acesso ao conteúdo completo não é possível confirmar se aplica-se especificamente a processos de desenvolvimento de software ou se usa metodologia estocástica apropriada."",
  ""matched_i"
56ce2783,The internal consistency and precedence of key process areas in the capability maturity model for software,10.1007/s10664-007-9049-1,2007,springer,maybe,pending,"O resumo está ausente e a fonte bibliográfica não é verificável. O título menciona CMM (Capability Maturity Model) e análise de processos de software, sugerindo possível relevância para engenharia de software, mas sem acesso ao conteúdo completo não é possível determinar se o artigo aborda process mining, modelagem estocástica, forecasting de processos de SW, ou se é apenas uma análise teórica/org",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo está ausente e a fonte bibliográfica não é verificável. O título menciona CMM (Capability Maturity Model) e análise de processos de software, sugerindo possível relevância para engenharia de software, mas sem acesso ao conteúdo completo não é possível determinar se o artigo aborda process mining, modelagem estocástica, forecasting de processos de SW, ou se é apenas uma análise teórica/organizacional do CMM sem elementos de descoberta de"
89b7e646,Proactive Management of Business Change,10.1007/978-0-387-84837-2_43,2008,springer,maybe,pending,"O resumo está completamente ausente e a fonte bibliográfica é não verificada. O título 'Proactive Management of Business Change' é genérico e não fornece evidência suficiente de conexão com process mining, modelagem estocástica ou processos de software. Sem acesso ao texto completo ou abstract, é impossível determinar se algum critério de inclusão é atendido. Recomenda-se obtenção do texto complet",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo está completamente ausente e a fonte bibliográfica é não verificada. O título 'Proactive Management of Business Change' é genérico e não fornece evidência suficiente de conexão com process mining, modelagem estocástica ou processos de software. Sem acesso ao texto completo ou abstract, é impossível determinar se algum critério de inclusão é atendido. Recomenda-se obtenção do texto completo para avaliação definitiva."",
  ""matched_ic"": []"
6a2f6b2e,From Model Driven Engineering to Verification Driven Engineering,10.1007/978-3-540-87785-1_34,2008,springer,maybe,pending,"Resumo completamente ausente impede avaliação confiável contra critérios de inclusão/exclusão. Título 'From Model Driven Engineering to Verification Driven Engineering' sugere engenharia de software, mas não fornece evidência clara de process mining, modelagem estocástica, forecasting ou mineração de repositórios. Texto completo seria necessário para confirmar qualquer IC.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo completamente ausente impede avaliação confiável contra critérios de inclusão/exclusão. Título 'From Model Driven Engineering to Verification Driven Engineering' sugere engenharia de software, mas não fornece evidência clara de process mining, modelagem estocástica, forecasting ou mineração de repositórios. Texto completo seria necessário para confirmar qualquer IC."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""full_text_"
171085b9,A Framework for Adopting Software Process Simulation in CMMI Organizations,10.1007/978-3-540-72426-1_27,2007,springer,maybe,pending,"O resumo está ausente, impossibilitando avaliação confiável dos critérios de inclusão/exclusão. O título sugere relevância marginal para a SLR (simulação de processo de SW em contexto CMMI), mas sem conteúdo do abstract ou full text, não é possível confirmar se aborda process mining, modelagem estocástica, forecasting ou repository mining — os pilares do escopo PATHCAST.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo está ausente, impossibilitando avaliação confiável dos critérios de inclusão/exclusão. O título sugere relevância marginal para a SLR (simulação de processo de SW em contexto CMMI), mas sem conteúdo do abstract ou full text, não é possível confirmar se aborda process mining, modelagem estocástica, forecasting ou repository mining — os pilares do escopo PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient"
79d0bb37,Achieving Software Project Success: A Semi-quantitative Approach,10.1007/978-3-540-72426-1_28,2007,springer,maybe,pending,"Resumo completamente ausente. Título sugere abordagem semi-quantitativa para sucesso de projetos de software, o que poderia envolver modelagem de processos, mas sem acesso ao texto completo é impossível confirmar se aplica process mining, modelagem estocástica, forecasting ou análise de dados de repositórios conforme escopo PATHCAST. Acesso ao full-text é necessário.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo completamente ausente. Título sugere abordagem semi-quantitativa para sucesso de projetos de software, o que poderia envolver modelagem de processos, mas sem acesso ao texto completo é impossível confirmar se aplica process mining, modelagem estocástica, forecasting ou análise de dados de repositórios conforme escopo PATHCAST. Acesso ao full-text é necessário."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""full_text_requir"
cc7516ef,"Operational Planning, Re-planning and Risk Analysis for Software Releases",10.1007/978-3-540-73460-4_28,2007,springer,maybe,pending,"Resumo ausente impede avaliação rigorosa contra critérios IC. Título sugere relevância marginal a planejamento e análise de risco em processos de release de software, mas sem acesso ao conteúdo completo ou abstract verificável, não é possível confirmar aplicação de process mining, modelagem estocástica ou forecasting que caracterizam o escopo PATHCAST.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impede avaliação rigorosa contra critérios IC. Título sugere relevância marginal a planejamento e análise de risco em processos de release de software, mas sem acesso ao conteúdo completo ou abstract verificável, não é possível confirmar aplicação de process mining, modelagem estocástica ou forecasting que caracterizam o escopo PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insufficient_abstract"",
  "
bd315ae1,Introducing a Measurement Program,10.1007/978-3-540-71649-5_6,2007,springer,maybe,pending,"Resumo completamente ausente e título genérico ('Introducing a Measurement Program') insuficiente para avaliar claramente aderência aos critérios IC1–IC4. Título sugere possível relevância a processos de SW (medição em engenharia de software), mas sem conteúdo não é possível confirmar escopo (process mining, estocástico, forecasting) ou domínio. Texto completo necessário para decisão confiável.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo completamente ausente e título genérico ('Introducing a Measurement Program') insuficiente para avaliar claramente aderência aos critérios IC1–IC4. Título sugere possível relevância a processos de SW (medição em engenharia de software), mas sem conteúdo não é possível confirmar escopo (process mining, estocástico, forecasting) ou domínio. Texto completo necessário para decisão confiável."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""eviden"
93f104ae,A Descriptive Approach,10.1007/3-540-26893-6_9,2005,springer,maybe,exclude,"Resumo completamente ausente e título genérico ('A Descriptive Approach') não fornece evidência suficiente de relevância ao escopo PATHCAST (process mining, modelagem estocástica, forecasting em processos de SW). Sem acesso ao conteúdo completo e sem indicativos substantivos no título, não é possível confirmar atendimento a qualquer IC. A venue 'Form-Oriented Analysis' (2005) e ausência de abstrac",,,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Resumo completamente ausente e título genérico ('A Descriptive Approach') não fornece evidência suficiente de relevância ao escopo PATHCAST (process mining, modelagem estocástica, forecasting em processos de SW). Sem acesso ao conteúdo completo e sem indicativos substantivos no título, não é possível confirmar atendimento a qualquer IC. A venue 'Form-Oriented Analysis' (2005) e ausência de abstract reforçam indisponibilidade de avaliação confiáv"
8e8a89e6,Adapting PROFES for Use in an Agile Process: An Industry Experience Report,10.1007/11497455_39,2005,springer,maybe,pending,"Abstract ausente e não verificável. Título menciona adaptação de PROFES (framework de processo) em contexto ágil, sugerindo relevância potencial a processos de SW, mas sem conteúdo do resumo é impossível confirmar se aborda process mining, modelagem estocástica ou forecasting conforme escopo PATHCAST. Acesso ao texto completo é necessário para decisão definitiva.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente e não verificável. Título menciona adaptação de PROFES (framework de processo) em contexto ágil, sugerindo relevância potencial a processos de SW, mas sem conteúdo do resumo é impossível confirmar se aborda process mining, modelagem estocástica ou forecasting conforme escopo PATHCAST. Acesso ao texto completo é necessário para decisão definitiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insufficient_ab"
296109b5,Condensing Uncertainty via Incremental Treatment Learning,10.1007/978-1-4615-0429-0_12,2003,springer,maybe,pending,"Resumo ausente impede avaliação confiável contra critérios IC/EC. Título «Condensing Uncertainty via Incremental Treatment Learning» é genérico e não explicita conexão com process mining, processos de SW, modelagem estocástica ou forecasting. Sem acesso ao texto completo ou abstract verificado, não há evidência suficiente para inclusão ou exclusão categórica.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impede avaliação confiável contra critérios IC/EC. Título «Condensing Uncertainty via Incremental Treatment Learning» é genérico e não explicita conexão com process mining, processos de SW, modelagem estocástica ou forecasting. Sem acesso ao texto completo ou abstract verificado, não há evidência suficiente para inclusão ou exclusão categórica."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insufficient_abstra"
98874983,Measuring Software Development Value Using Fuzzy Logic,10.1007/978-3-662-07950-8_16,2004,springer,maybe,pending,"Abstract ausente impede avaliação conclusiva. O título 'Measuring Software Development Value Using Fuzzy Logic' sugere possível relevância a modelagem de processos de SW, mas fuzzy logic não é uma técnica estocástica tradicional (Markov, Monte Carlo, Petri nets), e não há evidência clara de aplicação a process mining, forecasting de métricas de processo, ou mineração de repositórios. Sem acesso ao",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente impede avaliação conclusiva. O título 'Measuring Software Development Value Using Fuzzy Logic' sugere possível relevância a modelagem de processos de SW, mas fuzzy logic não é uma técnica estocástica tradicional (Markov, Monte Carlo, Petri nets), e não há evidência clara de aplicação a process mining, forecasting de métricas de processo, ou mineração de repositórios. Sem acesso ao texto completo, não é possível confirmar alinham"
4899188e,Practical Guidelines for Learning-Based Software Product Development,10.1007/978-3-662-05129-0_14,2003,springer,maybe,pending,"Resumo ausente, impossibilitando avaliação confiável contra critérios IC/EC. Título ('Practical Guidelines for Learning-Based Software Product Development') sugere potencial relevância a processos de SW, mas sem conteúdo verificável não é possível confirmar alinhamento com PM, modelagem estocástica ou forecasting exigidos pela SLR PATHCAST. Requer acesso ao texto completo.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente, impossibilitando avaliação confiável contra critérios IC/EC. Título ('Practical Guidelines for Learning-Based Software Product Development') sugere potencial relevância a processos de SW, mas sem conteúdo verificável não é possível confirmar alinhamento com PM, modelagem estocástica ou forecasting exigidos pela SLR PATHCAST. Requer acesso ao texto completo."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insuf"
f746161f,Integrating Dynamic Models for CMM-Based Software Process Improvement,10.1007/3-540-36209-6_8,2002,springer,maybe,pending,"Título sugere relevância marginal (modelagem dinâmica + melhoria de processo de SW via CMM), mas abstract está ausente e não é possível avaliar com rigor se critérios de inclusão (IC1-IC4) são atendidos ou se critérios de exclusão se aplicam. Requer acesso ao texto completo para decisão definitiva.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título sugere relevância marginal (modelagem dinâmica + melhoria de processo de SW via CMM), mas abstract está ausente e não é possível avaliar com rigor se critérios de inclusão (IC1-IC4) são atendidos ou se critérios de exclusão se aplicam. Requer acesso ao texto completo para decisão definitiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""sto"
2d94f7c2,An Industrial Case Study to Examine a Non-Traditional Inspection Implementation for Requirements Specifications,10.1023/A:1020519222014,2002,springer,maybe,exclude,"Sem abstract disponível e baseado exclusivamente no título, o artigo trata de inspeção não-tradicional de especificações de requisitos — um tópico de engenharia de software convencional (requirements engineering/quality assurance). Não há indicação no título de process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios. A inspeção de requisitos é ativid",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Sem abstract disponível e baseado exclusivamente no título, o artigo trata de inspeção não-tradicional de especificações de requisitos — um tópico de engenharia de software convencional (requirements engineering/quality assurance). Não há indicação no título de process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios. A inspeção de requisitos é atividade de verificação/qualidade, não análise de proc"
