internal_id,title,doi,year,source_db,ft_matched_ic,abstract,research_question,study_type,research_contribution,pm_technique,stochastic_technique,software_artifact,software_process,dataset_source,dataset_public,tool_used,main_finding,limitations,replication_package,origin,origin.1,raw
ab16b112,"Generating transition probabilities to support model-based software
testing",10.1002/1097-024X(200008)30:10<1095::AID-SPE328>3.0.CO;2-H,2000,wos,IC2,"Markov chain usage models support test planning, test automation, and
analysis of test results. In practice, transition probabilities for
Markov chain usage models are often specified using a cycle of
assigning, verifying, and revising specific values for individual
transition probabilities, For large systems, such an approach can be
difficult for a variety of reasons. We describe an improved approach
that represents transition probabilities by explicitly preserving the
information concerning test objectives and the relationships between
transition probabilities in a format that is easy to maintain and easy
to analyze. Using mathematical programming, transition probabilities are
automatically generated to satisfy test management objectives and
constraints. A more mathematical treatment of this approach is given in
References [1] (Poore JH, Walton GH, Whittaker JA, A constraint-based
approach to the representation of software usage models, Information and
Software Technology 2000; at press) and [2] (Walton GH, Generating
transition probabilities for Markov chain usage models, PhD Thesis,
University of Tennessee, Knoxville, TN, May 1995.), In contrast, this
paper is targeted at the software engineering practitioner, software
development manager, and test manager, This paper also adds to the
published literature on Markov chain usage modeling and model-based
testing by describing and illustrating an iterative process for usage
model development and optimization and by providing some recommendations
for embedding model-based testing activities within an incremental
development process. Copyright (C) 2000 John Wiley & Sons, Ltd.","Como gerar automaticamente probabilidades de transição para modelos de cadeia de Markov em testes baseados em modelos, preservando informações sobre objetivos de teste e relacionamentos entre probabilidades?",theoretical,enhancement | framework,none,markov_chain,none,testing,not_specified,não_mencionado,não_mencionado,"O artigo apresenta uma abordagem melhorada para gerar automaticamente probabilidades de transição em modelos de cadeia de Markov usando programação matemática, que satisfaz objetivos e restrições de gerenciamento de testes. A abordagem preserva informações sobre objetivos de teste e relacionamentos entre probabilidades de forma fácil de manter e analisar, substituindo o método manual tradicional de atribuição, verificação e revisão de valores individuais.",O artigo não detalha validações empíricas extensivas nem apresenta estudos de caso completos que demonstrem a escalabilidade da abordagem para sistemas muito grandes.,não_mencionado,auxiliary,auxiliary,
b48dde83,"Behavioral characterization: finding and using the influential factors
in software process simulation models",10.1016/S0164-1212(01)00067-X,2001,wos,IC2,"Most software process simulation work has focused on the roles and uses
of software process simulators, on the scope of models, and on
simulation approaches. Consequently, the literature reflects a growing
body of models that have recently been characterized by modeling
purpose, scope, key result variables, and simulation method. While the
software process simulation arena is maturing, little effort appears to
have been given to statistical evaluation of model behavior through
sensitivity analysis. Rather, most of software process simulation
experimentation has examined selected factors for the sake of
understanding their effects with regard to particular issues, such as
the economics of quality assurance or the impact of inspections
practice. In a broad sense, sensitivity analysis assesses the effect of
each input on model outputs. Here, we discuss its use for behaviorally
characterizing software process simulators. This paper discusses the
benefits of using sensitivity analysis to characterize model behavior;
the use of experimental design for this purpose; our procedure for using
designed experiments to analyze deterministic simulation models; the
application of this procedure to four published software process
simulators; the results of our analysis; and the merits of this
approach. (C) 2001 Elsevier Science Inc. All rights reserved.",Como realizar avaliação estatística do comportamento de modelos de simulação de processos de software através de análise de sensibilidade? Quais fatores de entrada têm maior influência nos resultados dos simuladores?,simulation,simulation | framework,none,monte_carlo | system_dynamics,none,development | testing | quality_assurance,synthetic,não_mencionado,não_mencionado,"O trabalho propõe e aplica análise de sensibilidade e design de experimentos para caracterizar o comportamento de modelos de simulação de processos de software. A metodologia foi aplicada a quatro simuladores publicados, revelando quais fatores de entrada exercem maior influência sobre as variáveis de saída dos modelos de simulação.",O trabalho não especifica limitações aparentes no resumo disponível. Não há menção sobre validação em contextos industriais ou generalizabilidade dos resultados.,não_mencionado,auxiliary,auxiliary,
863bae01,"GENSIM 2.0: A customizable process simulation model for software process
evaluation",,2008,wos,IC2|IC3,"Software process analysis and improvement relies heavily on empirical
research. Empirical research requires measurement, experimentation, and
modeling. Moreover, whatever evidence is gained via empirical research
is strongly context dependent. Thus, it is hard to combine results and
capitalize upon them in order to improve software development processes
in evolving development environments. The process simulation model
GENSIM 2.0 addresses these challenges. Compared to existing process
simulation models in the literature, the novelty of GENSIM 2.0 is
twofold: (1) The model structure is customizable to
organization-specific processes. This is achieved by using a limited set
of macro-patterns. (2) Model parameters can be easily calibrated to
available empirical data and expert knowledge. This is achieved by
making the internal model structures explicit and by providing guidance
on how to calibrate model parameters. This paper outlines the structure
of GENSIM 2.0, shows examples of how to calibrate the simulator to
available empirical data, and demonstrates its usefulness through two
application scenarios. In those scenarios, GENSIM 2.0 is used to rank
feasible combinations of verification and validation (V&V) techniques
with regards to their impact on project duration, product quality and
resource consumption. Though results confirm the expectation that doing
more V&V earlier is generally beneficial to all project performance
dimensions, the exact rankings are sensitive to project context.",Como desenvolver um modelo de simulação de processos de software customizável e calibrável que permita avaliar o impacto de técnicas de verificação e validação no desempenho do projeto?,simulation,simulation | framework | enhancement,none,monte_carlo | system_dynamics,none,testing | development | deployment,synthetic,não_mencionado,GENSIM 2.0,"O GENSIM 2.0 oferece um modelo de simulação customizável através de macro-padrões e permite calibração de parâmetros com dados empíricos. A análise de dois cenários de V&V demonstra que aplicar mais testes mais cedo beneficia duração do projeto, qualidade e consumo de recursos, porém os rankings exatos são sensíveis ao contexto do projeto.",O artigo não menciona explicitamente as limitações do estudo. A dependência de contexto específico da organização pode limitar a generalização dos resultados.,não_mencionado,auxiliary,auxiliary,
20c17d18,"Evaluation of Project Architecture in Software Development Mixing
Waterfall and Agile by Using Process Simulation",10.1142/S2424862217500075,2017,wos,IC2|IC3,"For software development, especially massive software systems, a
waterfall process is used traditionally. A waterfall process can be
highly effective on the condition that a master plan is fixed and the
possibility of changes and uncertain rework is low. However, in software
development projects, many kinds of reworks occur corresponding to
uncertain requirement changes and program bugs. In addition, with the
advent of cloud-based software platforms and continuous development
operations, it is possible to develop a software system while operating
the system. To respond to this situation, software development projects
often adopt an agile process. Agility may allow conditional response to
uncertain rework, yet at the same time it may be difficult to control
the achievement of known project targets. Recently, many cases of
adopting mixed processes including waterfall and agile have been
reported in the massive software development projects. In this paper, we
argue that the mixed process architecture should be designed,
considering the scale of the targeted software project, the culture of
organization, the probability of uncertain requirement changes, and so
on. This paper proposes a methodology of evaluating the impact of
waterfall, agile, and mixed project architectures by using process
simulation. A project architectural approach is evaluated with a
simulator which includes a software reliability growth model and
uncertain rework driven by requirement change and error propagation.
The proposed methodology was applied to a development project for a
simple shopping website. The results showed that the proposed
methodology allows exploration of partial agile adoption depending on
the nature of the system development project, including its scale and
chances of change. For example, in this paper, if the scale of the
project is small, the positive effect of increasing agility by adopting
agile processes is low. On the other hand, if the scale of the project
is large, the effect of increasing agility by adopting agile process can
increase. Furthermore, it became clear that it is important to not apply
an agile process blindly, but instead to design a mixed project
architecture considering the number of errors and development schedule
targets across the project scope.","Como avaliar o impacto de diferentes arquiteturas de projeto (cascata, ágil e híbrida) no desenvolvimento de software massivo usando simulação de processos?",simulation,simulation | framework | prediction,none,monte_carlo | system_dynamics | other,none,development | requirements | testing | deployment,synthetic,não_mencionado,não_mencionado,"A metodologia proposta permite explorar adoção parcial de processos ágeis dependendo da natureza e escala do projeto. Em projetos pequenos, o efeito positivo da agilidade é baixo, enquanto em projetos grandes a adoção de processos ágeis pode aumentar significativamente a eficácia. A arquitetura de projeto híbrida deve ser cuidadosamente projetada considerando escala, probabilidade de mudanças de requisitos e metas de cronograma.","O estudo foi aplicado apenas a um projeto simples de website de compras, limitando a generalização dos resultados. A abordagem não considera aspectos de gestão de equipe e fatores organizacionais mais complexos.",não_mencionado,auxiliary,auxiliary,
e722b1cf,Software Process Simulation based on Mining Software Repositories,10.1109/ICDMW.2014.35,2014,wos,IC1|IC2|IC4,"Software development processes and their quality depend on many
evolutionary factors, such as project size and collaboration of the
development team, and development strategies. For project managers it
would be valuable to test the interplay of different possible future
scenarios in advance, before making decisions about the further process.
Our aim is to build such a tool based on agent-based simulation. In this
paper, we present our simulation model and our approach in mining
software repositories as input for it. The simulation model focuses on
system growth, bugs lifetime and developer activity. The detection of
patterns related to these topics allows us to estimate adequate
simulation parameters close to reality. We evaluate this approach by
comparing empirical and simulated data.",Como usar mineração de repositórios de software para extrair parâmetros de simulação realistas e simular cenários futuros de processos de desenvolvimento de software?,simulation,simulation | prediction | discovery,other,monte_carlo | other,vcs | commits | issues,development | bug_fixing | maintenance,not_specified,não_mencionado,não_mencionado,"O trabalho apresenta um modelo de simulação baseado em agentes que detecta padrões em repositórios de software (crescimento do sistema, ciclo de vida de bugs e atividade de desenvolvedores) para estimar parâmetros realistas. A validação compara dados empíricos e simulados, permitindo que gerentes de projeto testem diferentes cenários futuros antes de tomar decisões.",não_mencionado,não_mencionado,auxiliary,auxiliary,
b0f56a95,"Comparing Pre Commit Reviews and Post Commit Reviews Using Process
Simulation",10.1145/2904354.2904362,2016,wos,IC2|IC3,"Code review in practice is often performed change-based, i.e. using the
code changes belonging to a task to determine which code to review. In
previous studies, it was found that two variations of this process are
used in industry: Pre commit review (review-then-commit) and post commit
review (commit-then-review). The choice for one of these variants has
implications not only for practitioners deciding on a code review
process to use, but also for the development of review tools and for
experimentation with review processes. In some situations, a specific
variant is clearly preferable due to the nature of the development
process or team. In other situations, there are conflicting opinions,
and both variants have proponents arguing for their method of choice. So
we asked: Are there practically relevant performance differences between
pre commit and post commit reviews, and how are these differences
influenced by contextual factors? To assess this question, we designed a
parametric discrete event simulation model of certain agile development
processes. We validated this model with practitioner's feedback and in
part also with empirical data from industry. Our analysis of the
simulation results indicates that the best choice does depend on the
context, but also that there are many situations with no practically
relevant difference between both choices. We identified the main
influencing factors and underlying effects and condensed our findings
into heuristic rules.","Existem diferenças de desempenho praticamente relevantes entre revisões de código pré-commit e pós-commit, e como essas diferenças são influenciadas por fatores contextuais?",simulation,simulation | prediction,none,monte_carlo | system_dynamics,commits | vcs,code_review | development,industrial | synthetic,não_mencionado,não_mencionado,"A escolha entre revisões pré-commit e pós-commit depende do contexto específico do processo de desenvolvimento. A análise dos resultados da simulação identificou que em muitas situações não há diferenças praticamente relevantes entre ambas as variantes, sendo os fatores contextuais principais influenciadores na escolha optimal.","O modelo foi validado principalmente com feedback de praticantes e parcialmente com dados empíricos da indústria, podendo não capturar todas as complexidades dos processos reais de desenvolvimento.",não_mencionado,auxiliary,auxiliary,
4fd2327e,"Comparing pre-commit reviews and post-commit reviews using process
simulation",10.1002/smr.1865,2017,wos,IC2,"Code review in practice is often performed change-based, ie, using the
code changes belonging to a task to determine which code to review.
Previous studies found that 2 variations of this process are used in
industry: pre-commit review and post-commit review. The choice between
these has implications not only for practitioners deciding on a code
review process to use but also for the development of review tools and
for experimentation with review processes. In some situations, a
specific variant is clearly preferable due to the nature of the
development process or team. In other situations, there are conflicting
opinions. So we asked: Are there practically relevant performance
differences between pre and post-commit reviews? How are these
differences influenced by contextual factors? To assess these questions,
we designed a parametric discrete event simulation model of certain
agile development processes. We validated this model with practitioner's
feedback and in part also with empirical data from industry. Our
analysis indicates that the best choice does depend on the context but
also that there are many situations with no practically relevant
difference between both choices. We identified the main influencing
factors and underlying effects and condensed our findings into heuristic
rules.",Existem diferenças de desempenho praticamente relevantes entre revisões de código pré-commit e pós-commit? Como essas diferenças são influenciadas por fatores contextuais?,simulation,simulation | prediction,none,monte_carlo | system_dynamics,commits | vcs,code_review | development,industrial | synthetic,parcial,não_mencionado,"A escolha entre revisões pré-commit e pós-commit depende do contexto, mas em muitas situações não há diferenças praticamente relevantes entre ambas. Foram identificados fatores influenciadores principais e efeitos subjacentes, condensados em regras heurísticas para orientar a decisão entre as duas variantes.","O modelo foi validado com feedback de praticantes e parcialmente com dados empíricos da indústria, mas a generalização dos resultados pode ser limitada. A aplicabilidade depende fortemente dos parâmetros específicos do contexto de desenvolvimento.",não_mencionado,auxiliary,auxiliary,
50dda3a0,"Application of a hybrid process simulation model to a software
development project",10.1016/S0164-1212(01)00065-6,2001,wos,IC2|IC3,"Simulation models of the software development process can be used to
evaluate potential process changes. Careful evaluation should consider
the change within the context of the project environment. While system
dynamics models have been used to model the project environment,
discrete event and state-based models are more useful when modeling
process activities. Hybrid models of the software development process
can examine questions that cannot be answered by either system dynamics
models or discrete event models alone. In this paper, we present a
detailed hybrid model of a software development process currently in use
at a major industrial developer. We describe the model and show how the
model was used to evaluate simultaneous changes to both the process and
the project environment. (C) 2001 Elsevier Science Inc. All rights
reserved.",Como modelos híbridos que combinam system dynamics e discrete event simulation podem avaliar mudanças simultâneas no processo de desenvolvimento de software e no ambiente do projeto?,simulation,simulation | enhancement | framework,none,system_dynamics | monte_carlo,none,development,industrial,não_mencionado,não_mencionado,Modelos híbridos que integram system dynamics e discrete event simulation permitiram examinar questões sobre mudanças no processo de desenvolvimento que não poderiam ser respondidas por nenhum destes modelos isoladamente. O estudo demonstrou a aplicação prática desta abordagem em um projeto de desenvolvimento de software em uma organização industrial.,não_mencionado,não_mencionado,auxiliary,auxiliary,
3b4591cd,"Understanding the effects of requirements volatility in software
engineering by using analytical modeling and software process simulation",10.1016/j.jss.2009.03.014,2009,wos,IC2|IC3,"This paper introduces an executable system dynamics simulation model
developed to help project managers comprehend the complex impacts
related to requirements volatility on a software development project.
The simulator extends previous research and adds research results from
an empirical survey. including over 50 new parameters derived from the
associated survey data, to a base model. The paper discusses detailed
results from two cases that show significant cost, schedule, and quality
impacts as a result of requirements volatility. The simulator can be
used as an effective tool to demonstrate the complex set of factor
relationships and effects related to requirements volatility. (C) 2009
Elsevier Inc. All rights reserved.","Como a volatilidade de requisitos afeta os custos, prazos e qualidade em projetos de desenvolvimento de software? Quais são os fatores e relacionamentos complexos envolvidos nesses impactos?",simulation,simulation | prediction | enhancement,none,system_dynamics | monte_carlo,none,requirements | development,academic,não_mencionado,não_mencionado,"O modelo de simulação de dinâmica de sistemas demonstra impactos significativos da volatilidade de requisitos em custo, cronograma e qualidade de projetos. O simulador incorpora mais de 50 novos parâmetros derivados de dados de pesquisa empírica e fornece uma ferramenta eficaz para compreender relacionamentos complexos de fatores afetados pela volatilidade de requisitos.",não_mencionado,não_mencionado,auxiliary,auxiliary,
6e4114dc,"Using empirical knowledge from, replicated experiments for software
process simulation:: A practical example",10.1109/ISESE.2003.1237961,2003,wos,IC2|IC3,"Empirical knowledge from software engineering studies is an important
source for the creation of accurate si. mulation models. This article
describes the development of a simulation model using empirical
knowledge gained from an experiment at the NASA/GSFC Software
Engineering Laboratory and from two replications at the University of
Kaiserslautern. Data and analysis results are used to identify influence
dependencies between parameters, and to calibrate models. The goal of
the model is the determination of the effects (i.e., defect detection
efficiency) of a requirements inspection process under varying contexts.
The purpose is to provide decision support for project managers and
process engineers when planning or changing development process. This
article describes the systematic model development with a focus on the
use of empirical knowledge. Additionally, limitations of the model,
lessons learned, and research questions for future work are sketched.
The model performed well in an initial validation run, with only little
deviation from experimental values.",Como utilizar conhecimento empírico de experimentos replicados para desenvolver modelos de simulação de processos de software precisos e confiáveis? Qual é o impacto de processos de inspeção de requisitos na eficiência de detecção de defeitos sob diferentes contextos?,simulation,simulation | prediction | framework,none,monte_carlo | system_dynamics | other,none,requirements | testing | development,academic,não_mencionado,não_mencionado,"O artigo descreve o desenvolvimento sistemático de um modelo de simulação baseado em conhecimento empírico obtido de experimentos replicados (NASA/GSFC e Universidade de Kaiserslautern), identificando dependências entre parâmetros e calibrando o modelo. O modelo apresentou bom desempenho na validação inicial com pequeno desvio dos valores experimentais, fornecendo suporte para decisões de gerentes de projeto e engenheiros de processo.",O artigo menciona limitações do modelo mas não as detalha completamente no resumo. Pesquisas futuras são necessárias para aprofundar o entendimento das relações entre parâmetros e contextos de processo.,parcial,auxiliary,auxiliary,
b8b834e2,Hybrid modeling of test-and-fix processes in incremental development,,2008,wos,IC2,"Software process simulation modeling has become an increasingly active
research area for managing and improving software development processes
since its introduction in the last two decades. Hybrid process
simulation models have attracted interest as a possibility to avoid the
limitations of applying single modeling method, and more realistically
capture complex real-world software processes. This paper presents a
hybrid process modeling scheme to build an integrated software process
model. It focuses on the particular portion of software process by using
different techniques on separate but interconnected phases, while still
allows for the integrity of modeling development process. We developed a
hybrid simulation model of the test-and-fix process of incremental
software development. Results conclude that this approach can support
the investigation of portions of software process at different
granularity levels simultaneously. It also avoids the limitation caused
by incomplete process detail of some phases, and may help reduce the
effort of building a hybrid simulation model.","Como desenvolver um modelo de simulação híbrido que capture adequadamente os processos complexos de teste e correção em desenvolvimento incremental de software, evitando limitações de métodos isolados?",simulation,simulation | hybrid | enhancement,none,monte_carlo | system_dynamics | other,none,testing | bug_fixing | development,not_specified,não_mencionado,não_mencionado,"A abordagem de modelagem híbrida permite investigar porções do processo de software em diferentes níveis de granularidade simultaneamente, evitando limitações causadas por detalhes incompletos de fases específicas e reduzindo o esforço na construção de modelos de simulação híbridos.",O trabalho não especifica claramente as limitações da abordagem proposta ou validação empírica completa dos resultados obtidos.,não_mencionado,auxiliary,auxiliary,
3f8fd941,"Using software process simulation to assist software development
organizations in making good enough quality decisions",,1998,wos,IC2|IC3,"As competition intensifies in the software development marketplace,
software development organizations continue to search for ways of
shortening the development time and reducing the cost of their software
products while not sacrificing quality. The development time, cost and
quality of a product are interrelated and, unfortunately, a positive
effect on one often produces a negative impact on another. In light of
this, a new paradigm ``good enough software quality″ is being to gain
attention. A ``good enough software quality″ analysis involves a
careful consideration of the costs of defect prevention and detection
activities as well as the risks of undiscovered defects and the benefits
of reduced development time. This analysis must be performed from
customer and market perspectives including the different users of the
product, market considerations and the time frame that the product will
be used.
To assist software development organizations in making ``good enough
software quality″ decisions we have developed a system dynamics model
of the software development process.
Our model incorporates the cost and effectiveness of defect prevention
techniques (such as software inspections), defect detection techniques
(such as software testing) and the cost of failing to detect defects.
Several simulation runs are presented to illustrate the model's usage.",Como utilizar simulação de processos de software para auxiliar organizações de desenvolvimento na tomada de decisões sobre qualidade de software aceitável?,simulation,simulation | framework,none,system_dynamics | monte_carlo,none,development | testing | code_review,synthetic,não_mencionado,não_mencionado,Desenvolveu-se um modelo de dinâmica de sistemas para o processo de desenvolvimento de software que incorpora custo e efetividade de técnicas de prevenção de defeitos (como inspeções) e detecção de defeitos (como testes). O modelo permite análise integrada dos custos de prevenção/detecção e riscos de defeitos não descobertos para decisões de qualidade aceitável.,Não especificadas no resumo disponível.,não_mencionado,auxiliary,auxiliary,
1637d1d9,ANOMALY DETECTION ALGORITHMS IN BUSINESS PROCESS LOGS,,2008,wos,IC1,"In some domains of application, like software development and health
care processes, a non-native business process system (e.g. workflow
management system) is not appropriate because a flexible support is
needed to the participants. On the other hand, while it is important to
support flexibility of execution in these domains, security requirements
can not be met whether these systems do not offer extra control, which
characterizes a trade off between flexibility and security in such
domains. This work presents and assesses a set of anomaly detection
algorithms in logs of Process Aware Systems (PAS). The detection of an
anomalous instance is based on the ``noise″ which an instance makes
in a process model discovered by a process mining algorithm. As a
result, a trace that is an anomaly for a discovered model will require
more structural changes for this model fit it than a trace that is not
an anomaly. Hence, when aggregated to PAS, these methods can support the
coexistence of security and flexibility.",Como detectar anomalias em logs de processos de negócio utilizando algoritmos baseados em ruído de conformidade? Como equilibrar flexibilidade e segurança em sistemas de processos sensíveis como desenvolvimento de software e saúde?,theoretical,anomaly_detection | conformance | framework,conformance_checking | other,none,none,development,not_specified,não_mencionado,não_mencionado,"O trabalho apresenta e avalia algoritmos de detecção de anomalias baseados no conceito de 'ruído' que uma instância de processo causa em modelos descobertos por process mining. Traces anômalas requerem mais mudanças estruturais no modelo para conformidade do que traces normais, permitindo coexistência de segurança e flexibilidade em sistemas sensíveis.",Não mencionadas explicitamente no resumo.,não_mencionado,auxiliary,auxiliary,
839d520d,"Stochastic simulation of risk factor potential effects for software
development risk management",10.1016/S0164-1212(01)00066-8,2001,wos,IC2|IC3,"One of the proposed purposes for software process simulation is the
management of software development risks, usually discussed within the
category of project planning/management. However, modeling and
simulation primarily for the purpose of software development risk
management has been quite limited. This paper describes an approach to
modeling risk factors and simulating their effects as a means of
supporting certain software development risk management activities. The
effects of six common and significant software development risk factors
were studied. A base model was then produced for stochastically
simulating the effects of the selected factors. This simulator is a tool
designed specifically for the risk management activities of assessment,
mitigation, contingency planning, and intervention. (C) 2001 Elsevier
Science Inc. All rights reserved.",Como modelar e simular os efeitos de fatores de risco em processos de desenvolvimento de software para apoiar atividades de gerenciamento de riscos?,simulation,simulation | framework,none,monte_carlo | other,none,development | requirements,synthetic,não_mencionado,não_mencionado,"O artigo apresenta uma abordagem para modelar seis fatores de risco significativos em desenvolvimento de software e propõe um simulador estocástico para avaliar seus efeitos. A ferramenta foi projetada especificamente para apoiar atividades de gerenciamento de riscos incluindo avaliação, mitigação, planejamento de contingência e intervenção.",Não mencionadas explicitamente no resumo.,não_mencionado,auxiliary,auxiliary,
b1aabe94,"Using process simulation to compare scheduling strategies for software
projects",10.1109/APSEC.2002.1183094,2002,wos,IC2|IC3,"We present, a discrete simulation model for software projects which
explicitly takes a scheduling strategy as input. The model represents
varying staff skill levels, component coupling, rework caused by design
changes, and changing task assignments. The simulation model is
implemented in the ModL language of the general-purpose graphical
simulation tool EXTEND. The simulations provide quick feedback about the
impact which the scheduling strategy will have on the progress and
completion time of a given software project. Using the model, a manager
can compare different strategies and choose the one which is best for
his next project.
As an illustration how to apply the simulation model, we systematically
study the performance of various list policies for a small sample
project. We provide a detailed analysis of the task assignments which
actually occur in the simulations. In addition, the example provides
clear evidence that strategies which-are more adaptive to the current
project state than list policies will yield improved schedules. This
result suggests: to apply dynamic optimization techniques when
scheduling software projects.",Como diferentes estratégias de agendamento afetam o progresso e tempo de conclusão de projetos de software? Quais estratégias de agendamento dinâmico superam as políticas de lista tradicionais?,simulation,simulation | prediction | enhancement,none,monte_carlo | system_dynamics,none,development,synthetic,não_mencionado,EXTEND,O modelo de simulação discreta implementado em EXTEND permite comparar estratégias de agendamento e demonstra que estratégias adaptativas ao estado atual do projeto superam políticas de lista estáticas. Os resultados sugerem que técnicas de otimização dinâmica podem melhorar significativamente o agendamento de projetos de software.,O estudo utiliza apenas uma pequena amostra de projeto para análise sistemática. A implementação focou em políticas de lista e não explorou completamente todas as possíveis estratégias de otimização dinâmica.,não_mencionado,auxiliary,auxiliary,
98edc5c2,"Prioritizing code review requests to improve review efficiency: a
simulation study",10.1007/s10664-024-10575-0,2024,wos,IC2|IC4,"Code review has become a common quality assurance process in modern
software development. For large-scale, active software projects
emphasizing continuous delivery and fast feedback, one of the main
challenges with code review is prioritizing the many Code Review
Requests (CRRs) these projects receive. Many heuristic rules and machine
learning models have been adopted to develop CRR prioritizers. However,
their evaluation was completed before starting code reviews. Such a
pre-review evaluation provides few indications about how prioritizing
CRRs influences code review efficiency. In this paper, we conduct a
simulation study that aims (1) to perform a post-review evaluation on
CRR prioritizers, and (2) to evaluate the influence on review efficiency
resulting from positions where to pick CRRs, as developers have
different review preferences. To achieve the first goal, we use
discrete-event simulation-based software process simulation modeling
methods to simulate the prioritization-centric code review processes,
and we propose new evaluation metrics from the perspectives of
completion and delivery to measure code review efficiency. We develop
nine prioritizers and use historical review orders as baselines for the
post-review evaluation. The experiments using 15 GitHub projects show
that (1) prioritizing CRRs helps complete open CRRs and helps deliver
closed CRRs, and (2) Random Forest is the best-performing prioritizer.
To achieve the second goal, we devise nine positions where a CRR is
permitted to be picked from an ordered list every time, and we use
Random Forest as the basic prioritizer for the post-review evaluation.
The results show that picking a CRR from the top-1 position is better
than other positions. Overall, through this simulation study, we provide
software organizations with (1) the new evaluation method (post-review
evaluation) and metrics (completion and delivery) on CRR prioritizers,
and (2) the optimal prioritizer (Random Forest) and position (top-1) to
improve code review efficiency.",Como diferentes estratégias de priorização de Code Review Requests (CRRs) influenciam a eficiência do processo de revisão de código em projetos de software de larga escala? Como a posição de seleção dos CRRs afeta a eficiência da revisão?,simulation,enhancement | prediction | simulation,other,monte_carlo,github | vcs,code_review | development,open_source,sim,não_mencionado,"A simulação discreta de eventos mostrou que a priorização de CRRs melhora a conclusão de requisições abertas e a entrega de requisições fechadas. O algoritmo Random Forest apresentou melhor desempenho como priorizador, e a seleção de CRRs da posição top-1 é superior às demais posições testadas para melhorar a eficiência da revisão de código.","O estudo foi limitado a 15 projetos do GitHub, o que pode não representar a diversidade de contextos de desenvolvimento em larga escala. A avaliação não considerou fatores como complexidade do código ou expertise dos revisores.",não_mencionado,auxiliary,auxiliary,
3476b5db,"Studying the impact of uncertainty in operational release planning - An
integrated method and its initial evaluation",10.1016/j.infsof.2009.11.003,2010,wos,IC2|IC3,"Context: Uncertainty is an unavoidable issue in software engineering and
an important area of investigation. This paper studies the impact of
uncertainty on total duration (i.e., make-span) for implementing all
features in operational release planning.
Objective: The uncertainty factors under investigation are: (1) the
number of new features arriving during release construction, (2) the
estimated effort needed to implement features, (3) the availability of
developers, and (4) the productivity of developers.
Method: An integrated method is presented combining Monte-Carlo
simulation (to model uncertainty in the operational release planning
(ORP) process) with process simulation (to model the ORP process steps
and their dependencies as well as an associated optimization heuristic
representing an organization-specific staffing policy for make-span
minimization). The method allows for evaluating the impact of
uncertainty on make-span. The impact of uncertainty factors both in
isolation and in combination are studied in three different pessimism
levels through comparison with a baseline plan. Initial evaluation of
the method is done by an explorative case study at Chartwell Technology
Inc. to demonstrate its applicability and its usefulness.
Results: The impact of uncertainty on release make-span increases - both
in terms of magnitude and variance - with an increase of pessimism level
as well as with an increase of the number of uncertainty factors. Among
the four uncertainty factors, we found that the strongest impact stems
from the number of new features arriving during release construction. We
have also demonstrated that for any combination of uncertainty factors
their combined (i.e., simultaneous) impact is bigger than the addition
of their individual impacts.
Conclusion: The added value of the presented method is that managers are
able to study the impact of uncertainty on existing (i.e., baseline)
operational release plans pro-actively. (C) 2009 Elsevier B.V. All
rights reserved.","Qual é o impacto da incerteza em fatores como número de features, esforço estimado, disponibilidade e produtividade de desenvolvedores na duração total do planejamento operacional de releases?",simulation,prediction | simulation | framework,none,monte_carlo,none,requirements | deployment,industrial,não_mencionado,não_mencionado,"O método integrado combinando simulação Monte Carlo com process simulation permite avaliar proativamente o impacto da incerteza no cronograma de releases. O número de features chegando durante a construção tem o maior impacto, e o impacto combinado de múltiplos fatores de incerteza é maior que a soma de seus impactos individuais.","Avaliação inicial através de estudo de caso exploratório em uma única organização, limitando a generalização dos resultados. Método não integrado diretamente com dados de execução real de processos.",não_mencionado,auxiliary,auxiliary,
57d2445c,"A Discrete Event Simulation Model to Evaluate Changes to a Software
Project Delivery Process",10.1109/CEC.2011.19,2011,wos,IC2|IC3,"Process simulation modeling has been successfully applied to software
development processes to support management decisions on issues related
to process management and process improvement. In this work, we develop
a discrete event simulation model to study an IT department's project
delivery process and estimate the effect on its performance after
applying a change to it. We focus on three important performance
indicators of project management processes: cost, time and quality. The
model uses statistical data analysis techniques and concepts of earned
value management to simulate the performance of process activities,
model the linkages between them, as well as capture the uncertainty that
exists in real-life software processes. Design of experiments is used to
organize the experiments and evaluate the results. Finally, two use case
scenarios are presented to demonstrate how the simulation model can
support decision making during a process improvement initiative. The
project delivery process of a major mobile telecommunications provider
was used as a template to design the simulation, calibrate parameters,
and test the validity of the model.","Como um modelo de simulação de eventos discretos pode ser utilizado para avaliar o impacto de mudanças no processo de entrega de projetos de software em indicadores de desempenho como custo, tempo e qualidade?",simulation,simulation | prediction | enhancement,none,monte_carlo | system_dynamics,none,development | deployment,industrial,não,não_mencionado,"O modelo de simulação de eventos discretos desenvolvido permite estimar o efeito de mudanças no processo de entrega de projetos em indicadores críticos de desempenho. O uso de análise estatística, earned value management e design of experiments possibilita capturar a incerteza presente em processos reais de software e suportar decisões gerenciais durante iniciativas de melhoria de processo.","O estudo baseia-se em dados de uma única organização (provedor de telecomunicações móveis), o que pode limitar a generalização dos resultados. A transferabilidade do modelo para outros contextos de desenvolvimento de software não é explicitamente discutida.",não_mencionado,auxiliary,auxiliary,
