internal_id,title,doi,year,source_db,ta_decision,ta_rationale,ta_matched_ic,ta_matched_ec,raw
472e7acc,Enterprise Information Management Systems Development: Two Cases of Mining for Process Conformance,10.1016/j.jjimei.2022.100141,2023,acm,maybe,"Título sugere aplicação de process mining ('mining for process conformance') em sistemas de informação empresarial, potencialmente relevante para IC1. Porém, abstract ausente impede confirmação de: (a) se foco é em processos de software específicos ou sistemas empresariais genéricos, (b) se 'Enterprise Information Management Systems' inclui desenvolvimento de SW ou apenas gestão de dados, e (c) se",IC1,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""Título sugere aplicação de process mining ('mining for process conformance') em sistemas de informação empresarial, potencialmente relevante para IC1. Porém, abstract ausente impede confirmação de: (a) se foco é em processos de software específicos ou sistemas empresariais genéricos, (b) se 'Enterprise Information Management Systems' inclui desenvolvimento de SW ou apenas gestão de dados, e (c) se há aplicação real de conformance checking em artef"
54c16938,Process Mining: Extending α-Algorithm to Mine Duplicate Tasks in Process Logs,10.1007/978-3-540-72909-9_43,2007,springer,maybe,"Título indica claramente process mining (α-algorithm) aplicado a process logs, sugerindo IC1. Porém, o abstract ausente impede confirmação se o domínio é SW ou genérico (BPM). Sem resumo, não é possível verificar se trata de processos de SW ou apenas de BPM abstracto.",,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""Título indica claramente process mining (α-algorithm) aplicado a process logs, sugerindo IC1. Porém, o abstract ausente impede confirmação se o domínio é SW ou genérico (BPM). Sem resumo, não é possível verificar se trata de processos de SW ou apenas de BPM abstracto."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"""
982c164b,Patch Reviewer Recommendation in OSS Projects,10.1109/APSEC.2013.103,2013,ieee,exclude,"O trabalho foca em recomendação de revisores via grafo de similaridade de desenvolvedores, não em process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios para descoberta/melhoria de modelos de processo de SW. Trata-se de um problema de ranking/matching de recursos humanos, não de análise ou previsão de características de processos.",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O trabalho foca em recomendação de revisores via grafo de similaridade de desenvolvedores, não em process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios para descoberta/melhoria de modelos de processo de SW. Trata-se de um problema de ranking/matching de recursos humanos, não de análise ou previsão de características de processos."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC3""],
  ""evidence_tags"": ["
62acf4a9,A Rule-Based Approach for Process Discovery: Dealing with Noise and Imbalance in Process Logs,10.1007/s10618-005-0029-z,2006,springer,maybe,"O título indica claramente relevância para process discovery em event logs (IC1), mas a ausência de abstract verificado impede confirmação robusta do escopo, domínio de aplicação (SW vs. genérico BPM) e eventual enquadramento em EC1 ou EC3.",IC1,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título indica claramente relevância para process discovery em event logs (IC1), mas a ausência de abstract verificado impede confirmação robusta do escopo, domínio de aplicação (SW vs. genérico BPM) e eventual enquadramento em EC1 ou EC3."",
  ""matched_ic"": [""IC1""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""event_log"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""none"",
"
9c43c63e,Navigation Dynamics as a Biometrics for Authentication,10.1007/978-3-540-74827-4_105,2007,springer,exclude,"O título refere-se a 'Navigation Dynamics as Biometrics for Authentication', que claramente trata de autenticação e segurança, não de process mining, modelagem estocástica ou forecasting de processos de software. Sem abstract disponível, não há evidência de relevância ao escopo PATHCAST.",,EC1|EC2,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título refere-se a 'Navigation Dynamics as Biometrics for Authentication', que claramente trata de autenticação e segurança, não de process mining, modelagem estocástica ou forecasting de processos de software. Sem abstract disponível, não há evidência de relevância ao escopo PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""for"
a19504a3,Multidimensional context modeling applied to non-functional analysis of software,10.1007/s10270-017-0645-2,2017,snowball,exclude,"O artigo trata de modelagem de contexto e análise não-funcional de software, com aplicação em eHealth. Embora mencione 'análise estocástica de evolução de contexto', não aborda process mining, forecasting de métricas de processo de SW, ou modelagem estocástica de processos de desenvolvimento. O foco é em contexto de execução e qualidade de serviço, não em processos de SW (IC1-IC4 não atendidos).",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de modelagem de contexto e análise não-funcional de software, com aplicação em eHealth. Embora mencione 'análise estocástica de evolução de contexto', não aborda process mining, forecasting de métricas de processo de SW, ou modelagem estocástica de processos de desenvolvimento. O foco é em contexto de execução e qualidade de serviço, não em processos de SW (IC1-IC4 não atendidos)."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC1""
"
d852c507,Decomposing Process Mining Problems Using Passages,10.1007/978-3-642-31131-4_5,2012,springer,maybe,"Título claramente relacionado a process mining e Petri nets (núcleo técnico relevante), mas abstract ausente impede confirmação de aplicação específica a processos de software. Contexto de BPM genérico requer full text para determinar se inclui SW.",,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""Título claramente relacionado a process mining e Petri nets (núcleo técnico relevante), mas abstract ausente impede confirmação de aplicação específica a processos de software. Contexto de BPM genérico requer full text para determinar se inclui SW."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""process_mining"",
    ""insufficient_abstract"",
    ""full_text_required""
  ],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""n"
1b57144c,Causal Relation Detection for Activities from Heterogeneous Sources,10.1007/978-3-642-27997-3_31,2012,springer,maybe,"Título sugere análise de relações causais entre atividades de fontes heterogêneas, potencialmente relevante para process mining, mas ausência de abstract impossibilita confirmação de aplicação a processos de software ou atendimento aos critérios de inclusão. Requer acesso ao texto completo.",,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""Título sugere análise de relações causais entre atividades de fontes heterogêneas, potencialmente relevante para process mining, mas ausência de abstract impossibilita confirmação de aplicação a processos de software ou atendimento aos critérios de inclusão. Requer acesso ao texto completo."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_me"
d5718074,Process Mining from Jira Issues at a Large Company,10.1109/ICSME58846.2023.00055,2023,ieee,include,"O paper atende claramente IC1 (process mining aplicado a artefatos de SW, especificamente Jira issues) e IC4 (mineração de repositórios para descobrir modelos de processo de desenvolvimento de software). Não há critérios de exclusão decisivos: o domínio é explicitamente SW, o processo é o foco principal, e a aplicação é prática em caso real.",IC1|IC4,,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper atende claramente IC1 (process mining aplicado a artefatos de SW, especificamente Jira issues) e IC4 (mineração de repositórios para descobrir modelos de processo de desenvolvimento de software). Não há critérios de exclusão decisivos: o domínio é explicitamente SW, o processo é o foco principal, e a aplicação é prática em caso real."",
  ""matched_ic"": [""IC1"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""process_mining"",
    ""sof"
79da8cb7,Ontological and Methodological Barriers to the Incorporation of Event Data in Psychometric Models,10.1007/978-3-030-74772-5_33,2021,springer,exclude,"O paper trata de barreiras metodológicas à incorporação de event data em modelos psicométricos, não de process mining ou modelagem estocástica de processos de software. O domínio é psicometria/psicologia quantitativa, fora do escopo de engenharia de software (EC1).",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de barreiras metodológicas à incorporação de event data em modelos psicométricos, não de process mining ou modelagem estocástica de processos de software. O domínio é psicometria/psicologia quantitativa, fora do escopo de engenharia de software (EC1)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""proc"
c94fc209,"Software project management using PROMPT: A hybrid metrics, modeling and
utility framework",10.1016/j.infsof.2005.09.004,2005,wos,include,O artigo apresenta um framework (PROMPT) que integra métricas com modelos de simulação do processo de desenvolvimento de software para suportar predições de desempenho do projeto e avaliação de decisões gerenciais. Atende IC2 (modelagem estocástica via simulation models) e IC3 (forecasting de métricas de processo como performance predictions).,IC2|IC3,,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O artigo apresenta um framework (PROMPT) que integra métricas com modelos de simulação do processo de desenvolvimento de software para suportar predições de desempenho do projeto e avaliação de decisões gerenciais. Atende IC2 (modelagem estocástica via simulation models) e IC3 (forecasting de métricas de processo como performance predictions)."",
  ""matched_ic"": [""IC2"", ""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""software_process"",
    "
eea72ff3,MarCaSPiS: a Markovian Extension of a Calculus for Services,10.1016/j.entcs.2009.07.071,2009,snowball,exclude,"O artigo apresenta uma extensão teórica (MarCaSPiS) de um cálculo de processos com semântica estocástica, mas não aplica a técnica a artefatos ou processos de desenvolvimento de software reais. É um trabalho puramente teórico de process algebra sem avaliação ou aplicação a processos de SW, não atendendo aos critérios de inclusão (IC1-IC4).",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo apresenta uma extensão teórica (MarCaSPiS) de um cálculo de processos com semântica estocástica, mas não aplica a técnica a artefatos ou processos de desenvolvimento de software reais. É um trabalho puramente teórico de process algebra sem avaliação ou aplicação a processos de SW, não atendendo aos critérios de inclusão (IC1-IC4)."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC3""
  ],
  ""evidence_tags"": [
    ""markov"",
    ""stochastic_m"
ec00a495,Service Retrieval for Service-Oriented Business Process Modeling,10.1007/978-3-642-54092-9_11,2013,springer,maybe,"Título sugere modelagem de processos de negócio com serviços, potencialmente relevante a BPM, mas sem abstract disponível não é possível confirmar se aborda process mining, modelagem estocástica ou forecasting em contexto de SW. Requer verificação de full text.",,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""Título sugere modelagem de processos de negócio com serviços, potencialmente relevante a BPM, mas sem abstract disponível não é possível confirmar se aborda process mining, modelagem estocástica ou forecasting em contexto de SW. Requer verificação de full text."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""none"",
  ""forecast_tar"
4ea1b478,A Systematic Comparison of&#xa0;Case Management Languages,10.1007/978-3-031-25383-6_19,2023,springer,maybe,"O título sugere um estudo comparativo de linguagens de gerenciamento de casos (BPM), potencialmente relevante para processos de SW, mas sem abstract disponível é impossível confirmar se trata processos de desenvolvimento de software ou apenas BPM genérico. Requer acesso ao texto completo para decisão definitiva.",,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título sugere um estudo comparativo de linguagens de gerenciamento de casos (BPM), potencialmente relevante para processos de SW, mas sem abstract disponível é impossível confirmar se trata processos de desenvolvimento de software ou apenas BPM genérico. Requer acesso ao texto completo para decisão definitiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insufficient_abstract"",
    ""full_text_required""
  ],
  ""software_con"
0137598c,Understanding Spaghetti Models with Sequence Clustering for ProM,10.1007/978-3-642-12186-9_10,2010,springer,maybe,"Título indica aplicação de process mining (ProM, sequence clustering) a modelos de processo, potencialmente relevante para IC1. Porém, abstract ausente impede confirmação de aplicação a processos de SW e atendimento seguro aos critérios de inclusão.",,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""Título indica aplicação de process mining (ProM, sequence clustering) a modelos de processo, potencialmente relevante para IC1. Porém, abstract ausente impede confirmação de aplicação a processos de SW e atendimento seguro aos critérios de inclusão."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""process_mining"",
    ""insufficient_abstract"",
    ""full_text_required""
  ],
  ""software_context"": ""unclear"",
  ""stochastic_method"": """
1fca67bc,Translating Artifact-Based Business Process Model to BPEL,10.1007/978-3-642-23324-1_78,2011,springer,maybe,"O título sugere um trabalho sobre modelagem de processos de negócio (BPEL, artefatos), potencialmente relevante para BPM genérico, mas sem abstract disponível não é possível confirmar se trata processos de SW ou se tem conexão com process mining, estocástico ou forecasting conforme escopo PATHCAST. Recomenda-se análise de full text.",,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título sugere um trabalho sobre modelagem de processos de negócio (BPEL, artefatos), potencialmente relevante para BPM genérico, mas sem abstract disponível não é possível confirmar se trata processos de SW ou se tem conexão com process mining, estocástico ou forecasting conforme escopo PATHCAST. Recomenda-se análise de full text."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insufficient_abstract"",
    ""full_text_required"""
4bc4b07e,What do Developers want? An Advisor approach for Developer Priorities,10.1109/CHASE.2017.14,2017,wos,exclude,"O paper foca em um framework de recomendação (Smart Advisor) para auxiliar desenvolvedores na priorização de insights e respostas a perguntas. Não trata de process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios para descobrir/modelar processos de desenvolvimento de software. É um trabalho sobre inteligência aumentada e interface conversacional, não ",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper foca em um framework de recomendação (Smart Advisor) para auxiliar desenvolvedores na priorização de insights e respostas a perguntas. Não trata de process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios para descobrir/modelar processos de desenvolvimento de software. É um trabalho sobre inteligência aumentada e interface conversacional, não sobre análise ou predição de processos de SW."",
 "
f83cb711,ReflexML: UML-Based Architecture-to-Code Traceability and Consistency Checking,10.1007/978-3-642-23798-0_37,2011,springer,exclude,"O título refere-se a rastreabilidade e verificação de consistência entre arquitetura UML e código, que é um problema de engenharia de software voltado para artefatos estáticos, não para modelagem ou previsão de processos de desenvolvimento. Sem abstract disponível e com base no título, não há indicação de process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de re",,EC2|EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título refere-se a rastreabilidade e verificação de consistência entre arquitetura UML e código, que é um problema de engenharia de software voltado para artefatos estáticos, não para modelagem ou previsão de processos de desenvolvimento. Sem abstract disponível e com base no título, não há indicação de process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios para descoberta/análise de processos d"
b326d100,Anti-pattern Mutations and Fault-proneness,10.1109/QSIC.2014.45,2014,wos,exclude,"O artigo estuda evolução de anti-padrões e sua relação com fault-proneness em sistemas de software, mas não aplica process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios para descobrir/modelar processos de desenvolvimento. O foco é em qualidade de código e detecção de defeitos, não em processos de SW.",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo estuda evolução de anti-padrões e sua relação com fault-proneness em sistemas de software, mas não aplica process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios para descobrir/modelar processos de desenvolvimento. O foco é em qualidade de código e detecção de defeitos, não em processos de SW."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC3""],
  ""evidence_tags"": [""software_process""],
  ""softwa"
8af375c6,A Reliability-Critical Path Identifying Method With Local and Global Adjacency Probability Matrix in Combinational Circuits,10.1109/TC.2023.3323772,2024,ieee,exclude,"O artigo trata de identificação de caminhos críticos de confiabilidade em circuitos combinacionais (hardware), não de processos de software. Não há nenhuma conexão com process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo de desenvolvimento de software, ou mineração de repositórios de software.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de identificação de caminhos críticos de confiabilidade em circuitos combinacionais (hardware), não de processos de software. Não há nenhuma conexão com process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo de desenvolvimento de software, ou mineração de repositórios de software."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"
7fb0495c,Elaborating Analysis Models with Tool Support,10.1007/978-3-642-23768-3_70,2011,springer,maybe,"Título sugere ferramenta para modelagem de análise, mas sem abstract não há evidência clara de aplicação a processos de SW, process mining ou modelagem estocástica. Pode ser sobre HCI/UML genérico ou análise de requisitos sem foco em process mining.",,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""Título sugere ferramenta para modelagem de análise, mas sem abstract não há evidência clara de aplicação a processos de SW, process mining ou modelagem estocástica. Pode ser sobre HCI/UML genérico ou análise de requisitos sem foco em process mining."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"""
c8617d1d,How are LLMs Used for&#xa0;Conceptual Modeling? An Exploratory Study on&#xa0;Interaction Behavior and&#xa0;User Perception,10.1007/978-3-031-75872-0_14,2025,springer,exclude,"Artigo sobre uso de LLMs em modelagem conceitual. Sem abstract disponível e título não indica aplicação a process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios. O escopo está fora da intersecção PATHCAST (process mining + estocástico + forecasting + processo de SW).",,EC3|EC2,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Artigo sobre uso de LLMs em modelagem conceitual. Sem abstract disponível e título não indica aplicação a process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios. O escopo está fora da intersecção PATHCAST (process mining + estocástico + forecasting + processo de SW)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC3"", ""EC2""],
  ""evidence_tags"": [""insufficient_abstract""],
  ""software_c"
652808b0,Splitting Algorithm for Cases with Single Detection from Sonar Data for Two Tracks,10.1109/SIU.2006.1659705,2006,ieee,exclude,"Artigo trata de processamento de sinais de sonar e rastreamento de alvos (sonar tracking), domínio completamente fora de engenharia de software e processos de desenvolvimento. Nenhum dos critérios de inclusão (IC1-IC4) é atendido.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Artigo trata de processamento de sinais de sonar e rastreamento de alvos (sonar tracking), domínio completamente fora de engenharia de software e processos de desenvolvimento. Nenhum dos critérios de inclusão (IC1-IC4) é atendido."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""monte_carlo"", ""simulation""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""monte_carlo"",
  ""forecast_target"": ""none"",
  ""proce"
f5e74e05,Efficient GitHub Crawling Using the GraphQL API,10.1007/978-3-031-10548-7_48,2022,wos,exclude,"O paper descreve um sistema de engenharia de software (Prometheus) para crawling e armazenamento de dados do GitHub usando GraphQL API. Embora trate de repositórios de software, não aborda process mining, modelagem estocástica, forecasting de métricas de processo, ou descoberta de padrões em processos de desenvolvimento. É primariamente uma ferramenta de infraestrutura/coleta de dados, não uma aná",,EC2|EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper descreve um sistema de engenharia de software (Prometheus) para crawling e armazenamento de dados do GitHub usando GraphQL API. Embora trate de repositórios de software, não aborda process mining, modelagem estocástica, forecasting de métricas de processo, ou descoberta de padrões em processos de desenvolvimento. É primariamente uma ferramenta de infraestrutura/coleta de dados, não uma análise ou modelagem de processos."",
  ""matched_ic"":"
d2e06af8,An in‐depth benchmark framework for evaluating single cell RNA‐seq dropout imputation methods and the development of an improved algorithm afMF,10.1002/ctm2.70283,2025,snowball,exclude,"O artigo trata exclusivamente de bioinformática (imputação de dados de single-cell RNA-seq), com foco em algoritmos de processamento de dados genômicos. Não há qualquer conexão com processos de desenvolvimento de software, process mining, ou modelagem estocástica de processos de SW. Atende claramente EC1 (domínio fora de SW: biologia/genômica).",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata exclusivamente de bioinformática (imputação de dados de single-cell RNA-seq), com foco em algoritmos de processamento de dados genômicos. Não há qualquer conexão com processos de desenvolvimento de software, process mining, ou modelagem estocástica de processos de SW. Atende claramente EC1 (domínio fora de SW: biologia/genômica)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_softw"
ae2afe48,Enabling Performance Modeling for the Masses: Initial Experiences,10.1007/978-3-030-01042-3_7,2018,springer,maybe,"O título sugere modelagem de desempenho, potencialmente relevante para processos de software, mas sem abstract disponível não é possível confirmar se aborda process mining, modelagem estocástica ou forecasting em contexto de desenvolvimento de software. A falta de informação impede decisão inclusiva.",,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título sugere modelagem de desempenho, potencialmente relevante para processos de software, mas sem abstract disponível não é possível confirmar se aborda process mining, modelagem estocástica ou forecasting em contexto de desenvolvimento de software. A falta de informação impede decisão inclusiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""sto"
af83a56c,An Experience on Applying Process Mining Techniques to the Tuscan Port Community System,10.1007/978-3-319-27033-3_4,2016,springer,maybe,"O título indica aplicação de process mining a um sistema portuário, mas sem abstract disponível não é possível confirmar se o foco está em processos de software ou em processos portuários genéricos. Risco de EC1 (domínio fora de SW) não pode ser descartado.",,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título indica aplicação de process mining a um sistema portuário, mas sem abstract disponível não é possível confirmar se o foco está em processos de software ou em processos portuários genéricos. Risco de EC1 (domínio fora de SW) não pode ser descartado."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""none"",
 "
27364d0b,Exploration strategies for balancing efficiency and comprehensibility in model checking with ant colony optimization,10.1080/24751839.2022.2047470,2022,snowball,exclude,"O artigo trata de model checking com otimização por colônia de formigas para verificação formal de sistemas de software, não abordando process mining, modelagem estocástica de processos de desenvolvimento de SW, forecasting de métricas de processo, ou mineração de repositórios. O foco é em verificação de especificações e busca heurística, não em análise ou predição de processos de desenvolvimento ",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de model checking com otimização por colônia de formigas para verificação formal de sistemas de software, não abordando process mining, modelagem estocástica de processos de desenvolvimento de SW, forecasting de métricas de processo, ou mineração de repositórios. O foco é em verificação de especificações e busca heurística, não em análise ou predição de processos de desenvolvimento de software."",
  ""matched_ic"": [],
  ""matched_ec"""
1a586f14,A nonlinear analytical model for the quantized LMS algorithm-the arbitrary step size case,10.1109/78.502330,1996,ieee,exclude,"O paper trata de processamento de sinais e algoritmos de filtragem adaptativa (LMS com quantização), sem qualquer conexão com processos de software, process mining, ou engenharia de software. Domínio claramente fora do escopo (EC1).",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de processamento de sinais e algoritmos de filtragem adaptativa (LMS com quantização), sem qualquer conexão com processos de software, process mining, ou engenharia de software. Domínio claramente fora do escopo (EC1)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""conf"
25639299,Constraining the Implementation Through Architectural Security Rules: An Expert Study,10.1007/978-3-030-35333-9_15,2019,springer,exclude,"Título refere-se a regras de segurança arquitetural e conformidade, não a process mining, modelagem estocástica, forecasting de processos ou mineração de repositórios. Sem abstract disponível e evidência de que o foco seja processo de SW (em vez de arquitetura/segurança de software).",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Título refere-se a regras de segurança arquitetural e conformidade, não a process mining, modelagem estocástica, forecasting de processos ou mineração de repositórios. Sem abstract disponível e evidência de que o foco seja processo de SW (em vez de arquitetura/segurança de software)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC3""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_targe"
5d6e0628,Generative AI,10.1007/s12599-023-00834-7,2023,springer,exclude,"Título genérico 'Generative AI' sem abstract disponível não permite verificação de qualquer critério de inclusão. Sem informação sobre aplicação a processos de software, modelagem estocástica ou forecasting, não há base para inclusão mesmo com benefício da dúvida.",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Título genérico 'Generative AI' sem abstract disponível não permite verificação de qualquer critério de inclusão. Sem informação sobre aplicação a processos de software, modelagem estocástica ou forecasting, não há base para inclusão mesmo com benefício da dúvida."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC3""],
  ""evidence_tags"": [""insufficient_abstract""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""unclear"",
  ""forecast_target"": ""un"
86920afa,"Towards a Bayesian Decision Model for Release Planning in Incremental
Development",10.1109/RE.2017.32,2017,wos,maybe,"O paper aborda modelagem estocástica (Bayesian, Monte Carlo) em contexto de planejamento de release em desenvolvimento incremental de software, o que alinha potencialmente com IC2. Porém, o abstract não menciona event logs, repository mining ou análise de processos reais, focando em decisão e otimização; falta clareza sobre se modela processos de SW observados ou apenas planejamento teórico.",IC2,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O paper aborda modelagem estocástica (Bayesian, Monte Carlo) em contexto de planejamento de release em desenvolvimento incremental de software, o que alinha potencialmente com IC2. Porém, o abstract não menciona event logs, repository mining ou análise de processos reais, focando em decisão e otimização; falta clareza sobre se modela processos de SW observados ou apenas planejamento teórico."",
  ""matched_ic"": [""IC2""],
  ""matched_ec"": [],
  ""eviden"
51a04cc3,A Conversational Digital Assistant for Intelligent Process Automation,10.1007/978-3-030-58779-6_6,2020,springer,maybe,"Título sugere automação de processos com IA, potencialmente relevante a BPM; porém, abstract ausente impossibilita confirmação de escopo (SW vs. genérico), aplicação a processos de desenvolvimento de SW, ou presença de process mining/modelagem estocástica. Contexto de BPM e RPA confere alguma relevância, mas requer full text para decisão definitiva.",,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""Título sugere automação de processos com IA, potencialmente relevante a BPM; porém, abstract ausente impossibilita confirmação de escopo (SW vs. genérico), aplicação a processos de desenvolvimento de SW, ou presença de process mining/modelagem estocástica. Contexto de BPM e RPA confere alguma relevância, mas requer full text para decisão definitiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract"", ""full_text_r"
88d49c85,"Understanding ""why"" in software process modelling, analysis, and design",10.1109/icse.1994.296775,2002,snowball,exclude,"O artigo trata de modelagem conceitual de processos de software usando Telos para capturar estruturas intencionais e dependências entre atores. Não há evidência de process mining (descoberta de event logs), modelagem estocástica (Markov, Monte Carlo, Petri nets), forecasting de métricas de processo, ou mineração de repositórios. É um trabalho de engenharia de requisitos/modelagem conceitual, não d",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de modelagem conceitual de processos de software usando Telos para capturar estruturas intencionais e dependências entre atores. Não há evidência de process mining (descoberta de event logs), modelagem estocástica (Markov, Monte Carlo, Petri nets), forecasting de métricas de processo, ou mineração de repositórios. É um trabalho de engenharia de requisitos/modelagem conceitual, não de análise de dados de processos de SW."",
  ""match"
