row_idx,internal_id,title,doi,ft_decision_primary,ft_decision_verifier,verifier_model,raw
147,,DevOps workflow verification and duration prediction using non-Markovian stochastic Petri nets,10.1002/smr.2329,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O artigo aplica SPNs não-Markovianas para modelar e verificar fluxos DevOps (IC2) e propõe uma função de densidade truncada para prever atrasos/durações nas etapas do processo DevOps (IC3), com validação via simulação MATLAB em um caso de estudo real, sem critérios de exclusão aplicáveis."",
  ""matched_ic"": [""IC2"", ""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_petri_net"", ""simulation"", ""software_process"", ""forecasting"", ""ci_cd"", ""lead_time""],
  ""software_context"": ""ci_cd"",
  ""stochastic_method"": ""stochastic_petri_net"",
  ""forecast"
146,,A method for stochastic modeling the software development process in constrained resource environments,10.1109/SIEDS.2008.4559698,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O resumo confirma explicitamente a aplicação de simulação Monte Carlo para obter distribuições de probabilidade do tempo de execução de processos, incluindo desenvolvimento de software, atendendo IC2 (modelagem estocástica em processos de SW) e IC3 (forecasting de métricas de processo como execution time). Não há critério de exclusão aplicável."",
  ""matched_ic"": [""IC2"", ""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_modeling"", ""monte_carlo"", ""simulation"", ""software_process"", ""cycle_time""],
  ""software_context"": ""software_developme"
151,,A CSP-Theoretic framework of checking conformance of business processes,10.1109/APSEC.2012.110,include,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper aplica conformance checking usando CSP a processos de negócio genéricos, sem vinculação a artefatos de software (commits, issues, PR, CI/CD). O uso de event logs é para verificação de conformidade de business processes, não de processos de desenvolvimento de software, atendendo EC1/EC2."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  ""evidence_tags"": [""process_mining"", ""event_log""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""event_logs"",
  "
154,,Business process analysis of programmer job role in software development using process mining,10.1016/j.procs.2021.12.191,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O estudo aplica process mining a dados de commits de colaboração em um curso de engenharia de software, analisando o workflow de programadores com base em event logs gerados por ferramentas de colaboração — atendendo claramente IC1 (process mining aplicado a artefatos de SW) e IC4 (mineração de repositórios para processo)."",
  ""matched_ic"": [""IC1"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""event_log"", ""version_control"", ""repository_mining""],
  ""software_context"": ""software_development_process"",
  ""s"
155,,Kanban and Process Mining in the Task Management,10.1145/3275245.3275286,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper aplica process mining a artefatos de software (Issue Tracking System integrado a Kanban board em desenvolvimento de ERP) e utiliza a técnica para estimar tempo de conclusão de atividades (IC3) e detectar problemas de performance em processos de desenvolvimento de software (IC1), atendendo claramente IC1 e IC3 sem critérios de exclusão aplicáveis."",
  ""matched_ic"": [""IC1"", ""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""issue_tracking"", ""forecasting"", ""remaining_time"", ""event_log""],
  ""software_con"
156,,Supporting software evolution actions with process mining,,include,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper aplica process mining para avaliar alinhamento de processos de negócio em um Sistema de Gestão Eletrônica de Documentos, visando guiar evolução de software — ou seja, o software é o objeto de suporte ao BP, não o processo de desenvolvimento de software em si. Nenhum IC é atendido: não há mineração de repositórios de código/issues/CI-CD (IC1/IC4), nem modelagem estocástica (IC2), nem forecasting de métricas de processo de SW (IC3); o PM é aplicado a processos administrativos/negócio, não a processos de desenvolvimento de software."",
  """
150,,"Nirikshan: Process Mining Software Repositories to Identify Inefficiencies, Imperfections, and Enhance Existing Process Capabilities",10.1145/2591062.2591080,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper aplica process mining explicitamente a repositórios de software (issue tracking, code review, multi-repositório) para descoberta de processos em tempo de execução, conformance checking e identificação de ineficiências, atendendo claramente IC1 e IC4."",
  ""matched_ic"": [""IC1"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""repository_mining"", ""event_log"", ""issue_tracking"", ""version_control""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": "
158,,Probabilistic Approach to Predicting Risk in Software Projects Using Software Repository Data,10.1142/S0218194015500151,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper aplica cadeia de Markov para modelar transições de estados de risco em defeitos extraídos de repositórios de software, alinhando-se a IC2 (modelagem estocástica em processos de SW) e IC4 (mineração de repositórios para processo). A predição do nível de risco usando o ciclo de vida de defeitos também atende IC3 (forecasting de métricas de processo)."",
  ""matched_ic"": [""IC2"", ""IC3"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_modeling"", ""markov"", ""defect_prediction"", ""repository_mining"", ""software_process"", ""issue_trackin"
157,,Detecting Bottleneck and Fraud in Agile Development by using Petri net Performance and Trace Clustering,10.1109/ISEMANTIC.2019.8884226,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper aplica Petri nets para analisar a performance de um processo Agile de desenvolvimento de software, detectando gargalos (bottlenecks) por tempo de espera e fraudes por trace clustering, satisfazendo claramente IC2 (modelagem com Petri nets em processos de SW) e IC1 (process mining/workflow mining em artefatos de desenvolvimento de SW)."",
  ""matched_ic"": [""IC1"", ""IC2""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""stochastic_petri_net"", ""event_log"", ""lead_time""],
  ""software_context"": ""software_developme"
159,,"Experiences in discovering, modeling, and reenacting open source software development processes",10.1007/11608035_36,include,pending,claude-sonnet-4-6,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O abstract está ausente, impossibilitando confirmação dos critérios. O título sugere aplicação de process mining (descoberta, modelagem, reenactment) a processos de desenvolvimento de software open source, o que se alinha com IC1 e IC4, justificando manutenção para recuperação de texto completo."",
  ""matched_ic"": [""IC1"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""repository_mining"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""software_development_process"",
  ""stochastic_met"
160,,Assessing Agile Software Development Processes with Process Mining: A Case Study,10.1109/CBI.2018.00021,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O artigo aplica process mining a processos Agile/Scrum usando event logs do Jira, descobrindo comportamentos de workflow em projetos de desenvolvimento de software — atende claramente IC1 e IC4 sem violação de critérios de exclusão."",
  ""matched_ic"": [""IC1"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""event_log"", ""issue_tracking""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""issue_tracker"",
  ""confidence"": "
161,,Probabilistic Model Checking GitHub Repositories for Software Project Analysis,10.3390/app14031260,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O artigo aplica Discrete-Time Markov Chains e model checking probabilístico (PCTL) a repositórios GitHub reais para analisar dinâmicas de processo de desenvolvimento de software, atendendo claramente IC2 (modelagem estocástica em processos de SW) e IC4 (mineração de repositórios para descoberta de processo), sem critérios de exclusão aplicáveis."",
  ""matched_ic"": [""IC2"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_modeling"", ""markov"", ""repository_mining"", ""software_process"", ""version_control"", ""simulation""],
  ""software_context"
162,,Unearthing open source decision-making processes: A case study of python enhancement proposals,10.1002/spe.3128,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O artigo aplica técnicas de process mining para descobrir e visualizar processos de tomada de decisão em Python Enhancement Proposals, minerando 1.54 milhões de emails de repositório OSS, atendendo claramente IC1 (process mining em artefatos de SW) e IC4 (mineração de repositórios para descoberta de processos de desenvolvimento de SW)."",
  ""matched_ic"": [""IC1"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""repository_mining"", ""event_log""],
  ""software_context"": ""software_development_process"",
  ""stochas"
163,,Monitoring a CI/CD Workflow Using Process Mining,10.1007/s42979-021-00830-2,include,pending,claude-sonnet-4-6,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O abstract está ausente, impedindo confirmação do conteúdo. O título 'Monitoring a CI/CD Workflow Using Process Mining' é fortemente indicativo de IC1 (process mining aplicado a CI/CD como artefato de software), justificando manutenção como pendente para consulta ao texto completo."",
  ""matched_ic"": [""IC1""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""ci_cd"", ""software_process"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""ci_cd"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_da"
166,,Applying Process Mining: The Reality of a Software Development SME,10.3390/app14041402,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O artigo aplica process mining diretamente a projetos de desenvolvimento de software em uma SME, analisando event logs sob múltiplas perspectivas (controle de fluxo, caso, organização e tempo), atendendo claramente IC1. Não há critérios de exclusão aplicáveis."",
  ""matched_ic"": [""IC1""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""event_log""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""event_logs"",
  ""confidence"": "
164,,Intervention of knowledge flows in software process mining projects,10.1109/ENC56672.2022.9882931,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper aplica process mining (descoberta de processos, conformance checking e melhoria de processos) a repositórios de organizações de desenvolvimento de software, atendendo IC1 e IC4. A implementação em uma empresa de software mexicana confirma o contexto de processo de SW."",
  ""matched_ic"": [""IC1"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""repository_mining"", ""event_log""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_"
168,,Process mining framework for software processes,10.1007/978-3-540-72426-1_15,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O resumo confirma explicitamente a aplicação de process mining a sistemas SCM (Software Configuration Management) para extrair e analisar modelos de processos de software, atendendo diretamente ao IC1 e IC4."",
  ""matched_ic"": [""IC1"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""repository_mining"", ""version_control"", ""event_log""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""version_control"",
  ""confidence"": """
170,,Monte Carlo simulation based estimations: Case from a global outsourcing company,10.1109/ITMC.2011.5996034,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper aplica modelos estocásticos e simulação Monte Carlo para estimação de fases do ciclo de vida de projetos de software em uma organização de outsourcing, atendendo diretamente IC2 (modelagem estocástica em processos de SW) e IC3 (forecasting de métricas de processo de SW como esforço e lead time)."",
  ""matched_ic"": [""IC2"", ""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_modeling"", ""monte_carlo"", ""simulation"", ""software_process"", ""forecasting"", ""lead_time""],
  ""software_context"": ""software_development_process"",
  ""stochastic_m"
169,,An integrated infrastructure using process mining techniques for software process verification,10.4018/978-1-5225-3923-0.ch061,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O resumo confirma claramente a aplicação de process mining para verificação de processos de software (bug management, task management, defect management) sobre dados reais de processo, atendendo IC1 e IC4. Não há critérios de exclusão aplicáveis."",
  ""matched_ic"": [""IC1"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""event_log"", ""issue_tracking"", ""defect_prediction""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"""
173,,Predicting Issue Handling Process using Case Attributes and Categorical Variable Encoding Techniques,10.1109/ICoDSE48700.2019.9092617,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O artigo aplica predição de remaining duration e next activity em processos de tratamento de issues de software usando event logs extraídos do repositório Google Chromium, atendendo claramente IC3 e IC4 sem nenhum critério de exclusão aplicável."",
  ""matched_ic"": [""IC3"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""repository_mining"", ""forecasting"", ""event_log"", ""issue_tracking"", ""remaining_time""],
  ""software_context"": ""issue_bug_workflow"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""remainin"
174,,Continuous software monitoring backed by process mining: a systematic literature review,10.1007/s41060-025-01000-w,include,pending,claude-sonnet-4-6,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O abstract está ausente, impossibilitando confirmação do escopo exato. O título sugere fortemente aplicação de process mining a monitoramento contínuo de software (IC1/IC4), mas é necessário verificar se trata-se de uma SLR dentro do escopo PATHCAST e se não se enquadra em EC4 (revisão secundária fora do escopo)."",
  ""matched_ic"": [""IC1"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"
175,,Process Mining Software Repositories from Student Projects in an Undergraduate Software Engineering Course,10.1145/2591062.2591152,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper aplica process mining a repositórios de software (VCS, issue tracker, wiki) gerados por equipes estudantis em um curso de Engenharia de Software, minerando event logs para obter insights sobre o processo de desenvolvimento — atendendo claramente IC1 e IC4. Não há critérios de exclusão aplicáveis."",
  ""matched_ic"": [""IC1"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""repository_mining"", ""event_log"", ""version_control"", ""issue_tracking""],
  ""software_context"": ""software_development_process"",
  ""st"
172,,Mining Software Process Lines,10.1145/2889160.2889267,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O resumo confirma explicitamente o desenvolvimento de um framework que aplica técnicas de Process Mining a famílias de processos no domínio de desenvolvimento de software (Software Process Lines), atendendo diretamente IC1. Não há critérios de exclusão aplicáveis."",
  ""matched_ic"": [""IC1""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""event_log""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""event_logs"",
  ""confidenc"
176,,An exploratory study of process enactment as input to software process improvement,10.1145/1137702.1137711,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O resumo descreve explicitamente um método de recuperação de processo de software baseado em mineração de dados de execução de projetos (project enactment data mining), aplicado a uma organização de desenvolvimento de software — atendendo claramente IC1 e IC4."",
  ""matched_ic"": [""IC1"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""event_log""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""event_logs"",
  ""confid"
171,,The economic impact of software process variations,10.1007/978-3-540-72426-1_22,include,pending,claude-sonnet-4-6,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O abstract está ausente e o título sugere análise econômica de variações em processos de software, o que poderia envolver modelagem estocástica (IC2) ou forecasting de métricas de processo (IC3), mas sem o texto completo não é possível confirmar nem excluir com segurança."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""software_process"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""unclear"",
  ""forecast_target"": ""unclear"",
  ""process_data_source"": """
15,,Automated generation of test cases using a performability model,10.1049/iet-sen.2010.0035,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper usa Markov chain para modelagem de confiabilidade em sistemas mission-critical via geração automatizada de casos de teste, mas o foco é na confiabilidade do sistema (software reliability/testing) e não no processo de desenvolvimento de software (commits, issues, workflows, CI/CD). O uso de 'software' aqui é como artefato sendo testado, não o processo de desenvolvimento sendo minerado ou modelado (EC2)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC2""],
  ""evidence_tags"": [""markov"", ""reliability"", ""stochastic_modeling"", ""software_testing""],"
11,,Stochastic-aware precision and recall measures for conformance checking in process mining,10.1016/j.is.2023.102197,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo desenvolve medidas de precisão e recall estocásticas para conformance checking em process mining genérico (processos de negócio em sistemas IT), sem qualquer aplicação ou avaliação em processos de desenvolvimento de software. O domínio é de processos organizacionais genéricos, caracterizando EC1 (domínio fora de SW) ou EC2 (software como ferramenta suporte), e nenhum IC relacionado a SW é atendido."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC3""],
  ""evidence_tags"": [""process_mining"", ""stochastic_modeling"", ""event_log""],
  ""softwa"
19,,Bayesian inference for nonhomogeneous Poisson processes in software reliability models assuming nonmonotonic intensity functions,10.1016/S0167-9473(99)00028-6,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de confiabilidade de sistemas reparáveis em geral (carros, geladeiras, etc.), usando NHPP com funções de intensidade não-monotônicas. Embora mencione 'software reliability' como um dos domínios de intensidades discutidas, o foco é em modelagem estatística de falhas de hardware/sistemas, não em processos de desenvolvimento de software. 'Software' aparece como contexto de produto (confiabilidade), não como processo sendo estudado, configurando EC1 e EC2."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  ""evidence_tags"": [""sto"
32,,"Introduction, Objectives",10.1007/978-981-99-6241-9_1,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O resumo trata de geotecnia e construção de aterros sobre fundações de argila mole, sem qualquer relação com process mining, modelagem estocástica de processos de software ou forecasting em desenvolvimento de software. EC1 (domínio fora de SW) é claramente aplicável."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""high""
}
```"
28,,Generating transition probabilities for automatic model-based test generation,10.1109/ICST.2010.26,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper aplica cadeias de Markov para geração de casos de teste baseada em modelo (model-based testing), usando perfis de uso para estimar confiabilidade de software — o 'software' é o artefato sob teste, não o processo de desenvolvimento sendo minerado ou modelado. Isso corresponde a EC2 (software como ferramenta/objeto de teste) e EC3 (método aplicado a testes, não a processos de SW), sem atender IC1-IC4."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC2"", ""EC3""],
  ""evidence_tags"": [""stochastic_modeling"", ""markov"", ""reliability"", ""simulation""],
 "
43,,Predicting data access patterns in object-oriented applications based on Markov chains,10.1109/ICSEA.2010.79,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper aplica Markov Chains e Monte Carlo para prever padrões de acesso a dados em objetos de aplicações OO em tempo de execução (benchmarks TPC-W e oo7), não aborda processos de desenvolvimento de software, repositórios, event logs de processos de SW, ou qualquer aspecto do ciclo de vida de desenvolvimento. Trata-se claramente de EC2 (software como objeto de estudo de desempenho em runtime, não o processo de desenvolvimento sendo modelado)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC2""],
  ""evidence_tags"": [""markov"", ""monte_carlo"", ""simulatio"
40,,Optimal version-upgrade problem based on stochastic differential equations for Open Source Software,,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper foca em modelagem de confiabilidade de software (software reliability growth model) usando equações diferenciais estocásticas para otimizar o tempo de upgrade de versões em OSS, com base em dados de bug tracking. Embora use modelagem estocástica e mencione processos de desenvolvimento OSS, o foco central é avaliação de confiabilidade e manutenção de software — não process mining, descoberta de processos, forecasting de métricas de processo (lead time, cycle time) nem mineração de repositórios para modelagem de processos, configurando E"
50,,Architecture of process mining based business process optimization,10.1049/cp:20060919,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de otimização de processos de negócio genéricos (BPM) usando process mining, sem qualquer foco em processos de desenvolvimento de software, artefatos de SW ou repositórios. O domínio é BPM tradicional, aplicando EC1 (domínio fora de SW)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""process_mining"", ""simulation""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""simulation"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""unclear"",
  ""confidence"": ""high""
}
```"
51,,Software process simulation modeling: preliminary results from an updated systematic review,10.1145/2600821.2600844,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper é uma revisão sistemática sobre Software Process Simulation Modeling (SPSM) como campo de pesquisa em si, não aplica process mining, modelagem estocástica ou forecasting a processos de desenvolvimento de software. Trata-se de uma SLR secundária que mapeia o estado da área, sem atender a nenhum IC específico do escopo PATHCAST, e enquadra-se em EC4 (revisão secundária fora do escopo)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC4""],
  ""evidence_tags"": [""simulation"", ""software_process""],
  ""software_context"": ""software_development_process"""
65,,Representing software usage models with stochastic automata networks,10.1145/568760.568830,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de modelagem de comportamento de uso de software (statistical testing / usage models) com SAN e Markov Chains, mas o 'software process' aqui é o comportamento funcional do sistema DOCSEDITOR, não o processo de desenvolvimento de software (commits, issues, CI/CD, etc.). Trata-se de EC2: 'software' é o objeto sendo testado/modelado funcionalmente, não o processo de desenvolvimento sendo estudado."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC2""],
  ""evidence_tags"": [""stochastic_modeling"", ""markov"", ""simulation"", ""reliability""],
  ""soft"
66,,Mining reuse processes,,exclude,pending,claude-sonnet-4-6,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O abstract está ausente, impedindo confirmação do escopo exato. O título 'Mining reuse processes' sugere possível relevância para IC1 ou IC4 (mineração de processos de reuso em software), mas sem o texto completo não é possível determinar se aplica process mining a artefatos de SW ou apenas analisa reuso de componentes como artefato isolado."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": """
76,,CoSMo: A Framework to Instantiate Conditioned Process Simulation Models,10.1007/978-3-031-70396-6_19,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper foca em simulação de processos de negócio genéricos (business processes) usando deep learning com event logs, sem qualquer aplicação específica a processos de desenvolvimento de software (commits, issues, PR, CI/CD). O domínio de aplicação é business process management em geral, não SE, o que enquadra EC1/EC2."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""process_mining"", ""event_log"", ""simulation""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""simulation"",
  ""forecast_target"": ""none"",
  ""p"
78,,Mining constraints for event-based monitoring in systems of systems,10.1109/ASE.2017.8115693,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper aplica process mining para mineração de constraints de runtime monitoring em sistemas de sistemas (SoS), focando em verificação de comportamento em tempo de execução de sistemas embarcados/industriais, não em processos de desenvolvimento de software (commits, issues, CI/CD, etc.). O contexto é monitoramento operacional de SoS industriais, não o processo de desenvolvimento de SW, configurando EC1/EC2."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  ""evidence_tags"": [""process_mining"", ""event_log""],
  ""software_context"": ""not_soft"
87,,Holistic discovery of decision models from process execution data,10.1016/j.knosys.2019.104866,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de descoberta de modelos de decisão em processos de negócios genéricos usando process mining, sem qualquer evidência de aplicação a processos de desenvolvimento de software (commits, issues, PR, CI/CD). A avaliação em 'real-life data' não especifica contexto de SW, e o foco é em DMN e decision mining para workflows genéricos de negócios, caracterizando EC1."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""process_mining"", ""event_log""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"""
90,,Discrete and continuous time high-order markov models for software reliability assessment,,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper aplica cadeias de Markov de alta ordem para avaliação de confiabilidade de software (reliability assessment), focando em dependências entre execuções de componentes de software — não em processos de desenvolvimento de software (commits, issues, CI/CD, workflows). Isso caracteriza EC2 (software como objeto de estudo, não o processo sendo estudado) e EC1 (domínio de confiabilidade/qualidade de produto, fora do escopo de processo de desenvolvimento)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  ""evidence_tags"": [""markov"", ""reli"
105,,An Approach for Face Validity Assessment of Agent-Based Simulation Models Through Outlier Detection with Process Mining,10.1007/978-3-031-46587-1_8,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper aplica process mining para validação de modelos de simulação baseados em agentes (modelo de segregação de Schelling), sem qualquer relação com processos de desenvolvimento de software. O domínio é simulação de sistemas sociais/comportamentais, não SE, configurando EC1/EC2."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  ""evidence_tags"": [""process_mining"", ""simulation"", ""event_log""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""simulated_proce"
91,,Characterization of operational failures from a business data processing SaaS platform,10.1145/2591062.2591172,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper analisa falhas operacionais de uma plataforma SaaS em produção (tipos de falha, taxa de falha, impacto de carga), focando em confiabilidade e operações de sistema, não em processos de desenvolvimento de software. Nenhum IC é atendido: não há process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo de desenvolvimento, nem mineração de repositórios; o 'event log' refere-se a logs operacionais, não a artefatos de SW como commits, issues ou CI/CD."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  "
