row_idx,internal_id,title,doi,ta_decision_primary,ta_decision_verifier,verifier_model,raw
309,03b0c494,Stochastic conformance checking based on variable-length Markov chains,10.1016/j.is.2025.102561,include,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O paper aplica Markov Chains (VLMCs) a stochastic conformance checking em process mining, atendendo IC1 e IC2 em termos metodológicos; porém, o contexto de avaliação usa benchmarks genéricos de PM (event logs de processos gerais), sem evidência clara de aplicação a processos de desenvolvimento de software — a menção a 'software performance engineering' refere-se a SW como ferramenta/técnica de origem, não como processo sendo estudado (possível EC2)."",
  ""matched_ic"": [""IC1"", ""IC2""],
  ""matched_ec"": [""EC2""],
  ""evidence_tags"": [""process_mining"", "
310,9e341b7f,A structured stochastic model for software project estimation in Waterfall models,10.18293/SEKE2018-033,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper aplica modelagem estocástica (simulação/modelos estocásticos) para prever índices de desempenho de equipes no modelo Waterfall de desenvolvimento de software, atendendo diretamente IC2 e IC3."",
  ""matched_ic"": [""IC2"", ""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_modeling"", ""simulation"", ""software_process"", ""forecasting""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""simulation"",
  ""forecast_target"": ""other_process_metric"",
  ""process_data_source"": ""unclear"",
  ""confidence"": ""medium""
}
```"
311,b1fa96d6,Mining Treatment-Outcome Constructs from Sequential Software Engineering Data,10.1109/TSE.2019.2892956,include,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O paper analisa sequências de dados de processos de engenharia de software (edição de arquivos, ownership, cycle time de releases) usando event encoding e testes estatísticos, o que se aproxima de IC4 e IC3; porém o método (GWM baseado em expressões regulares e testes estatísticos) não é claramente process mining nem modelagem estocástica no sentido estrito dos critérios de inclusão, exigindo avaliação do texto completo para confirmar relevância."",
  ""matched_ic"": [""IC3"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""software_process"", ""repos"
312,b8fc130d,Unearthing open source decision-making processes: A case study of python enhancement proposals,10.1002/spe.3128,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O estudo aplica process mining para descobrir e visualizar processos de tomada de decisão em projetos de software open source (Python Enhancement Proposals) a partir de repositórios de emails, atendendo IC1 e IC4."",
  ""matched_ic"": [""IC1"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""repository_mining"", ""event_log"", ""version_control""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""software_repository_mixed"",
 "
313,e3a18e5e,Research on building software usage model based on UML model,10.1007/s13198-017-0619-3,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona 'software usage model' baseado em UML, o que pode envolver modelagem estocástica de uso de software (IC2), mas sem abstract é impossível confirmar se o processo sendo modelado é o desenvolvimento de software ou o uso em tempo de execução. A ausência de abstract impede decisão definitiva."",
  ""matched_ic"": [""IC2""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_modeling"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""unclear"",
  ""forecast_target"": ""none"",
  ""process"
314,d60b8ead,Discrete modeling and simulation of business processes using event logs,10.1016/j.procs.2014.05.029,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O paper aplica process mining e Petri Nets para modelagem e simulação de processos de negócios com predição de KPIs a partir de event logs, atendendo potencialmente IC1 e IC3, mas o domínio é descrito como 'business processes' genéricos sem menção explícita a processos de desenvolvimento de software, levantando dúvida sobre EC1."",
  ""matched_ic"": [""IC1"", ""IC3""],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""process_mining"", ""event_log"", ""stochastic_petri_net"", ""forecasting"", ""simulation"", ""full_text_required""],
  ""software_context"": ""unclear"",
 "
308,d0c47271,Automatic Discovery of Behavioral Models From Software Execution Data,10.1109/TASE.2018.2844725,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O artigo aplica process mining diretamente a dados de execução de software para descobrir modelos comportamentais representados como redes de Petri hierárquicas, atendendo IC1 (process mining em SW) e IC2 (Petri nets para modelar processos de SW)."",
  ""matched_ic"": [""IC1"", ""IC2""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""event_log"", ""stochastic_petri_net""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""stochastic_petri_net"",
  ""forecast_target"": ""none"",
  ""process_data_sourc"
315,9259ae58,CAiSE-RPE 2023 - Proceedings of the Research Projects Exhibition Papers Presented at the 35th International Conference on Advanced Information Systems Engineering,,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""Trata-se de proceedings de conferência (CAiSE 2023) sem abstract disponível; CAiSE frequentemente publica trabalhos sobre process mining e engenharia de sistemas de informação que podem ser relevantes ao escopo, mas sem conteúdo verificável não é possível determinar inclusão ou exclusão."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""unclear"",
  ""forecast_target"": ""unclear"",
  ""process_data_source"": ""unclear"",
  ""confidence"": """
316,410a31ce,Clustering Software Project Components for Strategic Decisions and Building Reuse Libraries,10.1145/2832987.2833075,maybe,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título sugere clustering de componentes de software para reuso e decisões estratégicas, sem indicação de process mining, modelagem estocástica, forecasting ou mineração de repositórios para processos de SW. A ausência de abstract impede confirmação, mas o foco aparente é em reuso de software (SW como artefato/ferramenta), não em processo de desenvolvimento."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC2""],
  ""evidence_tags"": [""insufficient_abstract""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_targe"
317,12b58b00,A Use Case Analysis assessing Process Mining Model Quality for Simulation,10.18420/AKWI2024-016,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona process mining e simulação/qualidade de modelo, o que pode ser relevante para IC1/IC2, mas sem abstract não é possível determinar se o domínio de aplicação é software ou outro (saúde, manufatura etc.). A ausência de abstract impede decisão definitiva."",
  ""matched_ic"": [""IC1""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""simulation"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""simulation"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""unclear"","
318,2c18b988,Automated method for verification of stochastic graph transformation systems,10.1109/ICSESS.2011.5982296,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona 'stochastic graph transformation systems' em contexto de verificação, possivelmente relacionado a modelagem de processos de software, mas sem abstract não é possível confirmar se aplica IC2 (modelagem estocástica em processos de SW) ou se 'software' é apenas o domínio de aplicação. O venue é de engenharia de software, o que mantém alguma relevância potencial."",
  ""matched_ic"": [""IC2""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_modeling"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
"
319,a4f2496c,Special panel: Software process simulation--at a crossroads?,,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona explicitamente 'software process simulation', o que é altamente relevante para o escopo da SLR (IC2/IC3), mas a ausência de abstract impede confirmar o conteúdo e afastar critérios de exclusão."",
  ""matched_ic"": [""IC2""],
  ""matched_ec"": [],
  ""evidence_tags"": [""simulation"", ""software_process"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""simulation"",
  ""forecast_target"": ""unclear"",
  ""process_data_source"": ""unclear"",
  ""confidence"": ""low""
}
```"
320,b7f24f52,A Rule-Based Approach to Architecture Conformance Checking as a Quality Management Measure,10.1016/B978-0-12-417009-4.00007-7,maybe,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título indica foco em conformance checking de arquitetura de software como medida de qualidade, o que corresponde a 'software' como artefato/produto, não ao processo de desenvolvimento sendo minerado ou modelado estocasticamente. Não há evidência de process mining, modelagem estocástica, forecasting ou mineração de repositórios para processos de SW."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC2""],
  ""evidence_tags"": [""insufficient_abstract""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""non"
321,c22c9de2,Introduction to the 3rd international workshop on interrelations between requirements engineering and business process management (REBPM’17),,maybe,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Trata-se de um editorial de workshop sobre interrelações entre engenharia de requisitos e BPM, sem evidência de aplicação de process mining, modelagem estocástica ou forecasting em processos de software. O abstract está ausente, mas o título indica escopo fora do PATHCAST (editorial/introdução sem conteúdo técnico aplicável)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC4""],
  ""evidence_tags"": [""insufficient_abstract""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  "
322,a022ae9e,Software process simulation modeling: preliminary results from an updated systematic review,10.1145/2600821.2600844,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona explicitamente 'software process simulation modeling' e trata-se de uma revisão sistemática atualizada, o que sugere forte alinhamento com IC2 e IC3; porém, a ausência de abstract impede confirmar se aborda modelagem estocástica/forecasting ou se é uma revisão secundária fora do escopo (EC4)."",
  ""matched_ic"": [""IC2"", ""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [""software_process"", ""simulation"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""simul"
323,3113d552,Monitoring event logs within a cluster system,10.1007/978-3-642-30662-4-17,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona 'event logs' e 'cluster system', termos potencialmente relevantes para process mining ou análise de logs de software, mas sem abstract disponível não é possível determinar se o contexto é processos de desenvolvimento de software ou outro domínio (ex: infraestrutura de TI, sistemas distribuídos)."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""event_log"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_sour"
324,52780026,"SimPN: A Python Library for Modeling and Simulating Timed, Colored Petri Nets",,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título indica uma biblioteca Python para modelagem e simulação de Petri nets temporizadas e coloridas, o que é potencialmente relevante para IC2 (modelagem estocástica). Contudo, sem abstract disponível, não é possível determinar se a aplicação envolve processos de desenvolvimento de software ou é puramente teórica/genérica (EC3)."",
  ""matched_ic"": [""IC2""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_petri_net"", ""simulation"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""stocha"
325,884b585e,Conformance checking of running programs in dynamic aspect-oriented systems,10.1109/APSEC.2007.35,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona 'conformance checking' (relacionado a process mining) aplicado a 'running programs' em sistemas orientados a aspectos, o que pode envolver análise de processos de software. Sem abstract disponível, não é possível confirmar se o foco é no processo de desenvolvimento de SW (IC1) ou apenas no comportamento de software em execução como objeto de verificação formal (EC2)."",
  ""matched_ic"": [""IC1""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""insufficient_abstract"", ""full_text_required""],
  ""softwar"
326,f0b6a907,Lifting Process Discovery and Conformance Checking to the Next Level: A General Approach to Object-Centric Process Mining,,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona process discovery e conformance checking (relevante para IC1), mas sem abstract não é possível determinar se o domínio envolve processos de software ou é BPM genérico. A abordagem object-centric pode ou não se aplicar a artefatos de SW."",
  ""matched_ic"": [""IC1""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""unclear"",
  ""confidence"": ""low""
}
```"
327,9d646b29,Software Development Analytics in Practice: A Systematic Literature Review,10.1007/s11831-022-09864-y,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título sugere uma revisão sistemática sobre analytics em desenvolvimento de software, o que pode cobrir process mining, modelagem estocástica ou forecasting de métricas de processo (IC1, IC3, IC4), mas a ausência de abstract impede confirmar o escopo exato e se há EC4 aplicável (SLR fora do escopo)."",
  ""matched_ic"": [""IC1"", ""IC3"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""software_process"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""unclear"",
  ""forecast"
328,fb4a2cb3,Complementing approaches in ERP effort estimation practice: An industrial study,10.1145/1370788.1370808,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título sugere estimativa de esforço em ERP, que pode tangenciar IC3 (forecasting de métricas de processo de SW), mas sem abstract disponível não é possível confirmar se usa modelagem estocástica ou process mining, nem se o foco é no processo de desenvolvimento de SW versus o produto/sistema ERP."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""unclear"",
  ""forecast_target"": ""unclear"",
  ""process_data_source"": ""unclear"",
  ""conf"
329,2d40d199,Reliability of task execution during safe software processing,10.1109/DSD.2012.110,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona 'reliability', 'task execution' e 'safe software processing', o que pode indicar confiabilidade de software como ferramenta (EC2) ou modelagem estocástica de processos de execução de tarefas em SW (IC2). Sem abstract disponível, não é possível determinar com segurança se o foco é no processo de desenvolvimento de software ou em confiabilidade de sistemas de software embarcado/seguro."",
  ""matched_ic"": [""IC2""],
  ""matched_ec"": [],
  ""evidence_tags"": [""reliability"", ""insufficient_abstract"", ""full_text_required""],
  ""software_cont"
330,e3f1f421,Towards a Bayesian Decision Model for Release Planning in Incremental Development,10.1109/RE.2017.32,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título sugere um modelo bayesiano para planejamento de releases em desenvolvimento incremental, o que pode se alinhar ao IC2 (modelagem estocástica em processos de SW) e IC3 (forecasting de métricas de processo), mas a ausência de abstract impede confirmação. O foco em 'release planning' é relevante para processos de desenvolvimento de software."",
  ""matched_ic"": [""IC2"", ""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [""bayesian_model"", ""software_process"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""software_developme"
331,cd88da31,The use of process mining in business process simulation model construction structuring the field,10.1007/s12599-015-0410-4,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título sugere process mining aplicado à construção de modelos de simulação de processos de negócio, o que pode ser relevante para IC1/IC2, mas o domínio (BPM genérico vs. SW) é ambíguo e não há abstract para confirmar aplicação a processos de desenvolvimento de software."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""simulation"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""simulation"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""event_logs"
332,a2be076c,Accurate Analysis of Quality Properties of Software with Observation-Based Markov Chain Refinement,10.1109/ICSA.2017.14,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona explicitamente Markov Chain e análise de propriedades de qualidade de software, sugerindo possível alinhamento com IC2 (modelagem estocástica em processos de SW); contudo, sem abstract disponível não é possível confirmar se 'software' refere-se ao processo de desenvolvimento ou ao software como artefato/sistema (EC2)."",
  ""matched_ic"": [""IC2""],
  ""matched_ec"": [],
  ""evidence_tags"": [""markov"", ""reliability"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""markov_chain"",
 "
333,3042168b,Non-homogeneous Markov software reliability model with imperfect repair,,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona Markov e confiabilidade de software (software reliability), o que pode se alinhar ao IC2 (modelagem estocástica em processos de SW) e IC3 (forecasting de métricas). Contudo, 'software reliability' com 'imperfect repair' tipicamente refere-se a modelos de confiabilidade de sistemas/produto, não a processos de desenvolvimento de software, mas sem abstract não é possível confirmar ou descartar definitivamente."",
  ""matched_ic"": [""IC2""],
  ""matched_ec"": [],
  ""evidence_tags"": [""markov"", ""reliability"", ""stochastic_modeling"", ""insuff"
334,dc38cbe2,Computing alignments with maximum synchronous moves via replay in coordinate planes,10.1016/j.ins.2022.04.056,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título sugere conformance checking via alinhamentos (process mining), mas o abstract está ausente e não há evidência de aplicação a processos de software. Pode ser process mining genérico/BPM sem contexto de SW."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""unclear"",
  ""confidence"": ""low""
}
```"
335,c14355db,Agent-Based Business Process Simulation: A Primer with Applications and Examples,10.1007/978-3-030-98816-6,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título sugere simulação de processos de negócio baseada em agentes, o que pode se relacionar com modelagem estocástica (IC2), mas sem abstract não é possível confirmar se há aplicação a processos de desenvolvimento de software ou se 'software' aparece apenas como ferramenta/implementação."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""simulation"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""simulation"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""unclear"",
"
336,f7451593,"Proceedings - 2022 10th International Conference in Software Engineering Research and Innovation, CONISOFT 2022",,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""Trata-se apenas do registro de proceedings de uma conferência de engenharia de software sem abstract disponível; não é possível determinar se algum artigo individual atende aos critérios de inclusão da SLR. A venue é relevante para o escopo (software engineering), mas sem conteúdo avaliável."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""unclear"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""unclear"",
  ""confidence"": "
337,898e9953,A collection of java class libraries for stochastic modeling and simulation,10.1007/3-540-46043-8_105,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona explicitamente modelagem estocástica e simulação em bibliotecas Java, o que poderia alinhar-se com IC2 ou IC3, mas sem abstract é impossível determinar se o contexto é processos de desenvolvimento de software ou outro domínio. A ausência de resumo impede exclusão definitiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_modeling"", ""simulation"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""simulation"",
  ""forecast_target"": ""none"",
  ""process_"
338,c42be0aa,A review on software process mining using petri nets,10.3923/ajaps.2016.131.142,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona explicitamente 'software process mining' e 'Petri nets', sugerindo forte alinhamento com IC1 e IC2, mas a ausência de abstract impede confirmar domínio, método e escopo exatos."",
  ""matched_ic"": [""IC1"", ""IC2""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""stochastic_petri_net"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""unclear"",
  ""confidence"": ""low""
}
```"
339,6958356d,"Proceedings - 2025 IEEE International Conference on Software Services Engineering, SSE 2025",,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""Trata-se de um proceedings de conferência sobre Software Services Engineering, que pode conter artigos relevantes ao escopo da SLR, mas a ausência de abstract impede qualquer avaliação de conteúdo específico. O título indica domínio de software, mas não há evidência de process mining, modelagem estocástica ou forecasting."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""unclear"",
  ""forecast_target"": ""none"",
  ""process_data_sourc"
340,688f20d7,Adaptive software testing with fixed-memory feedback,10.1016/j.jss.2006.11.008,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona 'software testing' com 'feedback adaptativo e memória fixa', o que pode envolver modelagem estocástica aplicada a processos de teste de software (IC2), mas a ausência de abstract impede confirmar a relevância real para process mining ou forecasting em processos de SW."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""software_testing"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""software_testing"",
  ""stochastic_method"": ""unclear"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""unc"
341,2647ea07,An integrated infrastructure using process mining techniques for software process verification,10.4018/978-1-4666-7456-1.ch036,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona explicitamente process mining e verificação de processos de software, sugerindo forte alinhamento com IC1 e IC4, mas a ausência de abstract impede confirmação dos critérios de inclusão e exclusão."",
  ""matched_ic"": [""IC1""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""unclear"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""unclear"",
  ""confidence"": ""low""
}
```"
342,4bbb70a0,Process mining as a modelling tool: Beyond the domain of business process management,10.1007/978-3-662-49224-6_12,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona process mining aplicado além de BPM, o que pode incluir processos de software, mas sem abstract disponível não é possível confirmar o domínio ou a relevância para a SLR PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""unclear"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""unclear"",
  ""confidence"": ""low""
}
```"
343,193e7778,BPSimpy: A python library for WfMC-standard process-simulation specifications,,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título sugere uma biblioteca Python para especificações de simulação de processos segundo padrão WfMC, que pode ser relevante para modelagem estocástica/simulação de processos, mas sem abstract não é possível determinar se o domínio de aplicação inclui processos de desenvolvimento de software ou é puramente genérico/BPM."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""simulation"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""simulation"",
  ""forecast_target"": ""none"",
  """
344,02750a46,Overview of Workflow Mining Technology,10.1109/GrC.2007.86,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O paper trata de workflow mining (process mining) com event logs e análise de modelos, o que pode se enquadrar em IC1/IC4, mas não há evidência clara de que o domínio seja software development process; o contexto pode ser workflow genérico (BPM) sem link específico a processos de SW. Abstract não verificado e domínio ambíguo."",
  ""matched_ic"": [""IC1""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""event_log"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""none"",
  ""forecast_t"
345,de5c059a,Business process simulation revisited,10.1007/978-3-642-15723-3_1,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título sugere simulação de processos de negócio, que pode incluir modelagem estocástica (IC2), mas sem abstract não é possível confirmar se o domínio envolve processos de SW ou se trata de BPM genérico. A ausência de abstract impede decisão definitiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""simulation"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""simulation"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""unclear"",
  ""confidence"": ""low""
}
```"
346,8060c92d,A longitudinal study of community-oriented open source software development,10.1007/978-3-319-39696-5_31,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título sugere estudo longitudinal de desenvolvimento de software open source, potencialmente relevante para IC4 (mineração de repositórios) ou IC1 (process mining em SW), mas a ausência de abstract impede confirmar métodos ou escopo exato."",
  ""matched_ic"": [""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""software_process"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""unclear"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""unclear"",
  ""confidence"": ""low"""
347,6e572cbb,Exploration of Process Mining Opportunities In Educational Software Engineering - The GitLab Analyser,,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona explicitamente 'Process Mining' em contexto de software engineering educacional usando GitLab, sugerindo forte alinhamento com IC1 e IC4, mas a ausência de abstract impede confirmação de escopo e critérios de exclusão."",
  ""matched_ic"": [""IC1"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""version_control"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_sourc"
349,6797e9ec,Refinement mining: Using data to sift plausible models,10.1007/978-3-319-50230-4_3,maybe,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título sugere mineração com uso de dados para selecionar modelos plausíveis (possivelmente process mining ou model refinement), o que pode ser relevante ao escopo, mas sem abstract não é possível confirmar se aplica-se a processos de software ou a outro domínio."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""unclear"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""unclear"",
  ""confidence"": ""low""
}
``"
