internal_id,source_db,source_query_id,source_query_label,doi,title,authors,year,abstract,venue,doc_type,keywords,url,publisher,abstract_source,abstract_match_type,ta_decision,ta_rationale,ta_matched_ic,ta_matched_ec,ta_evidence_tags,ta_software_context,ta_stochastic_method,ta_forecast_target,ta_process_data_source,ta_confidence,ta_evidence_status,ta_manual_review_required,ta_screened_at,ta_batch_id,ft_priority_score,ft_priority_rank,ft_priority_band,ft_oa_url,ft_decision,ft_rationale,ft_matched_ic,ft_matched_ec,ft_evidence_tags,ft_software_context,ft_stochastic_method,ft_forecast_target,ft_process_data_source,ft_confidence,ft_evidence_status,ft_manual_review_required,ft_screened_at,ft_screened_by,ft_batch_id
,scopus,scopus_principal,Principal,10.1016/j.infsof.2015.12.004,Model-based incremental conformance checking to enable interactive product configuration,Lu H.,2016,,Information and Software Technology,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-84958637662,,,,maybe,"Título menciona conformance checking, técnica-chave em process mining, mas sem abstract não é possível confirmar se o contexto é processos de software ou BPM genérico. 'Product configuration' sugere contexto de engenharia de configuração, potencialmente relevante a processos de SW, mas requer verificação.",,,,,,,,,,,2026-04-12T20:07:33.942322+00:00,msgbatch_01WA34s6KYBnqTEYDoeQMa8p,57,733,E,,exclude,"Abstract ausente impede avaliação conclusiva. Título menciona 'conformance checking' (técnica de process mining) e 'product configuration', mas sem texto completo não é possível confirmar se o contexto é processos de software, se conformance checking é aplicado a artefatos de SW, ou se trata de um domínio distinto (ex: engenharia de configuração genérica, BPM em outro setor). Requer leitura do texto completo para determinar se IC1, IC2 ou IC4 se aplicam. Excluído por inacessibilidade de texto completo (sem PDF/OA disponível).",,EC5,full_text_required|insufficient_abstract|process_mining,unclear,none,none,none,low,missing_abstract,true,2026-04-19T09:29:37.070007+00:00,llm,msgbatch_01C8rhNjCTBHbzidE5uwZsF3
,scopus,scopus_fronteira,Fronteira (Stochastic + PM + SE),,"Modeling, analysis and simulation of enterprise integration solutions using Markov chains",Horn M.,2017,,Horizons in Computer Science Research,chapter,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85044569749,,,,maybe,"Título sugere modelagem estocástica (Markov chains) em soluções de integração empresarial, potencialmente relevante para IC2, mas sem abstract não é possível confirmar se o escopo inclui processos de desenvolvimento de software ou se trata de integração de sistemas genérica (EC1).",IC2,,,,,,,,,,2026-04-12T20:01:56.462945+00:00,msgbatch_012oLPExHALeSFoTt5jvCfo9,57,734,D,,exclude,"O paper modeliza soluções de integração empresarial (EAI) usando Markov chains, focando em análise de desempenho e identificação de gargalos. Porém, não há evidência de que o trabalho aborde (1) processo de desenvolvimento de software como entidade principal, (2) mineração de repositórios ou event logs reais de processos de SW, ou (3) forecasting de métricas de processo de desenvolvimento. A integração empresarial é um domínio de infraestrutura de TI, não um processo de desenvolvimento de softwa",,EC1,simulation,not_software_process,markov_chain,none,none,high,pdf_full_text,false,2026-04-19T02:39:28.136339+00:00,llm_pdf,msgbatch_01E7oPWWpB7eKzNQqyRVmjSu
,scopus,scopus_principal,Principal,10.1016/j.swevo.2016.10.002,On the application of search-based techniques for software engineering predictive modeling: A systematic review and future directions,Malhotra R.,2017,,Swarm and Evolutionary Computation,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85002466321,,,,maybe,"O título sugere foco em modelagem preditiva em engenharia de software, o que poderia abranger forecasting de métricas de processo (IC3), mas sem abstract não há evidência clara de que aborda process mining, modelagem estocástica ou análise de event logs. A técnica de 'search-based' pode ser puramente algoritmica (EC3).",,,,,,,,,,,2026-04-12T20:07:33.942322+00:00,msgbatch_01WA34s6KYBnqTEYDoeQMa8p,57,735,E,,exclude,"Abstract ausente, impossibilitando avaliação rigorosa contra critérios de inclusão/exclusão. O título menciona 'predictive modeling' em engenharia de software, sugerindo relevância potencial para IC3 (forecasting), mas sem conteúdo verificável não é possível confirmar se aborda process mining, event logs, ou processos de SW específicos, ou se é apenas algoritmo teórico (EC3). Necessário acesso ao texto completo para decisão conclusiva. Excluído por inacessibilidade de texto completo (sem PDF/OA disponível).",,EC5,full_text_required|insufficient_abstract,unclear,unclear,unclear,unclear,low,missing_abstract,true,2026-04-19T09:29:37.070007+00:00,llm,msgbatch_01C8rhNjCTBHbzidE5uwZsF3
,scopus,scopus_principal,Principal,10.1016/j.simpat.2016.07.006,Reusing simulation experiment specifications to support developing models by successive extension,Peng D.,2016,,Simulation Modelling Practice and Theory,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-84982682317,,,,maybe,"Título sugere modelagem por simulação com reutilização de especificações, potencialmente relevante para IC2 (modelagem estocástica), mas sem resumo disponível não é possível confirmar se aplica a processos de SW ou é apenas BPM genérico. Venue é genérica (simulation, não SE/SW específica).",,,,,,,,,,,2026-04-12T20:07:33.942322+00:00,msgbatch_01WA34s6KYBnqTEYDoeQMa8p,57,736,E,,exclude,"Resumo ausente torna impossível confirmar se o trabalho aplica simulação a processos de software ou apenas a modelagem genérica/BPM. Título sugere modelagem por simulação com reutilização de especificações, potencialmente relevante para IC2, mas sem conteúdo explícito não há como descartar aplicação exclusiva a outros domínios (EC1). Fase de texto completo requer evidência mais robusta. Excluído por inacessibilidade de texto completo (sem PDF/OA disponível).",,EC5,full_text_required|insufficient_abstract|simulation,unclear,simulation,none,none,low,missing_abstract,true,2026-04-19T09:29:37.070007+00:00,llm,msgbatch_01C8rhNjCTBHbzidE5uwZsF3
,scopus,scopus_principal,Principal,10.1007/s10664-016-9431-y,Stochastic actor-oriented modeling for studying homophily and social influence in OSS projects,Kavaler D.,2017,,Empirical Software Engineering,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-84965019192,,,,maybe,"O título sugere modelagem estocástica (ator-orientada) em projetos OSS, potencialmente relevante para IC2, mas sem resumo disponível é impossível confirmar se o foco é em processos de desenvolvimento de SW ou em dinâmicas sociais/estruturais. A ausência de abstract impede avaliação conclusiva.",,,,,,,,,,,2026-04-12T20:07:33.942322+00:00,msgbatch_01WA34s6KYBnqTEYDoeQMa8p,57,737,E,,exclude,"O título indica modelagem estocástica ator-orientada em projetos OSS, sugerindo possível relevância para IC2 (modelagem estocástica de processos de SW). Porém, sem abstract disponível, não é possível confirmar se o foco é em processos de desenvolvimento de software ou em dinâmicas sociais/estruturais de comunidades OSS. A ausência de resumo impede avaliação conclusiva quanto ao atendimento dos critérios de inclusão e necessita acesso ao texto completo. Excluído por inacessibilidade de texto completo (sem PDF/OA disponível).",,EC5,full_text_required|insufficient_abstract|stochastic_modeling,unclear,probabilistic_model,none,unclear,low,missing_abstract,true,2026-04-19T09:29:37.070007+00:00,llm,msgbatch_01C8rhNjCTBHbzidE5uwZsF3
,scopus,scopus_simulation_bridge,Process Mining + Simulation Models (focal V9),,"14th International Conference on Simulation and Modeling Methodologies Technologies and Applications, SIMULTECH 2024",,2024,,Proceedings of the International Conference on Simulation and Modeling Methodologies Technologies and Applications,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85203287453,,,,maybe,"Trata-se de um proceedings/conferência sobre simulação e modelagem, potencialmente relevante para IC2 (modelagem estocástica), mas sem resumo disponível para confirmar se há aplicação específica a processos de software. Sem abstract, não é possível determinar se estudos neste venue abrangem SW ou apenas domínios genéricos.",,,,,,,,,,,2026-04-12T20:13:11.235489+00:00,msgbatch_014epxmAhDxpMiXrt3wqCGFY,56,738,E,,exclude,"O documento é um proceedings de conferência sobre simulação e modelagem (SIMULTECH 2024) sem abstract disponível. O título sugere potencial relevância para IC2 (modelagem estocástica), mas sem conteúdo verificável não é possível confirmar se há aplicação específica a processos de software ou se integra forecasting/process mining. A ausência de abstract impede avaliação rigorosa conforme exigido na fase de texto completo. Excluído por inacessibilidade de texto completo (sem PDF/OA disponível).",,EC5,full_text_required|insufficient_abstract,unclear,unclear,none,none,low,missing_abstract,true,2026-04-19T09:29:37.070007+00:00,llm,msgbatch_01C8rhNjCTBHbzidE5uwZsF3
,scopus,scopus_principal,Principal,,"18th IFIP 8.1 Working Conference on the Practice of Enterprise Modeling, PoEM 2025",,2026,,Lecture Notes in Business Information Processing,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-105023708788,,,,maybe,"É um call for papers/proceedings de conferência sobre Enterprise Modeling (PoEM 2025) sem resumo disponível. Embora BPM e process modeling sejam potencialmente relevantes para a SLR, não é possível avaliar se contém estudos específicos sobre process mining, estocástico ou forecasting em SW sem acesso ao conteúdo real dos artigos aceitos.",,,,,,,,,,,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf,56,739,E,,exclude,"Este registro refere-se a uma chamada para trabalhos (call for papers) ou índice de proceedings de conferência sobre Enterprise Modeling, não a um artigo específico com conteúdo avaliável. Sem acesso ao texto completo dos artigos aceitos e sem resumo fornecido, é impossível avaliar se qualquer IC é atendido. A conferência PoEM é genérica em modelagem empresarial e BPM — não há evidência no título ou metadados de que contenha estudos sobre process mining, modelagem estocástica ou forecasting em c",,EC4,full_text_required|insufficient_abstract,unclear,none,none,none,low,missing_abstract,true,2026-04-19T09:29:37.070007+00:00,llm,msgbatch_01C8rhNjCTBHbzidE5uwZsF3
,scopus,scopus_markov_testing,Markov + Software Testing (focal V6),,"18th International Conference on Quantitative Evaluation of Systems, QEST 2021",,2021,,Lecture Notes in Computer Science Including Subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85115151297,,,,maybe,"Trata-se de proceedings de conferência (QEST 2021) sobre avaliação quantitativa de sistemas, potencialmente relevante para modelagem estocástica, mas sem resumo disponível para confirmar se algum trabalho específico aborda processos de software. Impossível avaliar critérios de inclusão/exclusão sem acesso ao conteúdo.",,,,,,,,,,,2026-04-12T20:01:56.462945+00:00,msgbatch_012oLPExHALeSFoTt5jvCfo9,56,740,E,,exclude,"Este é um registro de proceedings de conferência (QEST 2021) sem resumo disponível e sem indicação de que trata especificamente de processos de software. Trata-se de um índice/metadado de conferência sobre avaliação quantitativa de sistemas, não um artigo individual. Nenhum IC pode ser confirmado sem acesso ao conteúdo específico dos artigos contidos nos proceedings.",,EC4,full_text_required|insufficient_abstract,unclear,unclear,none,none,low,missing_abstract,true,2026-04-19T09:29:37.070007+00:00,llm,msgbatch_01C8rhNjCTBHbzidE5uwZsF3
,scopus,scopus_principal,Principal,,"2010 ICSE Workshop on Quantitative Stochastic Models in the Verification and Design of Software Systems, QUOVADIS 2010, in Conjunction with the 32nd ACM/IEEE Int. Conf. on Software Engineering, ICSE 2010",,2010,,Proceedings International Conference on Software Engineering,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-77955013847,,,,maybe,"Trata-se de um workshop sobre modelagem estocástica em verificação e design de sistemas de software (QUOVADIS 2010), o que sugere forte alinhamento com IC2. Entretanto, sem abstract disponível, não é possível confirmar se o escopo inclui processos de desenvolvimento de SW (vs. apenas verificação/design de software como artefato) ou se há cobertura de process mining e forecasting conforme o escopo PATHCAST.",IC2,,,,,,,,,,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r,56,741,D,,exclude,"Full-text não recuperado após busca manual (sem DOI, não localizado em GS/BASE/Scopus)",,,,,,,,,,,2026-04-18T00:34:52.389101+00:00,manual,
,scopus,scopus_simulation_bridge,Process Mining + Simulation Models (focal V9),,"22nd International Conference on Business Process Modeling, Development and Support, BPMDS 2021 and 26th International Conference on Exploring Modeling Methods for Systems Analysis and Development, EMMSAD 2021 Held at CAiSE 2021",,2021,,Lecture Notes in Business Information Processing,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85111846141,,,,maybe,"Trata-se de anais de conferência (BPMDS/EMMSAD 2021) sem resumo disponível. Enquanto o venue é potencialmente relevante para BPM e modelagem de processos, não é possível avaliar se os artigos individuais contidos abordam process mining, estocástica ou forecasting em processos de SW sem acesso aos abstracts.",,,,,,,,,,,2026-04-12T20:13:11.235489+00:00,msgbatch_014epxmAhDxpMiXrt3wqCGFY,56,742,E,,exclude,"Trata-se de anais de conferência (BPMDS/EMMSAD 2021) sem resumo disponível. O título refere-se apenas aos anais consolidados, não a um artigo específico. Embora o venue seja potencialmente relevante para BPM e modelagem de processos (conferências historicamente ligadas a business process management), não é possível avaliar qualquer dos critérios de inclusão (IC1–IC4) sem acesso ao conteúdo efetivo dos artigos individuais. Requer acesso ao texto completo para triagem adequada. Excluído por inacessibilidade de texto completo (sem PDF/OA disponível).",,EC5,full_text_required|insufficient_abstract,unclear,unclear,none,none,low,missing_abstract,true,2026-04-19T09:29:37.070007+00:00,llm,msgbatch_01C8rhNjCTBHbzidE5uwZsF3
