internal_id,title,doi,source_db,year,abstract_source,abstract_match_type,ta_decision_original,ta_rationale_original,ta_decision_rescreened,ta_rationale_rescreened,ta_matched_ic_rescreened,ta_matched_ec_rescreened,ta_confidence_rescreened,ta_evidence_status_rescreened,ta_screened_at_rescreened,ta_batch_id_rescreened,changed,transition
87e0f83b,Computer aided enterprise information systems engineering with BPsim studio,10.1109/ICSMC.2008.4811839,scopus,2008,openalex,doi_exact,maybe,"Título sugere ferramenta de engenharia de sistemas empresariais com simulação (BPsim), potencialmente relevante para modelagem estocástica de processos, mas sem abstract não é possível confirmar se trata processos de software ou apenas sistemas genéricos, e se não é EC2 (software como ferramenta).",exclude,"O paper trata de ferramenta CASE genérica para simulação de processos de negócio e engenharia de software com foco em geração automática de código e bancos de dados. Não há evidência de process mining, modelagem estocástica aplicada a processos de SW, forecasting de métricas de processo ou mineração de repositórios. A 'simulação' mencionada refere-se a modelagem de processos empresariais genéricos, não a análise ou predição de processos de desenvolvimento de software reais baseados em dados.",,EC3|EC2,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,True,maybe→exclude
93ebfca2,Analysis of the runtime linux operating system as a complex weighted network,10.1109/SATE.2016.8,scopus,2016,openalex,doi_exact,exclude,"O título refere-se a análise de sistema operacional Linux como rede complexa, não a processos de desenvolvimento de software. Sem resumo disponível, não há evidência de aplicação a process mining, modelagem estocástica ou forecasting em processos de SW (IC1-IC4). Enquadra-se em EC1 (domínio fora de SW) ou EC2 (software como ferramenta/sistema, não como processo sendo estudado).",exclude,"O paper modela o Linux como rede ponderada e usa Markov para análise de confiabilidade, mas não aborda processos de desenvolvimento de software (IC4 negado), não minera repositórios para descobrir/melhorar processos de SW (IC4 negado), não prevê métricas de processo de desenvolvimento (IC3 negado), e não aplica process mining a artefatos de SW como commits ou issues (IC1 negado). O foco é em análise de confiabilidade e topologia de um sistema operacional em tempo de execução, não em processos de",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
b58cd17f,Probabilistic petri net and its logical semantics,10.1109/SERA.2011.32,scopus,2011,openalex,doi_exact,maybe,"Título sugere relevância potencial para IC2 (modelagem estocástica com Petri nets), mas ausência de resumo impede avaliação da aplicação específica a processos de software. Pode ser método teórico puro (EC3) ou aplicado a domínio fora de SW (EC1).",exclude,"O artigo propõe uma extensão teórica de redes de Petri probabilísticas (PPN) com semântica PCTL, mas não aplica o método a processos de software reais. O exemplo de validação ('travel arrangements workflow') é genérico e não é um processo de desenvolvimento de software. Falha em IC1, IC3 e IC4.",,EC1|EC3,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,True,maybe→exclude
7367fee0,Classification of models,10.1007/978-981-13-1162-8_2,scopus,2018,openalex,title_fuzzy,exclude,"Título genérico sem resumo disponível. Não há evidência de foco em process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios de desenvolvimento. A classificação de modelos em contexto genérico não atende aos critérios de inclusão da SLR PATHCAST.",exclude,"O artigo trata de evolução biológica, cooperação e altruísmo em espécies, sem qualquer conexão com engenharia de software, processos de desenvolvimento de SW, repositórios de código ou event logs de sistemas de software. Claramente fora do escopo da SLR PATHCAST.",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
8166e749,Markov model and functional size with COSMIC-FFP,10.1109/ISIE.2006.296136,scopus,2006,openalex,doi_exact,maybe,"Título sugere uso de modelagem Markov (potencial IC2), mas ausência de resumo impede confirmação se aplica a processos de SW ou a outro domínio. COSMIC-FFP é métrica de estimativa de software, mas contexto de 'Industrial Electronics' é ambíguo.",maybe,"O artigo aplica Markov chains a componentes de software para predição de confiabilidade em fases iniciais (IC2 parcialmente atendido), mas não há evidência clara de análise de processos de desenvolvimento reais, event logs, ou repositórios. A ênfase é em modelagem de confiabilidade de produto, não em descoberta/predição de características do processo de SW.",IC2,,low,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,maybe→maybe
7f64b8ee,Guided differential testing of certificate validation in SSL/TLS implementations,10.1145/2786805.2786835,scopus,2015,openalex,doi_exact,exclude,"O paper trata de testing e validação de implementações SSL/TLS, focando em técnicas de differential testing para segurança de software. Não aborda process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios para descoberta de processos de desenvolvimento. O contexto é engenharia de software em sentido amplo, mas fora do escopo específico de PATHCAST (análise/previsão de processos de desenvolvimento via event logs ou modelos estocásti",exclude,"O paper aborda testing e validação de implementações SSL/TLS usando MCMC para gerar certificados de teste. Embora mencione Markov Chain Monte Carlo, não trata descoberta, conformance ou análise de processos de desenvolvimento de software, nem forecasting de métricas de processo. Aplica-se EC2 (software como ferramenta/implementação, não processo de SW sendo estudado) e não atende nenhum IC relevante.",,EC2,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
7ab40121,The Potential of Key Process/Performance Indicators (KPIs) in Automotive Software Quality Management,10.4271/2016-01-0046,scopus,2016,openalex,doi_exact,maybe,"Título sugere KPIs em qualidade de software automotivo, potencialmente relevante para IC3 (forecasting de métricas de processo). Porém, sem abstract, não é possível confirmar se o paper trata de process mining, modelagem estocástica ou forecasting em processos de desenvolvimento de SW, ou se foca apenas em métricas de qualidade de produto final.",include,"O paper atende IC2 (modelagem estocástica em processos de SW) e IC3 (forecasting de métricas de processo). Utiliza análise estocástica para estimar confiabilidade de software, prever taxa de erros residuais em pontos de release e desempenho de falhas em uso, aplicado ao processo de desenvolvimento de software automotivo. Não há evidência de EC aplicáveis.",IC2|IC3,,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,True,maybe→include
978dc321,Finding related pages using green measures: an illustration with Wikipedia,,scopus,2007,core,title_exact,exclude,"O título refere-se a encontrar páginas relacionadas em Wikipedia usando medidas 'green', sem qualquer indicação de relação com process mining, modelagem estocástica, forecasting de processos de SW ou engenharia de software. Trata-se de um problema de recuperação de informação/processamento de linguagem natural aplicado a um domínio genérico (Wikipedia), não a processos de desenvolvimento de software.",exclude,"O artigo aplica Markov chains para encontrar páginas relacionadas em grafos hiperligados (Wikipedia), mas não trata de processos de software. O domínio é recuperação de informação/grafos web, não engenharia de software, desenvolvimento de SW ou mineração de repositórios de SW.",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
839ad1ca,Event logs for the analysis of software failures: A rule-based approach,10.1109/TSE.2012.67,scopus,2013,openalex,doi_exact,maybe,"Título sugere análise de event logs em falhas de software, alinhado potencialmente com IC1 (process mining em SW). Porém, sem resumo disponível, é impossível confirmar se o foco é realmente em modelagem/predição de processos de desenvolvimento ou se trata de análise de falhas de sistemas/execução de software (EC2).",exclude,"O paper aborda análise de falhas de software usando event logs e mecanismos de logging, mas não trata de process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios. O foco é em técnicas de instrumentação de código para melhorar a qualidade dos logs, não em descoberta/análise de processos de desenvolvimento de SW.",,EC3,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,True,maybe→exclude
aa6d2c62,State constrained reachability for stochastic hybrid systems,10.1016/j.nahs.2010.10.008,scopus,2011,core,title_exact,exclude,"O artigo trata de sistemas híbridos estocásticos (reachability analysis) em contexto matemático/teórico geral. Sem resumo disponível, não há evidência de aplicação a processos de software ou engenharia de software. Falha em atender nenhum IC (não há PM em SW, não há modelagem de processos de SW, não há forecasting de métricas de SW, não há mineração de repositórios).",exclude,"O artigo trata de análise de alcançabilidade em sistemas híbridos estocásticos de forma teórica e matemática, sem aplicação a processos de software. Nenhum dos critérios de inclusão (IC1-IC4) é atendido, pois não há menção a process mining, modelagem de processos de SW, forecasting de métricas de processo ou mineração de repositórios de software.",,EC1|EC3,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
ab2f0e4f,A framework for formal automated analysis of simulation experiments using probabilistic model checking,10.1109/WSC.2017.8247876,scopus,2017,openalex,doi_exact,exclude,"O título sugere análise formal de experimentos de simulação usando model checking probabilístico, mas sem abstract não é possível confirmar aplicação a processos de software ou event logs. A conferência (Winter Simulation Conference) é genérica e o foco em simulação formal não implica necessariamente conexão com process mining ou desenvolvimento de software.",exclude,"O artigo trata de verificação formal de experimentos de simulação usando model checking probabilístico em domínio científico genérico, não em processos de desenvolvimento de software. Não há evidência de aplicação a artefatos de SW, repositórios ou modelagem de processos de desenvolvimento.",,EC1|EC3,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
c589c274,Aircraft GNSS-based precision approach and RAIMS simulations on a SimPit platform,10.1109/PLANS.2010.5507310,scopus,2010,openalex,doi_exact,exclude,"O artigo trata de navegação de aeronaves e simulação de precisão GNSS/RAIMS, claramente fora do domínio de processos de software. Não há evidência de relação com process mining, modelagem estocástica de processos de SW, forecasting de métricas de desenvolvimento ou mineração de repositórios de software.",exclude,"O paper trata de simulação de cockpit para navegação aérea (GNSS/RAIMS), domínio de aviação civil/militar. Não há evidência de relação com processos de desenvolvimento de software, process mining, modelagem estocástica de processos de SW, ou forecasting em engenharia de software. O escopo é completamente fora do domínio de SE.",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
8d4669b8,"2nd Asia-Pacific Conference on Business Process Management, AP-BPM 2014",,scopus,2014,crossref,title_fuzzy,exclude,"Trata-se de um proceedings/conference overview de 2014 sem abstract disponível. Não é possível determinar se contém artigos relevantes ao escopo PATHCAST (process mining, modelagem estocástica, forecasting em processos de SW). Como documento secundário sem conteúdo específico descrito, não atende aos critérios de inclusão.",exclude,"O artigo trata de Business Process Management em pequenas e médias empresas familiares, com foco em ambidextridade organizacional e capacidades de TI. Não há evidência de process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios aplicados a processos de software. O domínio é gestão organizacional genérica, não engenharia de software.",,EC1|EC3,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
7f1c2272,Metamodel approach on model conformance and multiview consistency checking,10.1109/WiCom.2008.2801,scopus,2008,openalex,doi_exact,exclude,"O artigo trata de conformance checking e model consistency em contexto de wireless communications (conferência WICOM 2008), não de processos de software. Sem abstract disponível, mas o venue e título indicam domínio de telecomunicações/redes, fora do escopo de SW.",exclude,"O artigo trata de conformidade de modelos e consistência em sistemas de informação complexos usando MDA e linguagens de modelagem (UML, B), mas não aborda process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios. É um trabalho de engenharia de software baseado em modelos formais, não em análise de processos reais.",,EC3,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
88ee1d90,Predicting time range of development based on generalized software reliability model,10.1109/APSEC.2014.59,scopus,2014,openalex,doi_exact,maybe,"O título sugere forecasting de tempo de desenvolvimento (potencialmente IC3), mas sem resumo disponível é impossível confirmar se usa event logs, process mining, ou modelagem estocástica formal. A referência a 'software reliability model' pode indicar abordagem estocástica relevante, mas falta clareza sobre aplicação a processos de SW versus métricas de qualidade isoladas.",include,"O artigo propõe um modelo estocástico (GSRM baseado em processo estocástico) para prever o tempo de conclusão de desenvolvimento de software, atendendo IC2 (modelagem estocástica em processos de SW) e IC3 (forecasting de métricas de processo, especificamente tempo de conclusão/remaining time). Não há evidência de exclusão.",IC2|IC3,,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,True,maybe→include
c818e919,Applying sampling to improve software inspections,10.1016/S0164-1212(03)00249-8,scopus,2004,core,title_exact,exclude,"O título refere-se a inspeções de software (quality assurance activity), não à análise, descoberta ou previsão de processos de desenvolvimento de SW usando event logs ou modelagem estocástica. Sem abstract disponível, não há evidência de que o trabalho aborde process mining, modelagem estocástica de processos ou forecasting de métricas de processo.",exclude,"O artigo trata de inspeção de software (quality assurance de documentos) com foco em amostragem e agendamento de recursos, não sobre mineração de processos, modelagem estocástica de processos de desenvolvimento de software, ou previsão de métricas de processo usando event logs. Monte Carlo é usado apenas para simulação de cenários de inspeção, não para modelar ou prever processos de SW.",,EC3,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
db9aa152,Comparison of the mechanisms of the ZigBee's indoor localization algorithm,10.1109/SNPD.2008.125,scopus,2008,openalex,doi_exact,exclude,"O artigo trata de algoritmos de localização indoor em ZigBee, que é um protocolo de comunicação sem fio. Não há conexão com process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios de desenvolvimento de software. Domínio claramente fora do escopo (EC1).",exclude,"O artigo trata de localização indoor usando ZigBee em ambientes móveis, com foco em algoritmos de predição de posição (RSS e Markov chain). Embora mencione Markov chain, o domínio é IoT/sistemas embarcados, não processos de desenvolvimento de software. Não há aplicação a artefatos de SW, repositórios, event logs de processos de desenvolvimento ou modelagem de processos de SW.",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
dea836a1,Study of Effort Calculation and Estimation in Open Source Projects,10.1142/S0218539323500110,scopus,2023,openalex,doi_exact,maybe,"Título sugere análise de esforço em projetos open source (potencial IC4 - mineração de repositórios), mas ausência de resumo impede confirmação de foco em process mining, modelagem estocástica ou forecasting de métricas de processo. O artigo pode ser sobre estimativa de esforço genérica sem conexão com descoberta/análise de processos de SW.",maybe,"O artigo trata de cálculo e estimação de esforço em projetos de código aberto usando dados de série temporal e modelos de confiabilidade de software (SRGM). Embora aborde processos de desenvolvimento de SW e mineração de repositórios, não há evidência clara de process mining, modelagem estocástica para predição de processo, ou forecasting de métricas de processo (lead time, cycle time, throughput). O foco em EVM e SRGM sugere contexto de engenharia de software, mas a conexão com process mining o",IC4,,low,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,maybe→maybe
d7bd929e,Building Markov chain-based software reliability usage model with UML,10.1109/ICCSN.2011.6014785,scopus,2011,openalex,doi_exact,maybe,"O título indica uso de cadeias de Markov (estocástico) em contexto de software (reliability model com UML), sugerindo possível alinhamento com IC2. Porém, sem resumo, é incerto se trata de modelagem de processo de desenvolvimento de SW ou apenas de confiabilidade de sistema/produto. A ausência de abstract impede avaliação conclusiva.",exclude,"O artigo foca na construção de modelos de uso de software baseados em Markov chains para análise de confiabilidade de software (software reliability), utilizando UML. Não aborda process mining, não estuda processos de desenvolvimento de software, não realiza forecasting de métricas de processo de SW e não minera repositórios. O contexto é engenharia de confiabilidade, não processos de desenvolvimento.",,EC3,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,True,maybe→exclude
c24af530,Analytical Model for Assessing the Reliability of the Functioning of the Adaptive Switching Node,10.1007/978-3-031-30258-9_5,scopus,2023,crossref,title_fuzzy,exclude,"O título refere-se a um nó de comutação adaptativo, claramente fora do escopo de engenharia de software. Não há indicação de relação com process mining, modelagem estocástica de processos de SW, ou forecasting em desenvolvimento de software. Domínio de aplicação é em redes/telecomunicações, não em processos de SW.",exclude,"O artigo trata de ADHD em adultos e funcionamento adaptativo, domínio médico/psicológico sem qualquer conexão com processos de software, process mining ou modelagem estocástica de desenvolvimento de SW. Há desconexão total entre o título ('Adaptive Switching Node') e o conteúdo do resumo.",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
ca832b78,A method for the prediction of software reliability,,scopus,2012,crossref,title_fuzzy,maybe,"O título sugere predição de confiabilidade de software, que poderia estar relacionado a forecasting de métricas de processo (IC3). Contudo, sem resumo disponível, não é possível confirmar se o artigo trata especificamente de processos de desenvolvimento de SW, event logs ou modelagem estocástica de processos; pode estar focado em confiabilidade de código/sistema (fora do escopo de process mining/processos de SW).",exclude,"O artigo trata de previsão de confiabilidade de software usando modelos PSO-SVM, mas não aborda process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo (lead time, cycle time) ou mineração de repositórios. Foca em predição de falhas/confiabilidade do produto de software, não do processo de desenvolvimento.",,EC3,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,True,maybe→exclude
8851bb5e,Improving Learning Analytics from Open-Source Software Data Logs Using Machine Learning and Process Mining Techniques,10.1007/978-981-96-9248-4_5,scopus,2026,crossref,title_fuzzy,maybe,"Título sugere process mining em software (OSS data logs) e machine learning, mas sem abstract disponível é impossível confirmar se realmente trata processos de desenvolvimento de SW ou se é apenas learning analytics genérico. A expressão 'learning analytics' pode indicar análise de aprendizado de usuários, não processo de SW.",maybe,"O resumo é confuso, mal estruturado (aparentemente traduzido com qualidade deficiente) e mistura conceitos de log mining, machine learning e testing. Menciona 'process mining' no título, mas o abstract aborda principalmente anomaly detection e failure prediction em logs de sistema, não claramente em processos de SW (commits, issues, CI/CD). Falta evidência clara sobre se aplica a repositórios de desenvolvimento ou apenas a logs de execução de sistema.",IC1,,low,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,maybe→maybe
b5ffb64d,Mining Fork-Including Software Development Traces,10.1007/978-3-031-07481-3_12,scopus,2022,core,title_exact,maybe,"Título sugere fortemente process mining em SW (mining traces, fork-including development) e alinhamento com IC1, mas sem abstract disponível não é possível confirmar escopo, metodologia e se realmente aborda processos de desenvolvimento de software ou apenas análise técnica de repositórios.",include,O paper aplica process mining a event logs de projetos de software open-source (880 projetos Java) para descobrir e analisar características de processos de desenvolvimento envolvendo forks. Atende IC1 (process mining em artefatos de software) e IC4 (mineração de repositórios para descobrir modelos de processo).,IC1|IC4,,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,True,maybe→include
bdb94243,An adaptive concatenated failure rate model for software reliability,10.1080/01621459.1998.10473776,scopus,1998,openalex,doi_exact,exclude,"O título refere-se a confiabilidade de software (software reliability), que é uma métrica de qualidade do produto, não um modelo de processo de desenvolvimento de SW. Não há evidência de process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo, ou mineração de repositórios. O artigo de 1998 sem abstract disponível e de venue estatística sugere foco em engenharia de confiabilidade, não em processos de desenvolvimento.",exclude,"O artigo trata de modelagem de confiabilidade de software (software reliability model) em nível de falhas/defeitos, não de processo de desenvolvimento de software. Não há aplicação a processos de SW (commits, issues, CI/CD, workflows), mineração de repositórios ou forecasting de métricas de processo (lead time, cycle time, throughput). O foco é em confiabilidade de código/sistema, não em dinâmica de processos de desenvolvimento.",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
dc28e0f8,"MaTeLo-statistical usage testing by annotated sequence diagrams, Markov chains and TTCN-3",10.1109/QSIC.2003.1319119,scopus,2003,openalex,doi_exact,maybe,"Título menciona Markov chains e testing de software, sugerindo IC2 (modelagem estocástica) potencial, mas sem abstract não é possível confirmar se aplica especificamente a processos de SW ou se é apenas testing/qualidade. TTCN-3 é linguagem de teste, criando ambiguidade sobre o foco real do trabalho.",exclude,"Paper foca em teste de software time-critical usando Markov chains e TTCN-3, mas não aborda process mining, discovery de processos de SW, ou forecasting de métricas de processo de desenvolvimento. O uso de Markov chain é para geração de casos de teste (testing), não para modelar ou prever processos de desenvolvimento de software.",,EC3,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,True,maybe→exclude
a9c9c179,Using system-level simulation to evaluate downlink throughput performance in LTE-A networks with clustered user deployments,10.1109/IWSLS.2016.7801577,scopus,2016,openalex,doi_exact,exclude,"O paper trata de simulação de redes LTE-A (telecomunicações), não de process mining, modelagem estocástica de processos de software, forecasting de métricas de processo de SW ou mineração de repositórios de desenvolvimento. Claramente fora do domínio de engenharia de software/desenvolvimento de software.",exclude,"O artigo trata de simulação de desempenho em redes LTE-A, não de processos de software. Embora use modelagem estocástica e simulação, aplica-se exclusivamente a redes de telecomunicações, sem qualquer relação com processos de desenvolvimento de software, event logs de SW, repositórios de código ou CI/CD.",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
8d2c0b03,Modeling and analysis of a software development project with design structure matrix and simulation approach in an Indonesian startup,,scopus,2021,semanticscholar,title_exact,maybe,"Título sugere modelagem e análise de processo de desenvolvimento de software com Design Structure Matrix e simulação, potencialmente relevante para IC2 (modelagem estocástica). Porém, ausência de resumo impede confirmação clara da abordagem metodológica, foco em SW vs. BPM genérico, e se realmente aplica process mining ou forecasting de métricas de processo.",exclude,"O paper aplica DSM e simulação Monte Carlo a projetos de software, mas não atende aos critérios de inclusão da SLR PATHCAST. Não há process mining (IC1), modelagem estocástica de processos de SW em sentido técnico (IC2 requer Markov/Petri nets/matrizes de transição, não DSM), forecasting de métricas de processo baseado em event logs (IC3), ou mineração de repositórios (IC4). O trabalho é de gerenciamento de projetos tradicional adaptado com simulação, não de análise/descoberta de processos de SW",,EC3,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,True,maybe→exclude
c38e7aa0,Bayesian analysis toolkit: 1.0 and beyond,10.1088/1742-6596/664/7/072003,scopus,2015,semanticscholar,doi_exact,exclude,"O título refere-se a um toolkit de análise Bayesiana em física, sem indicação de aplicação a processos de software ou engenharia de software. Sem resumo disponível, não é possível confirmar qualquer alinhamento com os critérios de inclusão da SLR PATHCAST.",exclude,"O artigo trata de um toolkit de análise Bayesiana para física de altas energias, não de processos de software. Embora use MCMC (modelagem estocástica), não há aplicação a processos de desenvolvimento de SW, repositórios, event logs ou artefatos de software.",,EC1|EC2,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
bb0a0a15,A software testing-progress evaluation model based on a digestion process of test-cases,10.1142/S0218539397000163,scopus,1997,openalex,doi_exact,maybe,"Título sugere modelagem de processo de teste de software com potencial aplicação de estocástica (metáfora de 'digestão' pode indicar modelo de transição/progressão). Porém, sem resumo disponível, impossível confirmar se atende IC2 (modelagem estocástica), IC3 (forecasting) ou se é puramente sobre métricas estáticas de teste. Requer análise de full-text.",include,"O paper atende IC2 (modelagem estocástica em processos de SW) e IC3 (forecasting de métricas de processo). Constrói um modelo estocástico para avaliar progresso de testes usando dados observados no processo de testes, sem violações claras dos critérios de exclusão.",IC2|IC3,,medium,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,True,maybe→include
dcb45687,Mining constraints for event-based monitoring in systems of systems,10.1109/ASE.2017.8115693,scopus,2017,openalex,doi_exact,maybe,"O título sugere mining de constraints em sistemas de eventos (potencialmente relevante a IC1/IC4), mas sem abstract não é possível confirmar se o escopo trata processos de SW (desenvolvimento, CI/CD, repositórios) ou se é aplicado a sistemas embarcados/IoT genéricos. A conferência ASE é de engenharia de software, o que aumenta probabilidade de relevância.",include,"O paper aplica process mining e specification mining a event logs de sistemas de software para extrair automaticamente constraints de comportamento esperado. Atende IC1 (process mining em artefatos de SW, especificamente event logs de SoS) e potencialmente IC4 (mineração de event logs para descobrir modelos/constraints de processo).",IC1|IC4,,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,True,maybe→include
704d572c,A reliability estimator for model based software testing,10.1109/ISSRE.2002.1173212,scopus,2002,openalex,doi_exact,exclude,"O título sugere foco em estimação de confiabilidade para testes baseados em modelo, que é uma técnica de qualidade/testes de software, não uma análise de processos de desenvolvimento (process mining, estocástica em workflows de SW, ou forecasting de métricas de processo). Sem resumo disponível, não há evidência de que aborde event logs, descoberta de processos ou modelagem estocástica de processos de SW.",exclude,"O artigo trata de confiabilidade de software baseada em modelos Markov para teste, não de mineração de processos, modelagem estocástica de processos de desenvolvimento de SW, forecasting de métricas de processo, ou mineração de repositórios. O foco é em teste e estimação de confiabilidade, não na análise ou previsão de características de processos de SW.",,EC3,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
7a2220ae,A Bayesian framework for the detection of diffusive heterogeneity,10.1371/journal.pone.0221841,scopus,2020,semanticscholar,doi_exact,exclude,"O título refere-se a um framework Bayesiano para detecção de heterogeneidade difusiva, que é um método estatístico genérico sem indicação clara de aplicação a processos de software. Sem abstract, não há evidência de que o estudo aborde process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios de desenvolvimento.",exclude,"O paper trata de biofísica celular (difusão de substâncias em células), não de processos de desenvolvimento de software. Embora use modelagem Bayesiana (método estocástico), o domínio é biologia/saúde, não engenharia de software, violando EC1.",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
cca016fd,Hazard analysis for AADL model,10.1109/RTCSA.2014.6910512,scopus,2014,openalex,doi_exact,exclude,"O artigo trata de análise de perigos (hazard analysis) em modelos AADL para sistemas embarcados e tempo real. Não há evidência de relação com process mining, modelagem estocástica de processos de software, forecasting de métricas de processo de desenvolvimento, ou mineração de repositórios de SW. O domínio é análise de confiabilidade de sistemas embarcados, fora do escopo da SLR PATHCAST.",exclude,"O paper trata de análise de segurança em sistemas embarcados críticos usando AADL e Petri Nets estocásticos, mas não aborda processos de desenvolvimento de software (SDP), repositórios de software ou event logs de SDP. A aplicação é em engenharia de sistemas/segurança, não em process mining ou forecasting de métricas de processos de SW.",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
af88ed60,A practice of forecasting software aging in an IIS web server using SVM,10.1109/ISSREW.2014.25,scopus,2014,openalex,doi_exact,exclude,"O paper trata de forecasting de software aging em servidores IIS, um problema de confiabilidade e performance de sistemas, não de processos de desenvolvimento de software. Não há evidência de aplicação a processos de SW, event logs de desenvolvimento, ou modelagem de workflows de SE.",exclude,"O artigo trata de predição de software aging em servidores web (IIS) usando SVM, focando em degradação de performance e falhas. Não atende aos critérios de inclusão: não é process mining (IC1), não modela processos de desenvolvimento de SW com métodos estocásticos (IC2), não prevê métricas de processo de SW como lead time ou cycle time (IC3), e não minera repositórios para descobrir processos de SW (IC4). O domínio é confiabilidade e degradação de sistemas em produção, não processos de desenvolv",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
