internal_id,title,doi,year,QA1,QA2,QA3,QA4,QA5,QA6,QA7,QA8,qa_total,qa_include,qa_rationale,qa_scored_at,qa_model,origin
03fb6812,"Analyzing Side-Tracking of Developers Using Object-Centric Process
Mining",10.1007/978-3-031-96841-9_2,2026.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"QA1: Abstract clearly states research objective: analyzing side-tracking of developers using OCPM to provide actionable insights on development process. QA2: Software engineering context well described—mentions software development process, software repositories, event logs of information systems, and development tasks. QA3: Data source described as software repositories/event logs from information systems; specific repository not named but source type is identified. QA4: Specific PM technique named: object-centric process mining (OCPM); also mentions traditional process mining and case identi",2026-04-29T12:37:30.317845+00:00,claude-haiku-4-5-20251001,auxiliary
65ef350b,"Nirikshan: Process Mining Software Repositories to Identify
Inefficiencies, Imperfections, and Enhance Existing Process Capabilities",10.1145/2591062.2591080,2014.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Clear research objectives stated in abstract (discover runtime process, identify inefficiencies, perform conformance verification). QA2: Software engineering context described in detail (issue tracking, peer code review, software repositories, development and maintenance). QA3: No specific data source named; mentions 'software repositories' generically but no named projects, GitHub, Jira, or reproducible dataset identified. QA4: Specific PM techniques named (ProM, Disco tools; process mining framework with multiple perspectives). QA5: No empirical evaluation reported; abstract describes p",2026-04-29T12:37:35.105353+00:00,claude-haiku-4-5-20251001,auxiliary
38694b4e,Code Change Sniffer: Predicting Future Code Changes with Markov Chain,10.1109/COMPSAC51774.2021.00137,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"QA1: Research objective is clearly stated—predicting future code changes using Markov chain to prevent ripple effects. QA2: Software engineering context is well-described: code evolution, bug fixes, change impact analysis, static call information, forward slicing. QA3: Data source is reproducibly described—five open-source projects from GitHub with specified code sizes (5K-26K LOC). QA4: Stochastic technique is formally named and defined—Markov chain based on call graphs and effect graphs. QA5: Empirical evaluation performed on five real GitHub projects with measured results. QA6: No explicit ",2026-04-29T12:37:36.097623+00:00,claude-haiku-4-5-20251001,auxiliary
50144afd,Software-Engineering Process Simulation model (SEPS),10.1016/S0164-1212(96)00156-2,1997.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: The abstract clearly states research objectives—developing a dynamic simulation model for software project development and planning. QA2: The SE context is clearly described as software project development process, life-cycle activities, and management decision-making. QA4: A specific technique is named: system dynamics, which is a stochastic/simulation modeling approach. QA3: No data source is described—no reference to actual projects, repositories, datasets, or JPL internal data repositories. QA5: No empirical validation is described; the abstract only discusses the model's design and i",2026-04-29T12:37:37.916573+00:00,claude-haiku-4-5-20251001,auxiliary
66d00b19,Software process simulation modeling: Why? What? How?,10.1016/S0164-1212(99)00003-5,1999.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Clear research objectives stated - the abstract explicitly identifies 'why', 'what', and 'how' questions for software process simulation modeling. QA2: Software engineering context clearly described - specifically mentions software development, process improvements, project management, and product evolutionary models. QA4: Specific technique mentioned - 'simulation modeling' is explicitly named as the approach. QA3: No specific data source identified (no repository, dataset, or industry partner named). QA5: This is an overview/position paper summarizing other work from a workshop; while i",2026-04-29T12:37:39.009713+00:00,claude-haiku-4-5-20251001,auxiliary
dde62dae,"Using process mining for Git log analysis of projects in a software
development course",10.1007/s10639-021-10564-6,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,True,"QA1: Abstract clearly states research objective—using process mining for student behavior analysis in software development courses. QA2: Software engineering context is well-described (software development course, web development, Git logs, student projects). QA3: Data source is clearly identified (Git logs from student projects in a software development course; paper mentions data is made publicly available). QA4: Process mining technique is formally named (process mining is the core method; discovering process models from Git logs). QA5: Empirical validation is present (case study of actual ",2026-04-29T12:37:40.507269+00:00,claude-haiku-4-5-20251001,auxiliary
7ecd535e,"Microflows: Leveraging Process Mining and an Automated Constraint
Recommender for Microflow Modeling",10.1007/978-3-319-78428-1_2,2018.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Research objectives are clearly stated—automatic modeling of Microflows, constraint extraction from BPMN, and process mining of execution logs for BPMN discovery. QA2: SE context is well-described (microservices orchestration, business process modeling, workflow automation, software development processes). QA3: No specific data source is named—no mention of GitHub, Jira, real event logs, named datasets, or industry partners; only generic reference to 'Microflow execution logs' and 'existing BPMN process files' without reproducible identifiers. QA4: Formal techniques are named: process min",2026-04-29T12:37:42.818406+00:00,claude-haiku-4-5-20251001,auxiliary
d044ef55,Experience with software process simulation and modeling,10.1016/S0164-1212(99)00011-4,1999.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,False,"QA1: Research objectives are clearly stated—the paper describes an approach to simulation and modeling of software processes across three topics. QA2: Software engineering context is described in detail—the paper explicitly addresses software development and use processes, and mentions applying these concepts in 'a variety of organizational settings.' QA3: No specific data source is named (no repository, dataset, or project identifiers are mentioned in the abstract). QA4: While simulation and modeling are mentioned, no formal PM or stochastic technique is specifically named (e.g., no alpha min",2026-04-29T12:37:44.644976+00:00,claude-haiku-4-5-20251001,auxiliary
3ac74336,The research on software project schedule prediction and controlling,,2015.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Research objective is clearly stated—quantitative prediction and control of software project schedule. QA2: Software engineering context is described (software project management, schedule control, phases). QA3: No specific data source named (no GitHub, Jira, SVN, real project, or public dataset mentioned). QA4: Specific stochastic techniques are named (Monte Carlo simulation, AHP method, Process Performance Model). QA5: No empirical validation reported—the abstract describes a proposed approach without case study, experiment, or real-data application results. QA6: No threats to validity ",2026-04-29T12:37:46.901727+00:00,claude-haiku-4-5-20251001,auxiliary
8188ab12,"On the potential of process simulation in software project schedule
optimization",,2005.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Research objective is clearly stated—applying process simulation for software project schedule optimization through Markov decision processes. QA2: Software engineering context is described as software development process modeling and scheduling policy optimization in software projects. QA4: Specific stochastic technique is formally named: discrete-time Markov decision process model and dynamic programming algorithms for optimization. QA3, QA5, QA6, QA7, QA8: No data source is reproducibly described (no specific dataset, repository, or project named); no empirical validation is presented ",2026-04-29T12:37:47.050022+00:00,claude-haiku-4-5-20251001,auxiliary
4f61e947,An Analysis of Monte Carlo Simulations for Forecasting Software Projects,10.1145/3412841.3442030,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"QA1: Research objectives are clearly stated in the abstract—comparing Monte Carlo forecasts against actual outcomes and developer estimates for software projects. QA2: Software engineering context is described in detail—agile projects with user stories, sprints, and effort estimation. QA3: Data sources are described reproducibly—takt time (time between consecutive story completions) and FTE allocation from project historical data; multiple projects referenced ('set of 10 runs' and '5 runs'). QA4: Stochastic technique formally defined—Monte Carlo simulations are explicitly named and their appli",2026-04-29T12:37:49.722905+00:00,claude-haiku-4-5-20251001,auxiliary
9f8b9dba,"Analysis of software-intensive system acquisition using hybrid software
process simulation",,2006.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: The abstract clearly states research objectives—to analyze effects of SISA practices on acquirer and developer using hybrid simulation modeling (1). QA2: The SE context is described in detail: software-intensive system acquisition (SISA), interactions between acquisition and development organizations, discrete and dynamic process phases (1). QA3: No specific data source is named; no repository, dataset, or industry partner is identified (0). QA4: A specific stochastic technique is named: hybrid software process simulation modeling, which captures both dynamic and discrete characteristics ",2026-04-29T12:37:52.167932+00:00,claude-haiku-4-5-20251001,auxiliary
eb05417e,Software process simulation to achieve higher CMM levels,10.1016/S0164-1212(99)00009-6,1999.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"QA1: The abstract clearly states research objectives—analyzing process change decisions and assessing risk through simulation models. QA2: Software engineering context is well-defined: software development process at Northrop Grumman's SBMS Melbourne site, CMM levels 4-5 improvement context. QA3: Data source is identified with sufficient detail: Northrop Grumman's SBMS Melbourne site, a named industry partner organization. QA4: Stochastic simulation technique is explicitly named and described as the core approach; models are stochastic/analytic in nature. QA5: Empirical validation is present t",2026-04-29T12:37:52.389878+00:00,claude-haiku-4-5-20251001,auxiliary
542728fe,"A Risk Emergency Management Model for Software Project Based on
Stochastic Petri Nets",,2014.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Clear research objective stated—modeling emergency management of software project risks using Petri nets. QA2: Software engineering context described (software project risk management, emergency disposal process). QA3: No specific data source named (no GitHub, Jira, SVN, named projects, or public dataset mentioned). QA4: Formal techniques explicitly named—Stochastic Petri Nets and Markov chains are clearly identified. QA5: No empirical validation described; the paper presents a conceptual model and theoretical analysis without case study, experiment, or real-data application. QA6: No thre",2026-04-29T12:37:57.432393+00:00,claude-haiku-4-5-20251001,auxiliary
c72f823c,"Software Development Process Simulation: Multi Agent-Based Simulation
versus System Dynamics",,2010.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Clear research objective stated—comparing MABS vs System Dynamics for software process simulation. QA2: SE context described—software development process simulation modelling (SPSM) is a specific SE field. QA3: No data source named; no specific repository, dataset, or project mentioned. QA4: Specific techniques named—Multi Agent-Based Simulation (MABS) and System Dynamics (SD) are formally identified stochastic approaches. QA5: Empirical validation indicated by 'actual applications' and comparisons showing MABS reflects the problem domain more realistically than SD, suggesting empirical e",2026-04-29T12:37:58.271444+00:00,claude-haiku-4-5-20251001,auxiliary
a0b87a64,"Constructing a Hybrid Software Process Simulation Model in Practice: An
Exemplar from Industry",10.1145/3379177.3388906,2020.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,True,"QA1: Clearly stated objective to present an industrial process modeling project as an exemplar and discuss technical issues/challenges in hybrid process simulation. QA2: Detailed SE context: software development process, project duration/release date prediction, hybrid simulation combining SD and DES. QA3: Data source clearly described: collaboration with a global software enterprise, actual enactment of process in industry for validation. QA4: Two specific stochastic/PM techniques formally identified: System Dynamics (SD) and Discrete Event Simulation (DES). QA5: Empirical validation through ",2026-04-29T12:37:58.708304+00:00,claude-haiku-4-5-20251001,auxiliary
ab16b112,"Generating transition probabilities to support model-based software
testing",10.1002/1097-024X(200008)30:10<1095::AID-SPE328>3.0.CO;2-H,2000.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Clear research objective stated in abstract - improving approach for generating transition probabilities in Markov chain usage models for testing. QA2: Software engineering context explicitly described - test planning, test automation, model-based testing, usage models in software development. QA4: Markov chain usage models and mathematical programming explicitly named as techniques. QA3: No specific data source, repository, or dataset mentioned (only references to PhD thesis and published work). QA5: No empirical validation reported - the abstract describes an approach but does not repor",2026-04-29T12:38:00.275316+00:00,claude-haiku-4-5-20251001,auxiliary
63eacbed,"Toward objective software process information: experiences from a case
study",10.1007/s11219-010-9105-8,2011.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Research objectives clearly stated - the abstract explicitly states the goal to extract underlying software development processes, construct realistic process models, and improve the CCB process through process mining. QA2: Software engineering context described - specifically mentions software development projects, change control board (CCB) process, quality manuals, and development processes in an industrial setting. QA3: Data source not reproducibly described - mentions 'a large industrial company in The Netherlands' and 'particular data from software development projects' but does not",2026-04-29T12:38:01.214155+00:00,claude-haiku-4-5-20251001,auxiliary
b48dde83,"Behavioral characterization: finding and using the influential factors
in software process simulation models",10.1016/S0164-1212(01)00067-X,2001.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,True,"QA1: The abstract clearly states the research objective—to use sensitivity analysis for behavioral characterization of software process simulators. QA2: The software engineering context is well-defined: software process simulation, specifically examining published software process simulators and their model behaviors. QA3: No specific data source is named; the study analyzes four published simulators but does not specify dataset origins, repositories, or reproducible data sources. QA4: Specific techniques are named: sensitivity analysis and experimental design (designed experiments) are formal",2026-04-29T12:38:07.516842+00:00,claude-haiku-4-5-20251001,auxiliary
afd1b7aa,Software process simulation for reliability management,10.1016/S0164-1212(99)00010-2,1999.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"QA1: Research objectives are clearly stated—developing a process simulator for software project planning with focus on reliability management. QA2: Software engineering context is well described—software development project planning, project management, reliability engineering, and a real army project (Crusader). QA3: Data source is named explicitly—'a real software development project, the Crusader' (an army project), providing reproducible context. QA4: Stochastic/PM techniques formally defined—system dynamics approach and discrete event modeling are both named and described as specific mode",2026-04-29T12:38:07.613735+00:00,claude-haiku-4-5-20251001,auxiliary
89ad8e3a,Mining Software Process Lines,10.1145/2889160.2889267,2016.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Research objectives are clearly stated—developing a framework for process mining in software process lines. QA2: Software engineering context is well-described (software development domain, process variants, process lines). QA3: No specific data source (event log, repository, dataset, projects) is named; it is a research proposal without concrete data specification. QA4: Process mining techniques are mentioned generically but no specific technique is formally defined (alpha miner, inductive miner, etc. are not named); 'process lines' and 'configurable process models' are referenced but la",2026-04-29T12:38:08.766355+00:00,claude-haiku-4-5-20251001,auxiliary
d32effe8,Mining Software Development Process Variations,10.1145/2695664.2696046,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"QA1: Clear research objective stated—introducing a technique to uncover process tailoring candidates using process mining. QA2: Software engineering context clearly described—software development process, process instances, execution logs. QA3: Data source reproducibly described—execution logs from real software development scenario for Brazilian Federal Institutes of Education, Science and Technology system. QA4: Process mining technique formally named—process mining is explicitly mentioned as the approach; standard process flow and execution traces analysis are described. QA5: Empirical vali",2026-04-29T12:38:12.367747+00:00,claude-haiku-4-5-20251001,auxiliary
b0f56a95,"Comparing Pre Commit Reviews and Post Commit Reviews Using Process
Simulation",10.1145/2904354.2904362,2016.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,True,"QA1: Research objectives clearly stated - comparing pre-commit vs post-commit reviews and performance differences influenced by contextual factors. QA2: SE context described - code review process variants in agile development explicitly mentioned. QA3: Data source not reproducibly described - mentions 'empirical data from industry' and 'practitioner feedback' but no specific projects, repositories, or dataset names provided. QA4: PM/stochastic technique formally defined - discrete event simulation model explicitly named and described as parametric. QA5: Results validated empirically - validati",2026-04-29T12:38:15.026835+00:00,claude-haiku-4-5-20251001,auxiliary
4fd2327e,"Comparing pre-commit reviews and post-commit reviews using process
simulation",10.1002/smr.1865,2017.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,QA1: Clear research objectives stated—comparing pre-commit vs post-commit reviews and identifying contextual factors. QA2: Software engineering context clearly described—code review processes in agile development. QA3: Data source described—empirical data from industry mentioned; validation with practitioner feedback and industry data. QA4: Stochastic technique formally identified—discrete event simulation (DES) model explicitly named. QA5: Empirical validation present—model validated with practitioner feedback and industry data; practical analysis of performance differences. QA6: Threats to v,2026-04-29T12:38:15.356741+00:00,claude-haiku-4-5-20251001,auxiliary
863bae01,"GENSIM 2.0: A customizable process simulation model for software process
evaluation",,2008.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,True,"QA1: Research objectives are clearly stated in the abstract—development of a customizable process simulation model (GENSIM 2.0) addressing software process evaluation challenges. QA2: Software engineering context is described in detail (software process analysis, verification and validation techniques, project performance dimensions like duration, quality, resource consumption). QA3: No specific data source is named or reproducibly described (no mention of GitHub, Jira, specific projects, or named datasets). QA4: The stochastic technique is formally identified as a process simulation model wit",2026-04-29T12:38:16.242930+00:00,claude-haiku-4-5-20251001,auxiliary
e722b1cf,Software Process Simulation based on Mining Software Repositories,10.1109/ICDMW.2014.35,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"QA1: Abstract clearly states the research aim—building a simulation tool based on agent-based simulation and mining software repositories. QA2: SE context is well-described: software development processes, project management, system growth, bugs, and developer activity are explicitly mentioned. QA3: Data source is described as mining software repositories; specific repository names/projects are not mentioned in the abstract, but 'software repositories' is named as the data source. QA4: The PM/stochastic technique is formally defined: agent-based simulation is explicitly named as the simulation",2026-04-29T12:38:18.291679+00:00,claude-haiku-4-5-20251001,auxiliary
20c17d18,"Evaluation of Project Architecture in Software Development Mixing
Waterfall and Agile by Using Process Simulation",10.1142/S2424862217500075,2017.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"QA1: Clear research objective stated—evaluating project architectures (waterfall, agile, mixed) using process simulation. QA2: Software engineering context clearly described—software development projects, process types (waterfall vs. agile), cloud platforms, CI/CD operations. QA3: Data source reproducibly described—application to 'a development project for a simple shopping website' (named, though limited specificity; sufficient for evaluation). QA4: Stochastic techniques formally named—software reliability growth model (SRGM), process simulation, and uncertain rework modeling explicitly menti",2026-04-29T12:38:19.007210+00:00,claude-haiku-4-5-20251001,auxiliary
50dda3a0,"Application of a hybrid process simulation model to a software
development project",10.1016/S0164-1212(01)00065-6,2001.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Clear research objective stated—evaluating process changes in software development using hybrid simulation models. QA2: SE context clearly described—software development project at major industrial developer, with focus on process activities and project environment. QA3: Data source not reproducibly described—no specific project name, dataset identifier, or repository mentioned; only vague reference to 'a major industrial developer.' QA4: Stochastic/PM technique formally defined—hybrid model combining system dynamics, discrete event simulation, and state-based models is explicitly named. ",2026-04-29T12:38:20.268111+00:00,claude-haiku-4-5-20251001,auxiliary
cfe3c926,"A Probabilistic Approach to Building Defect Prediction Model for
Platform-based Product Lines",,2017.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"QA1: Clear research objective stated - predicting defect numbers for upcoming products using Markov chain theory. QA2: SE context is well-described - software testing, defect tracking, development team, product lines. QA3: Data source is named - Defect Tracking Systems (DTS), industrial mobile product software project. QA4: Stochastic technique is formally identified - Markov chain theory explicitly mentioned for model construction. QA5: Empirical validation reported - evaluated using actual industrial mobile product software project. QA6: No discussion of threats to validity, limitations, or ",2026-04-29T12:38:20.637103+00:00,claude-haiku-4-5-20251001,auxiliary
6e4114dc,"Using empirical knowledge from, replicated experiments for software
process simulation:: A practical example",10.1109/ISESE.2003.1237961,2003.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"QA1: Clear research objective stated—developing a simulation model to determine effects of requirements inspection process on defect detection efficiency. QA2: Specific SE context described—requirements inspection process in software development. QA3: Data sources reproducibly named—NASA/GSFC Software Engineering Laboratory and University of Kaiserslautern replications; empirical experiments at identified institutions. QA4: Stochastic technique implied through 'simulation model' development with parameter calibration and empirical knowledge, though specific algorithm name (e.g., Monte Carlo) n",2026-04-29T12:38:27.729781+00:00,claude-haiku-4-5-20251001,auxiliary
3f8fd941,"Using software process simulation to assist software development
organizations in making good enough quality decisions",,1998.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Clear research objective stated—to assist organizations in making 'good enough software quality' decisions using simulation. QA2: Software engineering context is described (software development process, defect prevention/detection, inspections, testing). QA3: No specific data source named (no GitHub, Jira, industry partner, or public dataset mentioned). QA4: System dynamics model explicitly named as the technique used. QA5: Empirical validation present via 'several simulation runs' demonstrating model usage. QA6: No discussion of limitations or threats to validity mentioned in abstract or",2026-04-29T12:38:27.983925+00:00,claude-haiku-4-5-20251001,auxiliary
062516d6,Mining Fork-Including Software Development Traces,10.1007/978-3-031-07481-3_12,2022.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"QA1: Clear research objective stated in abstract—exploring characteristics of fork-involving traces for understanding collaboration and reuse. QA2: Software engineering context well-described—open-source development, forking practices, contributing vs. independently developed forks in Java projects. QA3: Data source reproducibly described—880 Java projects with action and observation events from repositories. QA4: Technique formally named—'process mining' explicitly mentioned as the analytical approach. QA5: Empirical validation present—analysis of 880 Java projects with findings on event type",2026-04-29T12:38:29.836477+00:00,claude-haiku-4-5-20251001,auxiliary
2b246ed2,Unveiling process insights from refactoring practices,10.1016/j.csi.2021.103587,2022.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"QA1: Clear research objective stated in abstract ('evaluating if process metrics gathered from the IDE, using process mining methods and tools, are suitable to accurately classify different refactoring practices'). QA2: Software engineering context is well described (refactoring task, IDE work sessions, software developers, teams, quality improvement). QA3: Data source is reproducibly described (IDE events from 117 developers in 71 teams, 320 work sessions, source code metrics, specific tools mentioned: JDeodorant and Eclipse). QA4: Process mining technique is formally named ('process mining m",2026-04-29T12:38:32.895763+00:00,claude-haiku-4-5-20251001,auxiliary
3cc91643,"Probabilistic Approach to Predicting Risk in Software Projects Using
Software Repository Data",10.1142/S0218194015500151,2015.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"QA1: Research objective is clearly stated—propose a risk prediction model using software repository data and Markov chains for defect lifecycle analysis. QA2: SE context is detailed—describes software risk management, defect lifecycle, and mobile software projects as the application domain. QA3: Data source is reproducible—mentions 'practical real-industry mobile software projects' indicating use of real industrial data, though specific project names or repositories are not explicitly named. QA4: Stochastic technique is formally defined—Markov chain is explicitly named and applied for predicti",2026-04-29T12:38:34.594260+00:00,claude-haiku-4-5-20251001,auxiliary
1637d1d9,ANOMALY DETECTION ALGORITHMS IN BUSINESS PROCESS LOGS,,2008.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,True,"QA1: Clear research objective stated—assessing anomaly detection algorithms in business process logs to balance flexibility and security. QA2: Software engineering context clearly described (software development and health care processes, workflow management systems, Process Aware Systems). QA3: No specific data source named (no mention of GitHub, Jira, SVN, real datasets, or reproducible source). QA4: Formal PM technique defined—process mining algorithm, process model discovery, and anomaly detection based on conformance/noise are explicitly mentioned. QA5: Empirical validation evident—the st",2026-04-29T12:38:35.784403+00:00,claude-haiku-4-5-20251001,auxiliary
3b4591cd,"Understanding the effects of requirements volatility in software
engineering by using analytical modeling and software process simulation",10.1016/j.jss.2009.03.014,2009.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,True,"QA1: Research objective is clearly stated—understanding effects of requirements volatility on software projects. QA2: Software engineering context is detailed—software development project management with focus on requirements volatility impacts. QA3: Data source lacks reproducible description; while an empirical survey with 50+ parameters is mentioned, no specific dataset name, repository, or project identifier is provided. QA4: System dynamics simulation is a formal stochastic/analytical technique and is explicitly named. QA5: Two empirical case studies are discussed with results showing cost",2026-04-29T12:38:36.342080+00:00,claude-haiku-4-5-20251001,auxiliary
b8b834e2,Hybrid modeling of test-and-fix processes in incremental development,,2008.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,True,"QA1: Clear research objective stated—developing a hybrid simulation model for test-and-fix processes in incremental development. QA2: Software engineering context clearly described as software process simulation modeling focusing on test-and-fix phases of incremental software development. QA3: No specific data source, repository, or dataset mentioned; abstract does not name GitHub, Jira, industry partner, or public dataset origin. QA4: Hybrid simulation modeling is mentioned as the technique, and the text refers to 'different techniques on separate but interconnected phases,' indicating formal",2026-04-29T12:38:41.811564+00:00,claude-haiku-4-5-20251001,auxiliary
839d520d,"Stochastic simulation of risk factor potential effects for software
development risk management",10.1016/S0164-1212(01)00066-8,2001.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: The abstract clearly states research objectives—modeling risk factors and simulating their effects for software development risk management (assessment, mitigation, contingency planning, intervention). QA2: Software engineering context is described as software development risk management and project planning/management. QA3: No specific data source is named; no repository, event log, dataset, or empirical project is identified. QA4: 'Stochastic simulation' is mentioned as the technique, and 'base model' is described, qualifying as a formally named approach. QA5: The abstract does not repo",2026-04-29T12:38:42.264268+00:00,claude-haiku-4-5-20251001,auxiliary
d5b81753,"Mining Collaboration Patterns of Software Development Processes Based on
Trace Alignment",10.1145/3084100.3084103,2017.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Clear research objective stated in abstract—discovering collaboration patterns from development logs using trace alignment. QA2: Software engineering context clearly described (software development processes, developing logs, large-scale software engineering). QA4: Specific PM technique named (trace alignment) as the core method. QA5: Empirical validation mentioned (experimental results on a large dataset from CPNTools). QA3: Data source not reproducibly described—dataset is stated as 'generated from CPNTools' but no reference to real-world repositories, specific projects, or public datas",2026-04-29T12:38:44.462427+00:00,claude-haiku-4-5-20251001,auxiliary
d266ec18,"Extracting and Conserving Production Data as Test Cases in Executable
Business Process Architectures",10.1016/j.procs.2017.11.130,2017.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"QA1: Clear research objective stated in abstract—using process mining on production event logs to extract test cases. QA2: Software engineering context clearly described: executable business processes, testing, production systems, development environment, unit testing. QA3: Data source described: production process event logs (specific SE artifact type), although no named specific dataset or project is mentioned, the context of 'production event logs' from executable business processes is sufficiently specific. QA4: Process mining techniques explicitly named as the formal technique used ('proc",2026-04-29T12:38:46.207578+00:00,claude-haiku-4-5-20251001,auxiliary
98edc5c2,"Prioritizing code review requests to improve review efficiency: a
simulation study",10.1007/s10664-024-10575-0,2024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,True,"QA1: Clear research objectives stated—aims to (1) perform post-review evaluation on CRR prioritizers and (2) evaluate influence of picking positions on review efficiency. QA2: SE context clearly described—code review process in modern software development, continuous delivery, GitHub projects. QA3: Data source reproducibly described—15 GitHub projects with historical review orders. QA4: Stochastic technique formally named—discrete-event simulation and software process simulation modeling. QA5: Empirically validated—experiments conducted on 15 GitHub projects with historical data. QA6: Threats ",2026-04-29T12:38:46.334759+00:00,claude-haiku-4-5-20251001,auxiliary
3476b5db,"Studying the impact of uncertainty in operational release planning - An
integrated method and its initial evaluation",10.1016/j.infsof.2009.11.003,2010.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,True,"QA1: Clear research objective stated—studying impact of uncertainty on make-span in operational release planning. QA2: Software engineering context clearly described—operational release planning process with feature implementation, developer availability/productivity. QA3: Data source not reproducibly described; only mentions 'explorative case study at Chartwell Technology Inc.' with no details on dataset accessibility or public repository. QA4: Stochastic technique formally named—Monte-Carlo simulation combined with process simulation explicitly stated. QA5: Empirical validation present—case ",2026-04-29T12:38:47.215387+00:00,claude-haiku-4-5-20251001,auxiliary
b1aabe94,"Using process simulation to compare scheduling strategies for software
projects",10.1109/APSEC.2002.1183094,2002.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,True,"QA1: Clear objective stated—comparing scheduling strategies for software projects using simulation. QA2: SE context clearly described—software project scheduling, task assignments, staff skill levels, component coupling, rework. QA3: No specific data source named; uses 'small sample project' but no repository, dataset name, or reproducible source identifier provided. QA4: Specific stochastic technique named—discrete simulation model implemented in EXTEND (ModL language); represents stochastic elements (rework, varying skill levels, changing assignments). QA5: Empirical validation present—syste",2026-04-29T12:38:52.740546+00:00,claude-haiku-4-5-20251001,auxiliary
57d2445c,"A Discrete Event Simulation Model to Evaluate Changes to a Software
Project Delivery Process",10.1109/CEC.2011.19,2011.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"QA1: Clear research objective stated—developing a discrete event simulation model to evaluate process changes and estimate performance impacts. QA2: SE context clearly described—IT department's project delivery process for a software organization. QA3: Data source reproducibly described—project delivery process of a major mobile telecommunications provider, with explicit mention of using it as template for simulation design and calibration. QA4: PM/stochastic technique formally defined—discrete event simulation (DES) is explicitly named as the technique, with earned value management and statis",2026-04-29T12:38:53.720036+00:00,claude-haiku-4-5-20251001,auxiliary
