internal_id,source_db,source_query_id,source_query_label,doi,title,authors,year,abstract,venue,doc_type,keywords,url,publisher,ta_decision,ta_rationale,ta_matched_ic,ta_matched_ec,ta_screened_at,ta_batch_id
3afa58f7,scopus,scopus_principal,Principal,10.1145/1629911.1630011,Stochastic steady-state and AC analyses of mixed-signal systems,Kim J.,2009,,Proceedings Design Automation Conference,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-70350728939,,exclude,"O título refere-se a análise de sistemas eletrônicos (mixed-signal systems) em automação de design de circuitos, domínio claramente fora de engenharia de software. Sem abstract disponível, mas o contexto da conferência (DAC - Design Automation Conference) e a terminologia técnica indicam foco em hardware/circuitos, não em processos de SW.",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
fcc830f6,scopus,scopus_principal,Principal,10.1080/1097198X.2009.10856496,Software development of a globally distributed multicomponent project: A theoretical model and simulations,Ghosh J.,2009,,Journal of Global Information Technology Management,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-84862494644,,maybe,"O título sugere modelagem teórica e simulação de processos de desenvolvimento de software distribuído, potencialmente alinhado com IC2 (modelagem estocástica). Porém, sem resumo disponível, não é possível confirmar se utiliza process mining, event logs ou dados reais de repositórios de SW, ou se a simulação é puramente teórica sem aplicação prática em artefatos de SW.",,,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
4a7f337f,scopus,scopus_principal,Principal,10.4018/978-1-60566-060-8.ch064,Evaluating Performance of Software Architecture Models with the Palladio Component Model,Koziolek H.,2009,,Software Applications Concepts Methodologies Tools and Applications,chapter,,https://www.scopus.com/record/display.uri?eid=2-s2.0-105013944582,,exclude,"O título indica avaliação de modelos de arquitetura de software usando Palladio, focando em performance de componentes. Não há evidência de process mining, modelagem estocástica de processos de desenvolvimento, forecasting de métricas de processo ou mineração de repositórios. Trata-se de engenharia de software arquitetural, não de análise/descoberta de processos de desenvolvimento.",,EC2,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
a22001a4,scopus,scopus_principal,Principal,10.1504/IJSSCA.2009.024214,Minimising warranty cost by design for reliability in product development phase,Jin T.,2009,,International Journal of Six Sigma and Competitive Advantage,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-64949198412,,exclude,"O título sugere foco em confiabilidade e custo de garantia em produto genérico, sem evidência de aplicação a processos de desenvolvimento de software ou análise de event logs. Sem abstract, não é possível confirmar relevância a process mining, modelagem estocástica de processos de SW ou forecasting de métricas de processo.",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
282512f4,scopus,scopus_principal,Principal,10.1016/j.eswa.2007.11.040,A Markov-based collaborative pricing system for information goods bundling,Chang W.L.,2009,,Expert Systems with Applications,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-56349123291,,exclude,"O título indica um sistema de preços colaborativo para bundling de bens digitais, que é um problema de e-commerce/economia digital, não de processos de desenvolvimento de software. Nenhum IC é atendido; EC1 (domínio fora de SW) se aplica claramente.",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
1486bfd6,scopus,scopus_principal,Principal,10.15837/ijccc.2009.3.2431,P-Lingua 2.0: A software framework for cell-like P systems,García-Quismondo M.,2009,,International Journal of Computers Communications and Control,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-67650481903,,exclude,"O paper trata de P-Lingua, um framework para P systems (sistemas de membranas), que é um modelo computacional teórico. Não há evidência de aplicação a processos de desenvolvimento de software, process mining, modelagem estocástica de processos de SW ou forecasting em contexto de engenharia de software. O domínio é computação teórica, não engenharia de software.",,EC1|EC3,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
a8fc62a6,scopus,scopus_principal,Principal,10.1145/1687399.1687463,Timing model extraction for sequential circuits considering process variations,Li B.,2009,,IEEE ACM International Conference on Computer Aided Design Digest of Technical Papers Iccad,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-76349096678,,exclude,"O artigo trata de modelagem de timing em circuitos sequenciais (domain: hardware/EDA), não de processos de software ou process mining. Não há evidência de aplicação a engenharia de software, event logs ou processos de desenvolvimento.",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
ddeca0e6,scopus,scopus_principal,Principal,10.14236/ewic/ease2009.16,Using process mining metrics to measure noisy process fidelity,Thomson C.,2009,,13th International Conference on Evaluation and Assessment in Software Engineering Ease 2009,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85084688532,,maybe,"Título sugere aplicação de process mining metrics em contexto de software (EASE é venue de engenharia de software), potencialmente atendendo IC1. Porém, sem abstract disponível, não é possível confirmar se o foco é em processos de SW ou em outro domínio de BPM, e se 'noisy process fidelity' refere-se a processos de desenvolvimento de SW.",,,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
7f1c2272,scopus,scopus_principal,Principal,10.1109/WiCom.2008.2801,Metamodel approach on model conformance and multiview consistency checking,ChenShu,2008,,2008 International Conference on Wireless Communications Networking and Mobile Computing Wicom 2008,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-58049105629,,exclude,"O artigo trata de conformance checking e model consistency em contexto de wireless communications (conferência WICOM 2008), não de processos de software. Sem abstract disponível, mas o venue e título indicam domínio de telecomunicações/redes, fora do escopo de SW.",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
db9aa152,scopus,scopus_principal,Principal,10.1109/SNPD.2008.125,Comparison of the mechanisms of the ZigBee's indoor localization algorithm,Noh A.,2008,,Proc 9th Acis Int Conf Software Engineering Artificial Intelligence Networking and Parallel Distributed Computing Snpd 2008 and 2nd Int Workshop on Advanced Internet Technology and Applications,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-57749192069,,exclude,"O artigo trata de algoritmos de localização indoor em ZigBee, que é um protocolo de comunicação sem fio. Não há conexão com process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios de desenvolvimento de software. Domínio claramente fora do escopo (EC1).",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
bfcedf16,scopus,scopus_principal,Principal,10.1109/SNPD.2008.139,Mathematical modelling for the design of an edge router,Bhattacharjee P.,2008,,Proc 9th Acis Int Conf Software Engineering Artificial Intelligence Networking and Parallel Distributed Computing Snpd 2008 and 2nd Int Workshop on Advanced Internet Technology and Applications,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-57749203409,,exclude,"O título refere-se ao design de um edge router (hardware/infraestrutura de rede), não ao estudo de processos de desenvolvimento de software. Sem resumo disponível, não há evidência de aplicação de process mining, modelagem estocástica ou forecasting a processos de SW. Atende EC1 (domínio fora de SW) e EC2 (software como ferramenta, não processo estudado).",,EC1|EC2,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
31af8468,scopus,scopus_principal,Principal,10.1145/1368088.1368144,Automatic modularity conformance checking,Huynh S.,2008,,Proceedings International Conference on Software Engineering,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-57449117096,,maybe,"Título sugere conformance checking (técnica de process mining), potencialmente relevante para IC1, mas sem abstract não é possível confirmar se aplica-se a processos de SW ou a outro domínio (ex: arquitetura de software, modularidade de código). Contexto de ICSE 2008 aumenta probabilidade de relevância em SE, porém incerteza permanece.",,,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
45ccd20e,scopus,scopus_principal,Principal,10.1145/1368088.1368104,Early prediction of software component reliability,Cheung L.,2008,,Proceedings International Conference on Software Engineering,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-57349132967,,maybe,"Título sugere predição de confiabilidade de componentes de software, potencialmente relacionado a IC3 (forecasting), mas sem abstract não é possível confirmar se aplica process mining, modelagem estocástica ou análise de event logs de processos de desenvolvimento. Pode também ser sobre confiabilidade técnica de código, não sobre processos de SW.",,,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
4de76b35,scopus,scopus_principal,Principal,10.1145/1383559.1383569,Automatic extraction of PEPA performance models from UML activity diagrams annotated with the MARTE profile,Tribastone M.,2008,,WOSP 08 Proceedings of the 7th International Workshop on Software and Performance 2008,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-57349137241,,maybe,"O título indica modelagem estocástica (PEPA - Performance Evaluation Process Algebra) aplicada a diagramas UML de processos de atividades, potencialmente atendendo IC2. No entanto, sem abstract não é possível confirmar se o foco é em processos de desenvolvimento de software (critério essencial) ou em sistemas de software genéricos. A ausência de resumo impede avaliação definitiva da aplicabilidade ao escopo PATHCAST.",IC2,,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
fb4a2cb3,scopus,scopus_principal,Principal,10.1145/1370788.1370808,Complementing approaches in ERP effort estimation practice: An industrial study,Daneva M.,2008,,Proceedings International Conference on Software Engineering,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-57049163741,,maybe,"Título sugere estimativa de esforço em implementação ERP (domínio de processos de SW), mas sem resumo não é possível confirmar se aplica process mining, modelagem estocástica ou forecasting de métricas de processo. Pode ser estudo empírico sobre estimativa, mas fora do escopo PATHCAST se não envolver PM ou modelagem estocástica.",,,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
121c1d61,scopus,scopus_principal,Principal,10.1109/FTDCS.2008.15,Reliability analysis of component-based software based on rewrite logic,Wang D.,2008,,Proceedings of the IEEE Computer Society Workshop on Future Trends of Distributed Computing Systems,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-58049178303,,exclude,"O artigo trata de análise de confiabilidade (reliability) de software baseado em componentes usando lógica de reescrita, focando em modelagem formal e verificação de propriedades. Não aborda process mining, descoberta de processos, forecasting de métricas de processo ou modelagem estocástica de processos de desenvolvimento de software. O escopo é análise de qualidade/confiabilidade de artefatos de software, não análise de processos de SW.",,EC3,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
3fb7f49a,scopus,scopus_principal,Principal,10.1109/CSSE.2008.162,Multi-echelon support system analysis based on generalized stochastic petri tri net,Du B.,2008,,Proceedings International Conference on Computer Science and Software Engineering Csse 2008,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-79951480297,,exclude,"O título sugere análise de sistema de suporte multi-nível usando Petri nets estocásticas, mas sem abstract disponível e sem indicação clara de aplicação a processos de software. A falta de menção a SW development, event logs ou artefatos de SW sugere domínio fora do escopo (manufatura/logística). EC1 se aplica.",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
0b3057b5,scopus,scopus_principal,Principal,,"Component-Based Software Engineering - 11th International Symposium, CBSE 2008, Proceedings",,2008,,Lecture Notes in Computer Science Including Subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-70449597918,,exclude,"Trata-se de anais de conferência sobre engenharia de software baseada em componentes (CBSE), sem resumo disponível. Sem acesso ao conteúdo específico dos artigos, não é possível confirmar que qualquer trabalho dentro dos anais aborda process mining, modelagem estocástica, forecasting de processos de SW ou mineração de repositórios conforme os critérios IC1-IC4. A ausência de resumo e a natureza genérica do escopo CBSE impedem avaliação apropriada.",,EC3,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
bb6ad85a,scopus,scopus_principal,Principal,,Correction software tool for neutron tomography,Hassanein R.,2008,,8th World Conference on Neutron Radiography Wcnr 8,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-70349318425,,exclude,"O paper trata de uma ferramenta de correção para tomografia de nêutrons, domínio de física/engenharia de materiais sem conexão com processos de desenvolvimento de software. Não há evidência de process mining, modelagem estocástica de processos de SW, forecasting ou mineração de repositórios de software.",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
4797c942,scopus,scopus_principal,Principal,,Transactions on Petri Nets and Other Models of Concurrency i,,2008,,Lecture Notes in Computer Science Including Subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-58449108917,,maybe,"Título refere-se a Petri Nets (relevante para IC2 - modelagem estocástica), mas sem resumo disponível é impossível confirmar se há aplicação a processos de software ou se é apenas teórico/genérico. Requer análise do texto completo para decisão definitiva.",IC2,EC3,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
c34e5b5e,scopus,scopus_principal,Principal,10.1109/CSSE.2008.1072,Complier-directed Parallelization of a Multilevel Solver Algorithm for EDP,Zhe L.,2008,,Proceedings International Conference on Computer Science and Software Engineering Csse 2008,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-79951526384,,exclude,"O título refere-se a paralelização de algoritmos de resolução de EDPs (equações diferenciais parciais), que é um problema de computação científica e não de processo de desenvolvimento de software. Sem abstract disponível, não é possível identificar qualquer conexão com process mining, modelagem estocástica de processos de SW ou forecasting de métricas de desenvolvimento. EC1 claramente aplicável.",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
87e0f83b,scopus,scopus_principal,Principal,10.1109/ICSMC.2008.4811839,Computer aided enterprise information systems engineering with BPsim studio,Aksyonov K.A.,2008,,Conference Proceedings IEEE International Conference on Systems Man and Cybernetics,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-69949171227,,maybe,"Título sugere ferramenta de engenharia de sistemas empresariais com simulação (BPsim), potencialmente relevante para modelagem estocástica de processos, mas sem abstract não é possível confirmar se trata processos de software ou apenas sistemas genéricos, e se não é EC2 (software como ferramenta).",,,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
8ecf8c16,scopus,scopus_principal,Principal,10.1109/CSSE.2008.1136,Application of entropy-based Markov chains data fusion technique in fault diagnosis,Zhao X.,2008,,Proceedings International Conference on Computer Science and Software Engineering Csse 2008,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-61849167433,,exclude,"O título sugere aplicação de cadeias de Markov em diagnóstico de falhas, mas sem abstract não é possível confirmar se o domínio é software engineering. A terminologia 'fault diagnosis' é genérica e pode referir-se a sistemas físicos/manufatura (EC1), não processos de desenvolvimento de software.",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
fc3acd60,scopus,scopus_principal,Principal,10.1109/CSSE.2008.122,An improved particle filtering algorithm based on consensus fusion sampling,Cheng Y.,2008,,Proceedings International Conference on Computer Science and Software Engineering Csse 2008,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-79951481554,,exclude,"O título sugere um algoritmo de filtragem de partículas genérico sem indicação de aplicação a processos de software ou process mining. Sem abstract disponível e sem evidência de relevância ao escopo PATHCAST (process mining, modelagem estocástica de processos de SW, forecasting em SE).",,EC3,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
3f2a99a4,scopus,scopus_principal,Principal,,Anomaly detection algorithms in business process logs,Bezerra F.,2008,,Iceis 2008 Proceedings of the 10th International Conference on Enterprise Information Systems,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-55349121225,,maybe,"O título sugere análise de anomalias em event logs de processos de negócio, que alinha com process mining (IC1). Contudo, sem resumo disponível, não é possível confirmar se o escopo cobre especificamente processos de software ou se trata de BPM genérico. A falta de abstrato impede avaliação definitiva.",IC1,,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
c5128c74,scopus,scopus_principal,Principal,,The connectivity of NK landscapes' basins: A network analysis,Verel S.,2008,,Artificial Life Xi Proceedings of the 11th International Conference on the Simulation and Synthesis of Living Systems Alife 2008,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-72749098514,,exclude,"O artigo trata de análise de paisagens NK (redes de Kauffman) em sistemas adaptativos complexos, sem qualquer menção a processos de software, process mining, modelagem de desenvolvimento ou engenharia de software. Domínio claramente fora do escopo (vida artificial/sistemas complexos).",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
9fe94d04,scopus,scopus_principal,Principal,10.1109/CSSE.2008.1339,An improved ant colony algorithm for VRPTW,Qi C.,2008,,Proceedings International Conference on Computer Science and Software Engineering Csse 2008,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-61849117339,,exclude,"O paper trata de um algoritmo de otimização (ant colony) para o Vehicle Routing Problem with Time Windows (VRPTW), que é um problema de logística/otimização clássico. Não há indicação de conexão com processos de desenvolvimento de software, process mining, modelagem estocástica de processos de SW ou forecasting em contexto de engenharia de software. Viola EC1 (domínio fora de SW) e não atende nenhum critério de inclusão.",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
56d3a41f,scopus,scopus_principal,Principal,10.1109/CSSE.2008.382,Reliability and safety modeling of fault tolerant control system,Yu M.,2008,,Proceedings International Conference on Computer Science and Software Engineering Csse 2008,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-79951487102,,exclude,"O título sugere modelagem de confiabilidade e segurança em sistemas de controle tolerante a falhas, domínio de engenharia de sistemas/controle, sem evidência de relação com processos de desenvolvimento de software ou process mining. Sem resumo disponível, não é possível confirmar relevância ao escopo PATHCAST.",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
660e955e,scopus,scopus_principal,Principal,10.1007/978-1-4020-8741-7_73,Gene selection for predicting survival outcomes of cancer patients in microarray studies,Tan Q.,2008,,Advances in Computer and Information Sciences and Engineering,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-84878527740,,exclude,"O paper trata de seleção de genes para predição de sobrevida em estudos de microarray de câncer. Domínio claramente fora de engenharia de software (saúde/oncologia), sem qualquer conexão a processos de desenvolvimento de software, event logs, repositórios de código ou modelagem estocástica de SW.",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
4b293e46,scopus,scopus_principal,Principal,10.1109/ASEA.2008.21,Research and assessment of the reliability of a fault tolerant model using AADL,Zhang C.,2008,,Proceedings of the 2008 Advanced Software Engineering and Its Applications Asea 2008,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-61649087260,,exclude,"O título refere-se à modelagem e avaliação de confiabilidade de um sistema tolerante a falhas usando AADL (Architecture Analysis and Design Language), focando em análise de arquitetura de software, não em process mining, modelagem estocástica de processos de desenvolvimento, forecasting de métricas de processo ou mineração de repositórios de SW. Sem abstract disponível, não há evidência de que o estudo aborde processos de desenvolvimento de software ou event logs.",,EC2|EC3,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
1e57b6a3,scopus,scopus_principal,Principal,,Algorithms for game metrics?,Chatterjee K.,2008,,Leibniz International Proceedings in Informatics Lipics,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-84880192443,,exclude,"Título ""Algorithms for game metrics?"" não apresenta conexão clara com process mining, modelagem estocástica ou processos de desenvolvimento de software. Sem resumo disponível, não há evidência de relevância aos critérios de inclusão da SLR PATHCAST. O domínio aparenta ser gaming/game development, fora do escopo de processos de SW.",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
5b65e0eb,scopus,scopus_principal,Principal,,Defining the implementation order of software projects in uncertain environments,Schmitz E.A.,2008,,Iceis 2008 Proceedings of the 10th International Conference on Enterprise Information Systems,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-55849126760,,maybe,"O título sugere relevância potencial para IC2 (modelagem estocástica em processos de SW) ao mencionar 'uncertain environments' e 'implementation order', mas sem resumo disponível é impossível confirmar se o foco é em processos de desenvolvimento de SW ou em gestão de portfólio genérica. A falta de abstract impede avaliação conclusiva.",,,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
86eeb39c,scopus,scopus_principal,Principal,,On-the-fly interpretation of test cases in an automatically generated TTCN-3 test suite,Dulz W.,2008,,Enase 2008 Proceedings of the 3rd International Conference on Evaluation of Novel Approaches to Software Engineering,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-55849148365,,exclude,"O artigo trata de geração e interpretação automática de suites de teste TTCN-3, focando em testes de conformidade de protocolos. Não há evidência de process mining, modelagem estocástica, forecasting de processos ou análise de repositórios de software. O foco é em artefatos de teste, não em processos de desenvolvimento de software.",,EC3,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
84dd6a10,scopus,scopus_principal,Principal,10.1007/978-3-540-87563-5_2,On contemporary denotational mathematics for computational intelligence,Wang Y.,2008,,Lecture Notes in Computer Science Including Subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-55249108026,,exclude,"O título refere-se a matemática denotacional e inteligência computacional, sem indicação clara de relação com process mining, modelagem estocástica de processos de software, forecasting de métricas de processo ou mineração de repositórios de desenvolvimento. A ausência de resumo impede avaliação detalhada, mas o domínio aparenta ser puramente teórico em matemática/IA sem conexão demonstrável com processos de SW.",,EC3,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
574938b1,scopus,scopus_principal,Principal,10.1016/j.tcs.2008.04.024,Abstract interpretation and types for systems biology,Fages F.,2008,,Theoretical Computer Science,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-45749118391,,exclude,"O artigo trata de biologia de sistemas (systems biology) e interpretação abstrata, domínio completamente fora de engenharia de software e processos de desenvolvimento. Sem abstract disponível, mas o título claramente indica foco em biologia computacional, não em process mining ou modelagem de processos de SW.",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
5e57068f,scopus,scopus_principal,Principal,10.1007/978-3-540-68746-7_26,A monitoring toolset for paose,Cabac L.,2008,,Lecture Notes in Computer Science Including Subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-48249133595,,maybe,"O título 'A monitoring toolset for paose' sugere ferramental de monitoramento, possivelmente relacionado a 'Process-Aware Operational Support Environments' (PAOSE), que pode envolver process mining ou análise de processos. Porém, sem resumo disponível, não é possível confirmar se o foco é em processos de software, em modelagem estocástica ou em forecasting. A falta de informação impede classificação definitiva.",,,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
ba328b1c,scopus,scopus_principal,Principal,10.1016/S0065-2458(08)00604-9,Chapter 4 The Use of Simulation Techniques for Hybrid Software Cost Estimation and Risk Analysis,Kläs M.,2008,,Advances in Computers,review,,https://www.scopus.com/record/display.uri?eid=2-s2.0-47849108735,,maybe,"O título sugere uso de técnicas de simulação em estimativa de custo e análise de risco de software, potencialmente alinhado com IC2 (modelagem estocástica em processos de SW). Contudo, sem abstract, não é possível confirmar se trata processos de desenvolvimento de SW ou apenas estimativas de projeto. Reviewers devem consultar o texto completo.",,,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
724a1c8d,scopus,scopus_principal,Principal,10.1007/s10664-007-9058-0,Tests for consistent measurement of external subjective software quality attributes,Moses J.,2008,,Empirical Software Engineering,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-44649113885,,exclude,"O título aborda atributos de qualidade de software (medição de qualidades subjetivas), mas não trata de process mining, modelagem estocástica de processos de desenvolvimento, forecasting de métricas de processo, ou mineração de repositórios para descoberta de processos de SW. Não há indicação de event logs, análise de processos de desenvolvimento ou predição de características de processos.",,EC3,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
ff4c662a,scopus,scopus_principal,Principal,10.1093/aob/mcm194,AmapSim: A structural whole-plant simulator based on botanical knowledge and designed to host external functional models,Barczi J.F.,2008,,Annals of Botany,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-48249144354,,exclude,"O artigo trata de simulação de plantas botânicas (AmapSim), completamente fora do domínio de software e engenharia de software. Não há qualquer conexão com process mining, processos de desenvolvimento de software ou modelagem estocástica de SW.",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
cfcc4e75,scopus,scopus_principal,Principal,10.1108/02635570810847617,Measures of farm business efficiency,Bojnec S.,2008,,Industrial Management and Data Systems,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-40749160447,,exclude,"O título 'Measures of farm business efficiency' indica claramente domínio agrícola/agronomia, fora do escopo de processos de software. Nenhum dos critérios de inclusão (IC1-IC4) é atendido, e o critério EC1 (domínio fora de SW) se aplica decisivamente.",,EC1,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
64baa030,scopus,scopus_principal,Principal,10.1080/00207540600926113,Software reliability growth model with change-point and effort control using a power function of the testing time,Kapur P.K.,2008,,International Journal of Production Research,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-36248965593,,exclude,"O título indica um modelo de crescimento de confiabilidade de software (SRGM) com controle de esforço, que é uma abordagem de engenharia de confiabilidade clássica. Não há evidência de process mining, modelagem estocástica de processos de desenvolvimento de SW, forecasting de métricas de processo (lead time, cycle time), ou mineração de repositórios. O foco é em modelos de predição de confiabilidade/defeitos em testes, não em análise ou descoberta de processos de SW a partir de event logs ou rep",,EC3,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
2709c552,scopus,scopus_principal,Principal,10.1093/icc/dtn026,"Dynamics of innovation in an ""open source"" collaboration environment: Lurking, laboring, and launching FLOSS projects on SourceForge",David P.A.,2008,,Industrial and Corporate Change,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-49149116287,,maybe,"Título sugere análise de dinâmica de projetos FLOSS (open source), que pode envolver mineração de repositórios e padrões de desenvolvimento (IC4 potencial), mas sem abstract não é possível confirmar se o foco é em processos de SW, modelagem estocástica ou forecasting. O estudo pode ser sobre inovação organizacional em vez de análise de processos técnicos.",,,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
6f5e6f89,scopus,scopus_principal,Principal,10.1007/978-3-540-68255-4_17,Agile estimation with monte carlo simulation,Zang J.,2008,,Lecture Notes in Business Information Processing,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-84878708965,,maybe,"Título sugere uso de Monte Carlo (modelagem estocástica) em estimação ágil, alinhado com IC2. Porém, sem abstract disponível, não é possível confirmar se o foco é em processos de desenvolvimento de SW ou em técnicas genéricas de estimação. Necessário acesso ao texto completo para verificação.",IC2,,2026-04-12T20:10:37.857356+00:00,msgbatch_01WubbEWrx98tudf2aLE6X3r
